Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
243	-92.110504	28.136898	-44.462585	-214.91666	79.0	-37.47141	20.142063	2.1012256	-83.62063	2440000	3.7252903e-09	263.4377	-0.014903468	-64.36356	0.23856993	0.012798213	0.08173269	79.0	1087.888260126114
244	-92.06225	26.51463	-47.250458	-189.34615	79.0	-38.374226	19.488827	16.714617	-86.33276	2450000	2.483527e-09	275.59012	-0.016192647	-54.223934	0.2322603	0.01117297	0.08603442	79.0	1091.9099605083466
245	-95.26274	33.2369	-36.276546	-229.45758	79.0	-38.37494	19.736095	4.7670507	-79.62349	2460000	1.2417634e-08	389.22812	-0.016903117	-80.18978	0.23150815	0.013880034	0.076930776	75.0	1096.2178494930267
246	-87.692535	21.347801	-46.358032	-153.04329	79.0	-38.865864	19.806671	0.9855857	-81.52203	2470000	1.2417635e-09	204.68028	-0.01559871	-63.74884	0.23784278	0.012405162	0.072829135	79.0	1100.6232039928436
247	-84.74782	21.757349	-47.729893	-158.41273	79.0	-36.36095	19.108368	5.126047	-78.04191	2480000	-1.4901161e-08	160.74542	-0.009230438	-32.50941	0.22612633	0.013464228	0.06972789	14.0	1103.997034072876
248	-88.20882	25.740255	-33.669712	-196.978	79.0	-34.837147	18.76622	4.6465645	-79.0364	2490000	-9.934108e-09	265.18124	-0.01676467	-63.10762	0.22119935	0.013277768	0.07973189	79.0	1108.5301654338837
249	-91.24611	35.72124	-39.219242	-284.4709	79.0	-37.361385	19.176916	4.705046	-117.182915	2500000	-9.313226e-10	344.4235	-0.015549563	-102.477104	0.22917347	0.012038457	0.07883153	79.0	1113.3237705230713
250	-93.04348	31.566536	-33.067413	-207.41751	79.0	-38.31027	21.192812	10.694995	-146.09283	2510000	-9.934108e-09	426.42484	-0.015983036	-129.42207	0.23054005	0.012262434	0.07402962	79.0	1119.0184376239777
251	-91.313446	29.337143	-36.81217	-191.76208	79.0	-39.107555	19.943851	3.152259	-92.24655	2520000	1.4901161e-08	271.87537	-0.016249334	-64.33737	0.23925368	0.014104649	0.07833134	78.0	1122.8027696609497
252	-87.02394	28.497953	-38.68131	-208.09525	79.0	-37.609303	19.365917	8.021185	-81.749954	2530000	2.483527e-09	260.22403	-0.017061273	-48.819138	0.23469175	0.011172876	0.07402961	79.0	1127.9137258529663
253	-91.81308	30.268835	-41.972805	-264.53424	79.0	-35.558098	19.456306	4.3490143	-79.18969	2540000	1.2417634e-08	330.89706	-0.01838884	-73.156006	0.23478846	0.015261993	0.08783513	68.0	1132.4354193210602
254	-92.32896	32.607708	-39.751057	-200.94632	79.0	-37.418453	19.97339	8.184425	-77.170876	2550000	1.2417634e-08	366.72354	-0.017464394	-68.541145	0.24150868	0.014659174	0.081332535	64.0	1137.1598374843597
255	-88.17273	22.728857	-40.053947	-156.58492	79.0	-37.822254	19.992174	2.1911688	-85.26882	2560000	2.1109978e-08	199.54549	-0.01661853	-49.935574	0.24177933	0.00907418	0.075730294	79.0	1141.4162156581879
256	-89.24892	27.26434	-41.106533	-182.34486	79.0	-36.600857	18.851204	1.7354009	-75.50319	2570000	2.2351742e-08	248.07056	-0.018004483	-34.96249	0.223168	0.010093645	0.07833133	79.0	1146.709412574768
257	-85.39005	25.13674	-44.195797	-222.9113	79.0	-36.63046	19.615658	5.812184	-76.919525	2580000	-7.450581e-09	216.00378	-0.015104684	-41.20305	0.22662462	0.013445973	0.074129656	79.0	1150.827724456787
258	-87.967	28.192661	-46.96794	-182.42932	79.0	-34.771816	18.269163	2.7288973	-68.03537	2590000	2.2351742e-08	332.7401	-0.017179614	-63.03603	0.22418416	0.014133518	0.080532216	79.0	1156.3460483551025
259	-92.203476	26.030952	-48.70923	-181.86337	79.0	-37.46202	17.985971	1.0026219	-72.614685	2600000	1.1175871e-08	221.39479	-0.01726927	-34.903347	0.23465931	0.013217217	0.0787315	79.0	1160.4736285209656
260	-88.18494	27.424553	-40.70925	-191.96857	79.0	-37.343544	19.696478	1.3997769	-70.39042	2610000	4.035731e-08	292.49844	-0.017045677	-59.52125	0.23988986	0.014523402	0.085634254	79.0	1164.9736037254333
261	-86.49351	25.566338	-41.14838	-174.40454	79.0	-36.562313	19.273363	7.6522064	-74.44998	2620000	-1.4901161e-08	233.11816	-0.016762188	-51.087864	0.2265401	0.013502576	0.07432973	79.0	1170.5674374103546
262	-91.82703	31.882936	-45.178158	-240.05461	79.0	-35.446827	18.691586	0.36620808	-79.646706	2630000	2.4835268e-08	374.09583	-0.018281195	-106.145485	0.23645651	0.013877838	0.08723489	79.0	1174.9428732395172
263	-89.791405	27.126194	-35.22129	-195.80037	79.0	-37.651997	19.711494	5.6781235	-81.06652	2640000	1.800557e-08	299.96268	-0.016237395	-61.18758	0.23009904	0.014586531	0.08213285	72.0	1178.5678067207336
264	-82.22779	23.570026	-38.709454	-180.85797	79.0	-36.80452	19.493427	2.0167089	-71.03172	2650000	6.2088173e-10	202.789	-0.014669754	-54.098064	0.23380248	0.014418848	0.0922369	79.0	1182.4806838035583
265	-90.16859	29.012667	-24.951149	-204.68459	79.0	-34.346413	17.524351	1.3565264	-75.2901	2660000	3.4769375e-08	307.86887	-0.016713943	-82.78762	0.23335503	0.009664494	0.08213285	79.0	1187.480981349945
266	-89.36979	32.44197	-35.313877	-226.49908	79.0	-38.398697	20.676111	5.603645	-93.78144	2670000	0.0	399.0991	-0.016604612	-89.80776	0.22353263	0.0129568055	0.08603442	79.0	1192.0470113754272
267	-87.05585	30.964241	-35.33247	-248.77614	79.0	-37.229416	19.386772	5.46094	-74.538635	2680000	-3.7252903e-09	282.64566	-0.016180567	-50.922756	0.21747458	0.012644534	0.08063225	79.0	1196.1496315002441
268	-88.31436	26.496895	-48.371243	-182.39127	79.0	-36.25235	18.317091	2.7170026	-78.45125	2690000	-1.2417635e-09	290.54355	-0.016891418	-56.9982	0.21734388	0.0106003685	0.076330535	79.0	1201.0136630535126
269	-91.34903	30.22228	-37.762375	-199.51364	79.0	-37.169556	19.344799	5.1820526	-72.7677	2700000	0.0	314.507	-0.015483856	-51.267002	0.22482426	0.015273958	0.073529415	74.0	1205.796778678894
270	-89.970726	26.67589	-43.832962	-177.6249	79.0	-37.093063	19.070744	3.85378	-76.70659	2710000	0.0	269.86554	-0.017249333	-76.615204	0.22973822	0.010777179	0.07653061	79.0	1209.9778318405151
271	-84.37225	26.152592	-37.145546	-201.81427	79.0	-36.121304	19.662743	2.491375	-80.95055	2720000	-3.7252903e-09	273.72885	-0.0168849	-58.365337	0.23616588	0.009860131	0.07563025	79.0	1214.656970024109
272	-88.72677	31.665102	-35.78178	-224.8165	79.0	-34.161495	18.248047	8.759748	-77.69762	2730000	1.9868216e-08	279.54257	-0.01688666	-44.04069	0.23291664	0.014328788	0.08453381	78.0	1219.39954996109
273	-89.80337	29.214825	-41.70818	-176.01823	79.0	-35.820557	19.036581	4.6400924	-82.536095	2740000	1.6142925e-08	330.37842	-0.015698813	-69.49263	0.22670083	0.012767998	0.07763105	79.0	1224.4099259376526
274	-82.87479	27.987154	-38.52605	-192.91286	79.0	-37.547813	19.231558	-1.6144085	-71.06121	2750000	-2.6077032e-08	260.22055	-0.015293409	-64.14789	0.22574742	0.0121952435	0.07723089	79.0	1229.2512335777283
275	-84.18652	28.705006	-35.74125	-188.01768	79.0	-34.084965	17.946016	4.9505305	-76.69851	2760000	-2.4835268e-08	269.96835	-0.016053291	-50.90093	0.22993751	0.011044524	0.075030014	79.0	1233.9055633544922
276	-84.52146	25.86206	-37.433426	-163.26341	79.0	-34.863003	17.651728	1.569401	-71.499344	2770000	1.1175871e-08	235.3188	-0.017132798	-38.106342	0.23225848	0.013941512	0.08013206	70.0	1238.4163632392883
277	-83.42766	24.271307	-37.16699	-157.67134	79.0	-35.433716	18.433609	15.113279	-77.67197	2780000	0.0	203.37604	-0.017008258	-43.8501	0.23810582	0.014019252	0.085734285	79.0	1243.2516899108887
278	-85.4593	25.652039	-45.641796	-171.75719	79.0	-33.650593	18.343855	3.844176	-74.24981	2790000	1.3659398e-08	235.34023	-0.013725839	-35.148125	0.22892623	0.015009585	0.07543018	40.0	1247.6848809719086
279	-84.6041	27.532194	-39.141106	-174.04356	79.0	-34.474163	18.179365	3.3726583	-71.31282	2800000	0.0	260.14276	-0.017187105	-43.18402	0.2407803	0.014701464	0.084233694	79.0	1252.2655353546143
280	-82.69657	26.554869	-38.44656	-205.63826	79.0	-35.27977	17.860126	0.45600724	-73.27186	2810000	-1.7384687e-08	250.38252	-0.01619908	-44.968475	0.2254498	0.015251013	0.086934775	79.0	1257.6196615695953
281	-83.99583	22.303818	-43.9453	-182.05847	79.0	-33.947784	17.842054	0.6600554	-68.20274	2820000	1.9868216e-08	216.19539	-0.016901135	-36.61828	0.2291907	0.013851475	0.07763105	79.0	1263.024732351303
282	-81.632515	25.238804	-40.956993	-205.0993	79.0	-35.286907	17.904953	1.7990408	-73.24637	2830000	-1.9868216e-08	236.44316	-0.016465051	-50.0784	0.2351229	0.013161677	0.0852341	79.0	1267.0038874149323
283	-82.11435	24.9799	-39.183945	-165.8226	79.0	-34.06837	18.1944	4.510334	-75.69204	2840000	1.7384687e-08	233.7243	-0.017930666	-43.43523	0.25287154	0.013805966	0.08453381	79.0	1271.4888279438019
284	-85.21294	26.50588	-43.38035	-185.0731	79.0	-33.703827	17.40828	0.98526883	-65.84162	2850000	-7.450581e-09	240.08374	-0.016374312	-34.016808	0.22328974	0.012456819	0.08083233	79.0	1276.852571964264
285	-85.46227	29.635761	-34.254055	-240.0395	79.0	-34.73382	17.93239	0.20617127	-70.47312	2860000	-1.9868216e-08	233.28577	-0.018100401	-35.931206	0.22702904	0.013841408	0.082733095	79.0	1282.1003274917603
286	-85.126564	27.940178	-34.774033	-243.78816	79.0	-34.37751	18.157393	4.9686117	-72.038445	2870000	4.4703484e-08	237.61505	-0.015946992	-32.26835	0.22822376	0.011175043	0.077731095	79.0	1287.1955666542053
287	-87.88705	27.061352	-42.716343	-169.28342	79.0	-34.416706	18.335886	3.1981995	-71.84044	2880000	-7.450581e-09	284.31378	-0.01588239	-53.82268	0.22070968	0.012531522	0.07603041	79.0	1291.633427143097
288	-88.28223	29.615301	-28.418633	-180.77657	79.0	-36.903072	19.385946	5.6184144	-75.10677	2890000	-1.7384687e-08	283.09415	-0.018047968	-57.126312	0.22759308	0.014683436	0.07733093	79.0	1296.6233041286469
289	-84.992905	30.069706	-31.695848	-228.94508	79.0	-35.502277	19.10504	1.0064566	-84.13485	2900000	2.6077032e-08	301.5386	-0.016700277	-72.6499	0.21395957	0.012559802	0.07302921	79.0	1302.062133550644
290	-85.86412	28.81499	-40.112637	-216.91998	79.0	-35.14719	18.265747	4.584668	-91.62058	2910000	-4.967054e-09	292.23697	-0.01814072	-77.524956	0.21882516	0.012890062	0.082733095	79.0	1307.3574433326721
291	-79.080475	24.366125	-31.324808	-175.94948	79.0	-35.57982	19.039116	5.3784504	-88.1044	2920000	1.2417634e-08	231.82312	-0.016793163	-63.58571	0.2199099	0.012024897	0.07643057	79.0	1311.0872828960419
292	-80.98096	26.312712	-30.501596	-181.55505	79.0	-32.703983	16.936876	2.4190578	-85.72156	2930000	-4.718701e-08	255.5011	-0.01653694	-46.70265	0.21925044	0.011505984	0.07923169	79.0	1315.1497356891632
293	-85.74955	27.460613	-37.703915	-160.31924	79.0	-32.735664	16.9946	2.7373805	-76.22906	2940000	-1.1175871e-08	290.80936	-0.015768936	-54.692425	0.21647914	0.012611846	0.085734285	79.0	1318.9114425182343
294	-81.38088	25.976025	-27.466507	-169.39026	79.0	-35.29108	18.523588	2.1923585	-72.330315	2950000	-4.4703484e-08	246.37016	-0.016167747	-37.0573	0.20669578	0.011314885	0.06742697	79.0	1323.1293694972992
295	-81.31897	24.845842	-33.063248	-195.74298	79.0	-34.276897	17.33245	6.5548496	-70.158134	2960000	2.2351742e-08	219.43471	-0.016155226	-41.08161	0.21164608	0.014820437	0.07813126	79.0	1327.3496384620667
296	-80.91172	22.373337	-39.436455	-153.21782	79.0	-34.23412	17.31688	8.902483	-70.67754	2970000	-2.7318796e-08	194.6372	-0.016465507	-41.249554	0.2229171	0.0120172575	0.07232893	79.0	1332.3569920063019
297	-81.25633	25.889975	-43.310684	-165.8883	79.0	-33.76113	17.029892	2.8863163	-77.35614	2980000	0.0	247.2492	-0.015474771	-41.631916	0.21172564	0.009789654	0.071428575	79.0	1337.0514016151428
298	-76.14073	19.989021	-36.1746	-152.07516	79.0	-33.821873	17.264307	4.798436	-69.49439	2990000	-7.450581e-09	158.12645	-0.016085023	-32.64841	0.22113387	0.014192608	0.079131655	79.0	1340.8886981010437
299	-84.41868	27.911068	-32.63595	-180.85995	79.0	-31.984545	16.109774	4.225415	-63.618908	3000000	-3.7252903e-09	276.27942	-0.009469626	-52.242474	0.22839804	0.014092267	0.07643058	12.0	1344.827540397644
