Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
123	-129.22578	41.32533	-63.828762	-315.31094	79.0	-52.325493	27.357597	7.1480618	-100.595215	1240000	-2.8560558e-08	572.00476	-0.015569502	-113.71649	0.311771	0.009918707	0.084933974	79.0	562.2540729045868
124	-128.19078	35.822647	-64.56966	-262.08286	79.0	-54.38095	28.069258	11.63182	-109.597466	1250000	-1.7384687e-08	474.78677	-0.015413716	-94.336266	0.30659196	0.009572681	0.08973589	79.0	567.542337179184
125	-121.26339	35.586384	-57.82775	-278.81323	79.0	-53.14047	27.869703	4.715485	-108.10815	1260000	-2.483527e-09	431.65918	-0.017219117	-79.348885	0.31901282	0.011735479	0.0952381	79.0	572.5791416168213
126	-121.67727	32.37119	-65.546074	-219.8471	79.0	-51.38216	26.471842	12.039224	-105.9178	1270000	8.692344e-09	366.81656	-0.017197503	-82.90404	0.32286224	0.009934629	0.08053221	79.0	577.6429762840271
127	-120.19701	40.435513	-55.85875	-293.8992	79.0	-50.047108	26.528286	1.488515	-108.9394	1280000	-1.1175871e-08	540.5488	-0.015611813	-84.48182	0.31575996	0.0065259957	0.07683073	79.0	581.5565092563629
128	-125.422745	39.91461	-68.487816	-291.72916	79.0	-50.78308	26.328566	1.198894	-106.772766	1290000	-9.934108e-09	512.1683	-0.01738281	-126.49235	0.31295672	0.010208107	0.090336144	79.0	586.3328411579132
129	-124.96538	40.25303	-57.508068	-271.2311	79.0	-50.861168	27.39613	2.4270787	-111.13465	1300000	-9.934108e-09	563.543	-0.01618559	-122.826866	0.3093567	0.008970594	0.077931166	79.0	591.4756104946136
130	-126.782974	37.242035	-65.89315	-243.91855	79.0	-52.378563	27.505774	5.2611303	-110.08138	1310000	-1.4901161e-08	517.5776	-0.01568596	-102.860535	0.3169988	0.008678575	0.08353341	79.0	595.3357481956482
131	-127.813446	36.49837	-61.09078	-297.92578	79.0	-54.13561	27.975685	1.94964	-109.69233	1320000	-1.2417634e-08	493.77246	-0.016466087	-108.85087	0.3148087	0.008455244	0.07793117	79.0	599.3874061107635
132	-124.39814	33.061485	-66.69346	-235.61136	79.0	-53.169323	28.338259	1.0449102	-113.18067	1330000	-1.4901161e-08	398.05142	-0.01560599	-78.16498	0.31541127	0.00843913	0.08113245	79.0	603.503830909729
133	-119.61592	37.396225	-62.322666	-264.505	79.0	-51.559113	26.170628	0.59884846	-101.00393	1340000	-9.934108e-09	504.3247	-0.016218416	-106.01292	0.3012183	0.009975932	0.08933574	79.0	608.3376042842865
134	-125.18679	44.50165	-53.866055	-307.98825	79.0	-49.734314	24.914774	7.290374	-98.80377	1350000	-7.450581e-09	710.6877	-0.016672356	-146.37901	0.3079268	0.010453406	0.08513405	79.0	612.8862619400024
135	-125.939575	38.51245	-65.98991	-271.37366	79.0	-51.035667	27.700445	10.18753	-99.473145	1360000	-2.483527e-09	487.45395	-0.01633373	-103.16538	0.3032073	0.009912902	0.081332535	79.0	616.9112524986267
136	-122.78014	40.04894	-52.63948	-314.70786	79.0	-53.320667	27.379782	2.4551792	-102.90979	1370000	-4.967054e-09	587.3862	-0.016837731	-141.91222	0.3142999	0.008324188	0.08413365	79.0	620.7749207019806
137	-119.9654	38.076775	-69.248344	-291.57495	79.0	-52.210503	26.068848	5.3944097	-115.15718	1380000	1.2417634e-08	497.23355	-0.016975457	-122.081825	0.31392932	0.011795501	0.08403361	79.0	624.7423839569092
138	-116.147224	36.255642	-60.570713	-263.4903	79.0	-50.53382	25.937387	0.7590382	-108.525604	1390000	1.7384687e-08	476.49136	-0.016109396	-87.81323	0.30692747	0.010629092	0.09043618	79.0	629.7118604183197
139	-118.99247	38.47226	-60.613575	-284.05338	79.0	-49.175903	25.193872	1.7377666	-106.47365	1400000	1.4901161e-08	552.11066	-0.016121255	-150.69934	0.29591906	0.008919873	0.08653461	79.0	633.6324558258057
140	-118.65748	34.647533	-65.361176	-223.0832	79.0	-50.97759	27.295914	-0.2719164	-120.22327	1410000	-9.934108e-09	493.484	-0.018078098	-148.33226	0.3148296	0.012108593	0.088435374	79.0	637.7606134414673
141	-125.53061	39.88438	-65.80737	-243.88434	79.0	-51.475933	26.59157	10.7566	-118.22832	1420000	4.967054e-09	549.5859	-0.017212762	-111.51987	0.3100587	0.011852145	0.083333336	79.0	642.14097905159
142	-120.899086	36.82966	-58.440365	-282.1678	79.0	-51.59506	27.58386	5.4647207	-104.14519	1430000	1.7384687e-08	471.8662	-0.016881688	-80.23186	0.30313456	0.009207438	0.091336526	79.0	646.1425769329071
143	-121.23757	38.363167	-51.82951	-249.46278	79.0	-51.006264	26.59752	0.04215157	-105.24114	1440000	7.450581e-09	461.6022	-0.016129749	-71.632195	0.3085148	0.007844993	0.08223289	79.0	650.7317080497742
144	-122.49916	41.694168	-44.301147	-278.2948	79.0	-50.710663	26.16766	-0.39494836	-110.75755	1450000	2.9802322e-08	570.236	-0.017413074	-96.444496	0.29780182	0.008395028	0.08183274	79.0	654.4853374958038
145	-124.46927	38.213432	-62.96265	-233.37361	79.0	-52.47271	27.00579	0.29653704	-103.84791	1460000	5.5879354e-09	528.16797	-0.0158986	-120.68145	0.30384842	0.00685274	0.08243297	79.0	659.9949276447296
146	-121.14385	36.76912	-59.11052	-246.73575	79.0	-51.877945	27.764854	-0.19286919	-116.93489	1470000	-1.2417635e-09	523.5643	-0.016772367	-97.399055	0.29722518	0.007998082	0.08183273	79.0	663.7345099449158
147	-120.06914	41.98874	-56.400692	-303.69177	79.0	-51.09253	26.80015	0.40181828	-106.85333	1480000	1.9868216e-08	596.5794	-0.016984962	-112.278435	0.29408967	0.0075018727	0.08723489	79.0	668.3593339920044
148	-122.401085	38.139023	-54.769455	-317.8941	79.0	-50.200974	25.259354	3.1690078	-93.96037	1490000	0.0	555.11847	-0.01643913	-111.283226	0.2979855	0.008545633	0.08723489	79.0	672.9443576335907
149	-126.50718	41.135628	-65.16508	-292.22415	79.0	-52.476215	26.762428	12.631083	-108.63639	1500000	5.2774944e-09	550.53766	-0.01771893	-113.95144	0.2880453	0.014463283	0.09143657	79.0	677.1512954235077
150	-118.42287	35.105618	-52.3322	-222.99445	79.0	-53.092194	28.186083	2.8995986	-124.63823	1510000	1.1175871e-08	462.9873	-0.016478172	-110.25702	0.2983149	0.007663457	0.08153261	79.0	681.5915114879608
151	-117.71127	36.28732	-47.521996	-271.18674	79.0	-48.963215	26.374952	1.4881995	-101.79959	1520000	-4.967054e-09	436.24545	-0.01720744	-64.70301	0.2951872	0.009423976	0.08023209	79.0	685.3313691616058
152	-114.99342	38.21978	-49.150978	-250.9565	79.0	-48.3755	26.424189	14.831362	-103.427086	1530000	-4.967054e-09	454.34692	-0.017385904	-80.23192	0.31631055	0.009638383	0.0842337	79.0	689.5760908126831
153	-114.1037	35.060627	-55.729763	-243.86395	79.0	-47.86183	26.18893	5.8503036	-114.25022	1540000	-4.967054e-09	489.1876	-0.015789378	-102.603294	0.29543188	0.01488134	0.0880352	79.0	694.0345282554626
154	-119.68345	38.84439	-59.045715	-330.35834	79.0	-48.477634	23.931318	0.9052042	-100.160065	1550000	2.483527e-09	512.22565	-0.01711335	-134.53639	0.31197366	0.009257694	0.08603442	79.0	698.4562909603119
155	-128.34557	43.706375	-66.58993	-354.05524	79.0	-49.673504	27.572523	1.1625676	-123.45701	1560000	-1.9868216e-08	618.8658	-0.015819049	-129.12383	0.32216716	0.007989212	0.083533406	79.0	703.0228114128113
156	-116.88721	32.563072	-65.32387	-240.34181	79.0	-52.62196	28.639647	2.8419826	-123.836914	1570000	-1.6142925e-08	449.4612	-0.017192854	-137.10605	0.3210508	0.012958258	0.08853542	79.0	707.7319943904877
157	-125.44122	36.545235	-53.22173	-294.37146	79.0	-48.391464	26.25418	4.7507033	-104.84608	1580000	-2.1109978e-08	452.16397	-0.01871778	-66.909546	0.312272	0.010069344	0.09713886	79.0	711.9380130767822
158	-117.510605	41.77299	-56.66271	-331.48795	79.0	-51.00457	27.250605	3.8463972	-109.14843	1590000	4.967054e-09	559.6646	-0.016416578	-161.95341	0.31445348	0.010831774	0.088335335	79.0	715.9324095249176
159	-119.41671	34.884506	-58.04519	-258.13797	79.0	-48.606064	24.984259	7.2633114	-124.7944	1600000	-4.967054e-09	463.3041	-0.016270773	-100.28696	0.30486974	0.00893321	0.09303722	79.0	720.4830889701843
160	-125.35076	43.182034	-52.9516	-271.09933	79.0	-50.875443	26.041513	24.920435	-131.70529	1610000	9.934108e-09	625.4315	-0.01671338	-115.66946	0.303303	0.00860327	0.079831935	79.0	724.4702205657959
161	-118.56158	32.4653	-55.62792	-256.77728	79.0	-52.49495	28.576878	2.0870013	-131.00995	1620000	-6.829699e-09	469.2474	-0.017486554	-137.0606	0.306187	0.011348209	0.08303321	79.0	728.6990430355072
162	-117.62536	34.596535	-58.08187	-222.24278	79.0	-48.563244	25.211506	2.9009156	-105.11443	1630000	4.967054e-09	440.72836	-0.016247386	-63.765045	0.3049707	0.006832279	0.08513405	79.0	732.5944788455963
163	-124.26656	38.814014	-52.26117	-272.4998	79.0	-49.04787	25.13099	0.56706476	-92.81082	1640000	2.483527e-09	512.38434	-0.019159852	-127.40506	0.30133438	0.014177889	0.098139256	79.0	736.8180277347565
164	-117.20819	37.301487	-52.66213	-288.49985	79.0	-51.654953	26.642317	1.9412823	-133.59335	1650000	0.0	450.15085	-0.017398892	-93.31195	0.31711105	0.0071522114	0.08653461	79.0	741.1063303947449
165	-120.34164	36.41988	-58.24912	-259.43112	79.0	-49.502296	25.642273	1.1536987	-139.09302	1660000	1.2417635e-09	476.77075	-0.015743775	-92.80074	0.29963654	0.009225391	0.078431375	79.0	745.4955160617828
166	-114.70262	38.649784	-47.72927	-256.57736	79.0	-50.137604	25.757038	-0.4226358	-102.12314	1670000	1.6142925e-08	474.06454	-0.017482102	-113.090576	0.3108643	0.007988256	0.084033616	79.0	750.3235404491425
167	-114.14932	38.271126	-57.33252	-246.7777	79.0	-47.130833	25.70008	7.229323	-109.16943	1680000	3.7252903e-09	491.21936	-0.018137785	-122.96403	0.29583332	0.010818032	0.09203681	79.0	754.2471356391907
168	-117.783775	36.1083	-61.89694	-303.22644	79.0	-46.9749	24.767342	3.7484772	-105.979126	1690000	1.9868216e-08	484.7809	-0.017680077	-111.278564	0.29168883	0.0086088	0.08723489	79.0	759.5590715408325
169	-126.47229	48.19657	-64.82111	-453.6263	79.0	-50.269356	25.81413	5.5167	-117.471825	1700000	-1.9868216e-08	761.41693	-0.016501952	-231.32735	0.29612112	0.011114874	0.08803522	79.0	764.8936460018158
170	-114.43083	37.574463	-64.55424	-267.54257	79.0	-54.104015	27.549044	4.327175	-145.83443	1710000	1.2417634e-08	531.09576	-0.017569836	-192.25331	0.2872025	0.011826332	0.08663466	79.0	769.3156206607819
171	-114.796776	34.712006	-51.039436	-234.20102	79.0	-47.776176	26.869432	5.6144133	-146.11725	1720000	-9.934108e-09	481.0553	-0.01653886	-105.55365	0.28831446	0.010253732	0.086334534	79.0	773.6803052425385
172	-120.90245	39.803997	-55.120983	-249.23802	79.0	-50.212944	25.875185	4.3782535	-131.39369	1730000	-6.208817e-09	555.6622	-0.018009946	-114.98898	0.28579187	0.011616641	0.09443778	79.0	777.791778087616
173	-119.75467	40.82821	-58.036766	-247.77818	79.0	-51.2218	26.504843	1.9298463	-126.56264	1740000	1.4901161e-08	626.08514	-0.016106823	-146.58702	0.29216054	0.007931088	0.080532216	79.0	782.5962443351746
174	-118.49868	45.346275	-59.357647	-363.59512	79.0	-50.147945	27.030306	6.8395243	-126.13015	1750000	1.4901161e-08	594.6914	-0.016471729	-143.0415	0.28355095	0.013914618	0.08303321	79.0	787.1036946773529
175	-114.61049	38.051163	-48.2868	-266.63922	79.0	-50.081974	27.827194	4.611715	-138.61195	1760000	-9.934108e-09	589.7906	-0.0189529	-153.40114	0.2963745	0.0133193955	0.09513805	79.0	791.0539000034332
176	-117.504715	35.81298	-56.73958	-218.23946	79.0	-47.235718	24.716303	2.835495	-99.77344	1770000	-4.656613e-09	430.44125	-0.015157491	-56.16621	0.292037	0.008935609	0.07813125	79.0	795.5773301124573
177	-121.0436	39.976597	-55.94095	-259.5959	79.0	-48.463505	26.320396	2.1885092	-97.674866	1780000	-1.3659398e-08	525.6952	-0.017647555	-71.92562	0.2907565	0.009805292	0.0880352	79.0	799.8542475700378
178	-113.74126	36.275326	-51.788113	-254.15193	79.0	-49.73608	26.393547	6.1213727	-102.48498	1790000	1.2417634e-08	453.67685	-0.017356949	-76.58854	0.2945188	0.009960621	0.08083234	79.0	805.2024981975555
179	-116.47658	41.50418	-56.678955	-287.1556	79.0	-47.071415	24.694157	2.7672725	-95.98679	1800000	-1.0554989e-08	559.0874	-0.017233284	-108.23563	0.28339246	0.011576246	0.08273309	79.0	809.8422029018402
180	-115.58078	32.640278	-51.912144	-220.86427	79.0	-48.634354	25.432405	5.734246	-102.83328	1810000	2.483527e-09	462.76236	-0.016094968	-128.701	0.29198995	0.007925774	0.08163265	79.0	814.3559174537659
181	-114.909225	36.828938	-50.402596	-270.94098	79.0	-49.21449	25.72064	3.1400895	-97.398	1820000	-8.071463e-09	455.83145	-0.017395264	-138.69872	0.28515017	0.010639953	0.08313326	79.0	818.3756659030914
182	-117.15469	41.62305	-54.694214	-358.48294	79.0	-46.310345	26.558228	7.1991425	-141.19899	1830000	3.7252903e-09	545.14484	-0.016527312	-139.90492	0.28634012	0.00941299	0.077330925	79.0	824.4486591815948
183	-117.17441	35.711803	-52.912395	-312.69223	79.0	-48.271915	26.005503	3.977459	-147.98082	1840000	4.967054e-09	424.98795	-0.019126335	-99.92407	0.30043843	0.011519986	0.1022409	79.0	829.9477474689484
184	-109.532104	32.329884	-50.510826	-238.45776	79.0	-47.977573	26.78192	7.147006	-148.53058	1850000	-1.9868216e-08	423.4271	-0.016241038	-109.79798	0.30264366	0.009530369	0.08253301	79.0	834.0770626068115
185	-117.95396	41.521023	-57.737095	-247.0494	79.0	-46.30657	23.741667	2.6600463	-97.96696	1860000	0.0	592.4564	-0.017131524	-95.86208	0.2839335	0.010474776	0.08543417	79.0	838.4824795722961
186	-117.45055	38.450115	-58.78039	-281.04312	79.0	-49.379063	25.556683	6.405613	-126.83016	1870000	-2.483527e-09	453.37936	-0.017829644	-71.34693	0.28938973	0.012229604	0.09463785	79.0	843.4683904647827
187	-111.3781	36.37445	-51.781605	-234.52237	79.0	-48.39591	26.249792	2.0675752	-138.78595	1880000	6.829699e-09	456.24326	-0.01736507	-98.784	0.29313624	0.0113750035	0.08443377	79.0	847.529834985733
188	-113.755295	40.25732	-58.872448	-277.66272	79.0	-46.705067	24.67972	7.1819477	-107.41523	1890000	7.450581e-09	499.1212	-0.016375868	-137.518	0.28696188	0.009363871	0.08963585	79.0	851.8212072849274
189	-105.90745	31.87272	-49.362095	-223.25945	79.0	-46.099632	25.986254	8.554758	-123.68485	1900000	9.313226e-09	396.91336	-0.01563463	-134.50935	0.29410192	0.010484966	0.08673469	79.0	855.5676212310791
190	-112.2332	37.19237	-45.4041	-235.95103	79.0	-42.83191	23.329798	8.470718	-99.41277	1910000	7.450581e-09	499.36438	-0.018859783	-98.87317	0.28941658	0.012064894	0.08653462	79.0	859.4365878105164
191	-115.710915	38.360363	-58.02225	-296.6298	79.0	-47.11265	23.767101	9.463315	-108.810104	1920000	1.4901161e-08	558.5214	-0.017695956	-95.94456	0.28719416	0.014859085	0.08653461	75.0	863.175318479538
192	-118.54697	38.926834	-61.33029	-268.06903	79.0	-49.872185	24.136377	4.453972	-96.728424	1930000	-4.967054e-09	526.275	-0.017782087	-79.299286	0.29645172	0.011505091	0.09043618	79.0	867.1238741874695
193	-108.26158	37.19162	-46.964825	-277.34488	79.0	-49.050762	25.411003	4.7953043	-96.1648	1940000	1.2417634e-08	482.7145	-0.017278397	-108.02011	0.2921953	0.014889277	0.09063625	74.0	871.0536732673645
194	-115.50277	39.023037	-48.648407	-250.88249	79.0	-46.303444	24.182636	4.6802006	-134.71101	1950000	-4.967054e-09	496.29355	-0.018196179	-101.62319	0.30497083	0.0118301185	0.091436565	79.0	876.2807619571686
195	-115.589714	43.599506	-54.65153	-309.04776	79.0	-47.366535	25.100935	3.0808544	-101.07798	1960000	1.6763806e-08	580.9866	-0.01849618	-90.361755	0.30534405	0.011622329	0.092637055	79.0	881.3133046627045
196	-114.17819	33.31963	-41.70177	-245.2437	79.0	-48.375443	25.93218	2.896019	-105.77875	1970000	-4.967054e-09	434.07803	-0.018380577	-80.9855	0.30556908	0.012765996	0.09243698	79.0	885.1069033145905
197	-113.11406	34.480156	-53.333626	-206.04114	79.0	-47.657223	24.856125	0.66160965	-95.19775	1980000	0.0	410.4851	-0.019089792	-88.15112	0.30221117	0.0100320475	0.08683473	79.0	889.8881113529205
198	-120.06258	42.458595	-62.69004	-314.6698	79.0	-47.08158	25.746756	8.229176	-91.69224	1990000	1.6142925e-08	666.7651	-0.017906137	-204.16191	0.29237056	0.011292324	0.09643858	79.0	893.6362965106964
199	-112.349785	36.885105	-55.93207	-306.50198	79.0	-49.53131	27.072668	6.1818104	-142.59537	2000000	-2.483527e-09	482.15512	-0.016662925	-116.424225	0.28807738	0.011292059	0.08073229	79.0	897.7842936515808
200	-107.78207	46.1743	-58.16904	-495.9366	79.0	-48.15115	26.522375	0.5292785	-154.03006	2010000	6.208817e-09	551.56696	-0.016362539	-138.12706	0.29748452	0.012743809	0.08913565	79.0	902.3048012256622
201	-111.041374	34.86499	-58.11076	-301.90067	79.0	-44.165684	23.55573	0.5110452	-104.95848	2020000	9.934108e-09	387.78848	-0.018285913	-92.29568	0.29032674	0.012873366	0.0932373	79.0	906.5573279857635
202	-114.868546	50.282993	-52.983017	-401.7417	79.0	-46.309303	24.576836	1.5529096	-159.80775	2030000	-1.2417634e-08	714.44434	-0.018584386	-152.06279	0.2936223	0.011603963	0.097539015	79.0	910.3181943893433
203	-113.62342	39.987343	-59.345165	-310.73773	79.0	-47.105885	27.091694	9.6619625	-149.53218	2040000	1.1175871e-08	573.1382	-0.017764509	-148.80605	0.30467013	0.013546701	0.091236494	79.0	915.1543555259705
204	-109.006615	38.80322	-49.842037	-230.6185	79.0	-47.239346	25.24555	0.773087	-163.44466	2050000	4.967054e-09	509.89346	-0.016820654	-90.65722	0.2871091	0.0108325705	0.089135654	79.0	920.1775424480438
205	-114.22547	39.64092	-57.93063	-256.2307	79.0	-45.93193	23.577635	5.351493	-105.557816	2060000	-9.934108e-09	559.22217	-0.017695969	-79.255394	0.2883199	0.011659578	0.08953581	79.0	924.4352777004242
206	-113.12786	36.231148	-64.43004	-242.62715	79.0	-47.774193	24.25129	8.4927845	-104.74741	2070000	1.4901161e-08	500.02502	-0.020351825	-100.18033	0.30586615	0.0151808085	0.102440976	79.0	928.1849761009216
207	-115.63149	37.315975	-51.954765	-269.59683	79.0	-47.884365	24.74224	5.0829697	-141.07285	2080000	0.0	477.2456	-0.018234925	-109.08193	0.31176075	0.009789559	0.08863545	79.0	933.422664642334
208	-120.61659	53.204037	-50.80281	-412.95782	79.0	-50.6509	27.293585	14.894693	-152.40048	2090000	-1.9868216e-08	686.72894	-0.017964873	-222.12007	0.31968752	0.008370842	0.08923569	79.0	938.6269192695618
209	-107.036804	36.418404	-44.749474	-269.5167	79.0	-49.309906	26.927156	0.22380948	-165.61392	2100000	-9.313226e-09	584.0173	-0.017581394	-214.86491	0.30705956	0.012865017	0.105242096	79.0	944.2603533267975
210	-111.30834	41.277287	-55.010777	-310.02454	79.0	-44.416027	24.579948	1.4971805	-164.05206	2110000	-2.483527e-09	470.05313	-0.017418701	-111.68319	0.30807453	0.012432541	0.09243697	79.0	947.9202778339386
211	-110.56231	35.83325	-48.84379	-334.94287	79.0	-45.355244	25.375595	0.78443027	-167.02141	2120000	2.483527e-09	474.5454	-0.01742409	-114.41977	0.31036076	0.013436079	0.10204082	79.0	952.5260252952576
212	-113.09151	35.087337	-55.09028	-255.89392	79.0	-44.66222	23.86288	0.8700917	-121.24485	2130000	0.0	399.74228	-0.016926562	-63.93812	0.30118576	0.012469698	0.09943978	79.0	956.2371728420258
213	-117.00738	36.66809	-56.8957	-258.62692	79.0	-46.695427	26.160612	1.9896746	-128.09396	2140000	0.0	475.10544	-0.019228265	-102.99305	0.31255034	0.013412289	0.10014006	79.0	961.3218142986298
214	-113.505646	38.210636	-46.897263	-235.69786	79.0	-47.431934	26.429478	6.50942	-99.89137	2150000	-1.9868216e-08	503.1874	-0.0181071	-74.4695	0.2967996	0.011749039	0.08863545	79.0	965.5988490581512
215	-110.31485	37.98637	-56.732597	-234.36192	79.0	-45.83436	24.50064	-0.20088196	-100.68476	2160000	4.967054e-09	434.7297	-0.018686663	-63.455204	0.3029397	0.011148706	0.093737505	79.0	969.9102716445923
216	-108.231186	38.44039	-58.21991	-275.90103	79.0	-45.223976	24.029964	0.63420796	-99.307396	2170000	1.9868216e-08	472.87772	-0.018098734	-96.85134	0.28723672	0.015048976	0.08103242	61.0	973.5379691123962
217	-107.04952	32.79874	-55.466606	-222.27385	79.0	-44.371212	24.43923	2.3701003	-149.50409	2180000	1.2417634e-08	362.59384	-0.016505094	-91.42332	0.28617424	0.013926973	0.08873549	79.0	978.2068831920624
218	-107.0809	28.92324	-58.136715	-199.12042	79.0	-42.934425	22.82097	1.476686	-103.556595	2190000	1.8626451e-08	291.06525	-0.017480807	-45.726673	0.29917207	0.012319044	0.09303721	79.0	982.6146507263184
219	-109.4083	34.703175	-35.72066	-269.62054	79.0	-44.075165	22.762417	2.402091	-95.056755	2200000	-1.4901161e-08	364.2871	-0.01768214	-52.535095	0.29249105	0.01066456	0.086134456	79.0	988.0355944633484
220	-111.02664	39.71788	-44.660873	-286.38458	79.0	-45.365696	23.859385	-0.82174134	-96.502235	2210000	8.381903e-09	541.6202	-0.018240396	-147.10893	0.30655965	0.008498493	0.08643457	79.0	992.5574097633362
221	-112.42555	49.27905	-59.440075	-513.91486	79.0	-46.36249	25.901482	2.6232991	-166.14284	2220000	-9.934108e-09	651.66986	-0.018346753	-165.49648	0.28591025	0.010982423	0.09073629	79.0	997.7977411746979
222	-112.51905	43.96805	-53.059677	-417.64154	79.0	-47.617092	28.59047	3.48659	-183.51595	2230000	-4.967054e-09	608.1342	-0.016529134	-193.48409	0.29966465	0.0146290185	0.08453381	67.0	1002.8889439105988
223	-108.84997	34.352413	-54.71579	-230.35526	79.0	-46.17467	23.805891	2.115834	-103.90542	2240000	-1.9868216e-08	426.97427	-0.018864334	-86.37461	0.29985285	0.0130042555	0.09603842	79.0	1007.3091323375702
224	-106.63675	30.017155	-60.212593	-211.24602	79.0	-45.7361	25.136786	2.7044692	-105.4576	2250000	7.450581e-09	339.27133	-0.01711046	-61.773884	0.29789773	0.010236279	0.079231694	79.0	1011.9362728595734
225	-113.90667	40.661243	-54.555984	-320.32843	79.0	-43.93633	23.668953	2.2536685	-92.39563	2260000	-2.7318796e-08	635.8446	-0.017665388	-172.54114	0.29172367	0.012927618	0.091136456	79.0	1015.9749586582184
226	-110.641266	32.262947	-62.304108	-243.30138	79.0	-46.08417	23.703438	6.2310734	-100.56629	2270000	4.967054e-09	388.97592	-0.017576411	-80.18105	0.2925634	0.012977329	0.082733095	79.0	1021.2385513782501
227	-106.70456	36.597927	-42.51173	-230.21327	79.0	-47.598495	24.144611	4.008157	-136.46028	2280000	2.1109978e-08	478.91263	-0.019034052	-104.967125	0.30065328	0.012757168	0.08963586	79.0	1025.186960697174
228	-103.62784	28.236525	-52.816494	-207.26189	79.0	-44.771595	23.323524	7.411243	-129.68083	2290000	9.934108e-09	322.91455	-0.019084755	-65.61547	0.30131847	0.013135847	0.09183673	79.0	1029.0851786136627
229	-111.87794	36.593307	-56.44933	-265.75717	79.0	-42.69825	22.306118	1.0086615	-85.449814	2300000	2.4835268e-08	466.64658	-0.017396158	-111.13436	0.29223022	0.009827474	0.081932776	79.0	1033.647940158844
230	-108.961235	40.84725	-57.262344	-345.94095	79.0	-47.42537	25.639677	3.2408843	-160.68723	2310000	-4.967054e-09	502.36136	-0.019652098	-150.85008	0.30046526	0.01102149	0.095338136	79.0	1037.3803217411041
231	-107.73838	40.033348	-44.503494	-342.73462	79.0	-46.077477	25.625917	3.4733605	-177.64369	2320000	6.208817e-09	481.50818	-0.017550617	-130.86409	0.30068845	0.009591614	0.080532216	79.0	1042.0300409793854
232	-103.07174	33.4061	-51.811703	-201.51234	79.0	-44.189014	24.504927	3.5401826	-180.84462	2330000	9.934108e-09	477.9692	-0.016203392	-131.01393	0.28958127	0.012492736	0.089835934	79.0	1045.8983254432678
233	-107.96442	36.871758	-48.174797	-253.62582	79.0	-42.78403	23.000097	9.848731	-85.477104	2340000	-1.1175871e-08	477.01956	-0.016084673	-94.95752	0.29594967	0.0123819085	0.09103642	79.0	1049.9795920848846
234	-98.632034	32.787994	-43.437386	-253.1229	79.0	-44.018147	23.808912	1.8695745	-91.27264	2350000	9.934108e-09	378.36417	-0.017656326	-68.10023	0.2883375	0.013376913	0.095338136	79.0	1054.0163125991821
235	-99.617355	32.670692	-54.384476	-214.27475	79.0	-41.543076	21.110949	0.8812547	-89.99818	2360000	9.934108e-09	325.43134	-0.018408569	-61.292957	0.29049605	0.011501641	0.0927371	79.0	1059.1599221229553
236	-103.709	39.57846	-44.226814	-264.93622	79.0	-41.602615	23.012064	2.3319476	-135.8772	2370000	9.934108e-09	476.7773	-0.017780984	-92.10962	0.29594406	0.012175198	0.0852341	79.0	1062.7906048297882
237	-106.15036	39.939445	-31.782652	-243.69351	79.0	-43.237175	23.82026	5.0792813	-115.00287	2380000	-1.9868216e-08	513.7226	-0.017576007	-107.418274	0.2897274	0.0125194	0.086834736	79.0	1066.7498309612274
238	-103.959076	41.74081	-48.44284	-333.21344	79.0	-43.28621	24.915176	11.100664	-109.68878	2390000	1.2417635e-09	621.8795	-0.016799057	-147.64474	0.28324363	0.013602323	0.09163666	79.0	1071.555701971054
239	-108.9622	36.241016	-59.157753	-248.24066	79.0	-43.197784	22.675253	-0.17854667	-145.13565	2400000	-1.9868216e-08	548.3709	-0.016613627	-96.81118	0.27952057	0.009650021	0.07482993	79.0	1077.0141801834106
240	-107.9484	43.350456	-48.33012	-325.25983	79.0	-46.471428	23.899687	-0.32651496	-107.782394	2410000	1.4901161e-08	694.48535	-0.01746442	-103.93418	0.28368637	0.015343931	0.084133655	53.0	1081.2195405960083
241	-97.97291	28.912107	-52.405045	-228.9546	79.0	-45.553646	22.535753	-1.0767565	-93.87448	2420000	-2.4835268e-08	364.71396	-0.016740546	-80.322105	0.28152606	0.010764457	0.08373349	79.0	1086.041835784912
242	-102.203354	31.760103	-56.648155	-236.38696	79.0	-42.09415	21.886612	1.8370442	-95.608864	2430000	0.0	392.59692	-0.018698638	-71.1609	0.29027352	0.013641323	0.10004002	79.0	1090.647096157074
243	-106.48534	46.96607	-51.127842	-447.17078	79.0	-42.770676	22.340225	2.6194084	-130.86774	2440000	9.934108e-09	564.6761	-0.016060444	-183.50208	0.28952295	0.01238165	0.08933574	79.0	1094.3780267238617
244	-98.10527	32.017136	-49.89593	-235.55856	79.0	-43.58364	24.407255	8.723747	-169.3718	2450000	-4.967054e-09	402.12112	-0.017039085	-109.80432	0.29215732	0.012247942	0.08253302	79.0	1098.8971855640411
245	-94.4827	28.479654	-49.55738	-194.63321	79.0	-40.88445	21.692574	10.338588	-83.64636	2460000	9.934108e-09	266.80432	-0.017930964	-28.379995	0.2795511	0.014007407	0.08933574	79.0	1102.5435755252838
