Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
133	-379.0018	70.031334	-160.88441	-592.55023	79.0	-156.13133	79.41846	13.951675	-275.918	1340000	-0.005743658	1716.4648	-0.00024952367	-388.5438	0.688352	-5.3025233e-06	1187.9299285411835
134	-371.18182	68.997574	-214.06984	-586.4642	79.0	-159.25874	80.89573	8.9453945	-278.72467	1350000	-0.017836588	1580.7146	-0.00012526754	-324.94354	0.68252254	-3.02781e-05	1196.152851819992
135	-384.44617	63.90186	-244.39622	-572.8615	79.0	-157.44608	78.73256	15.805578	-277.4099	1360000	-0.01657033	1481.6012	-0.00031393697	-364.49316	0.70655096	0.00013443932	1204.166836977005
136	-373.26678	58.901253	-229.90942	-509.34888	79.0	-163.40384	79.75145	3.1309562	-278.67044	1370000	-0.012491674	1454.022	-0.00021804217	-425.27402	0.6694144	-0.00013044485	1212.951243877411
137	-374.5502	60.241577	-237.17677	-520.6016	79.0	-159.11902	79.35115	6.973679	-278.6442	1380000	-0.0133639155	1355.3313	-0.0005088188	-351.1931	0.6763219	8.765828e-05	1220.9244484901428
138	-383.4719	74.1812	-232.3238	-594.25653	79.0	-159.39673	79.79399	6.951739	-279.5417	1390000	-0.01909239	1800.652	-0.00066826097	-546.7158	0.6902254	0.00044563538	1228.8685331344604
139	-372.95538	65.132126	-204.70929	-550.57825	79.0	-160.0415	79.902695	17.393047	-281.85043	1400000	-0.014462624	1438.0154	-9.188522e-05	-361.5133	0.6781111	0.00010897326	1236.767035484314
140	-375.15286	63.353233	-230.53177	-614.1082	79.0	-161.76733	79.21607	11.907486	-281.10715	1410000	-0.020978231	1646.6458	-0.00016282639	-451.78918	0.68713534	0.00018275226	1245.5086643695831
141	-377.339	59.69543	-251.9944	-595.30615	79.0	-160.39592	77.98248	11.831874	-278.95093	1420000	-0.014009763	1386.9269	-2.6751077e-05	-280.10883	0.69301933	3.4879682e-05	1253.6794247627258
142	-374.9574	68.24447	-227.86063	-541.6122	79.0	-159.96552	80.464226	9.146757	-278.36594	1430000	-0.008084573	1635.6844	-0.00019492931	-400.08255	0.6875135	0.00010658508	1261.8953948020935
143	-379.00555	63.952393	-259.09515	-609.7575	79.0	-158.2065	78.00518	10.419998	-280.8048	1440000	0.011314763	1793.679	-0.00017563906	-536.36	0.6869116	6.8607274e-05	1270.2453587055206
144	-376.36215	64.18955	-225.65373	-536.5137	79.0	-162.5554	78.30401	10.404715	-279.9589	1450000	-0.003980267	1449.7373	-8.2243234e-05	-392.27475	0.6841594	-6.0324513e-05	1278.4483470916748
145	-375.81992	61.397938	-246.19608	-548.3064	79.0	-159.04713	79.45207	12.463587	-282.45987	1460000	-0.01577903	1377.7656	-0.00029858563	-318.02252	0.6683446	5.6723064e-05	1286.65802693367
146	-359.36536	59.98662	-202.44371	-488.00854	79.0	-158.72348	80.2989	10.618133	-280.09854	1470000	-0.024242977	1453.9863	-0.00026479363	-395.55807	0.6858618	0.0001812226	1294.8127510547638
147	-371.55637	69.353935	-208.736	-598.5924	79.0	-155.00694	76.27207	4.314167	-273.09476	1480000	0.010843212	1581.7329	-0.00010660896	-325.34305	0.6702394	-0.00011572482	1303.363920211792
148	-374.34412	65.46271	-242.58638	-658.4612	79.0	-157.96022	78.33485	6.3315134	-275.38266	1490000	-0.014969029	1482.6011	-0.00040720217	-401.6905	0.6807709	0.00019494299	1311.5447793006897
149	-365.2728	73.80081	-193.00989	-637.4743	79.0	-157.37877	81.12224	11.230276	-278.8675	1500000	-0.024942253	1974.0244	-0.00061180675	-497.62836	0.6797116	0.00019436318	1319.5860793590546
150	-372.24353	65.17649	-203.20615	-590.17285	79.0	-155.80002	76.44464	9.209314	-275.53366	1510000	-0.0007605646	1426.5114	-6.258127e-05	-338.8657	0.6845096	1.34235415e-05	1327.8648991584778
151	-372.86105	66.57009	-217.97527	-604.2236	79.0	-157.788	79.59752	13.747464	-280.55457	1520000	-0.009306904	1488.6808	-0.00014621764	-382.08087	0.6626689	2.4807468e-07	1336.0103123188019
152	-386.32965	70.008224	-183.41176	-637.4173	79.0	-157.81375	79.47201	7.906226	-281.45453	1530000	-0.019262519	1776.7357	-0.0002569873	-457.51108	0.65821266	-5.031987e-05	1344.4073708057404
153	-371.23557	60.33316	-237.04425	-626.45557	79.0	-163.56238	80.0722	9.684013	-282.24298	1540000	-0.027858559	1452.2073	-0.00028010877	-336.09	0.67379665	0.00019166207	1352.5309252738953
154	-362.40314	54.9299	-217.51857	-488.67123	79.0	-157.78986	77.44033	12.028431	-281.72516	1550000	-0.019101717	1254.5239	-0.00019463734	-322.86008	0.68181527	3.5079327e-05	1361.3169271945953
155	-377.4656	64.36117	-212.21306	-562.99384	79.0	-153.73972	76.573906	7.926762	-279.10873	1560000	0.0055759493	1517.3967	-0.00019731652	-329.82117	0.66567636	7.441459e-05	1369.5650482177734
156	-365.98355	59.031334	-254.0626	-518.0102	79.0	-159.93442	78.734436	8.816755	-283.55923	1570000	-0.030009251	1273.4463	-0.00043288805	-282.12024	0.66608447	0.0001674942	1377.7101950645447
157	-373.96432	69.552025	-249.15154	-696.98816	79.0	-155.00795	76.63923	16.216131	-275.00757	1580000	-0.020051539	1450.4296	-0.00016055442	-388.31738	0.6669147	0.00013258102	1385.8960869312286
158	-366.23404	63.423473	-189.55763	-567.87585	79.0	-161.6813	81.04336	7.1832256	-286.7776	1590000	-0.009542051	1663.3159	-0.000103812665	-532.00256	0.6800869	8.447644e-05	1394.0011715888977
159	-370.53717	57.476265	-229.34952	-565.71533	79.0	-154.1675	76.72378	11.901749	-285.27307	1600000	-0.023104787	1241.6335	-0.00012846151	-308.284	0.6850801	-7.2939045e-05	1402.2497775554657
160	-369.06287	55.338936	-207.08438	-554.0112	79.0	-158.6824	78.30984	10.368411	-280.8482	1610000	-0.00915523	1205.241	-0.00019968767	-290.487	0.6782104	-3.075399e-05	1411.1005022525787
161	-367.48367	67.41846	-197.69632	-593.9008	79.0	-155.01163	78.026375	11.6916065	-285.58176	1620000	-0.018537197	1491.3378	-0.0002692649	-387.47095	0.67029727	-2.417947e-05	1419.3537600040436
162	-376.6785	60.108986	-250.54572	-633.7017	79.0	-154.68977	77.519485	14.301227	-286.65625	1630000	-0.023017028	1302.7905	-0.00033265818	-325.88715	0.6674781	0.00021803114	1428.0044453144073
163	-377.0665	63.487003	-197.40987	-534.84845	79.0	-157.96066	78.60934	11.429395	-292.84085	1640000	-0.03218794	1310.1576	-0.00028752722	-259.15994	0.6738534	0.00037901994	1436.1512339115143
164	-372.05872	56.62118	-242.06558	-555.3105	79.0	-161.68555	80.68643	15.034239	-295.1466	1650000	-0.008308158	1199.7767	-0.00024727895	-279.13336	0.68328065	0.0004237644	1444.3332345485687
165	-366.1472	62.352486	-215.49669	-552.8144	79.0	-157.38112	80.69624	13.530794	-281.5889	1660000	-0.0036940896	1307.1587	-9.118952e-05	-281.6704	0.65557754	-9.928102e-05	1452.7085130214691
166	-362.11386	62.455833	-186.15022	-505.39517	79.0	-155.61554	77.944885	16.516373	-287.32687	1670000	-0.020695569	1528.1624	-0.00018702599	-364.81937	0.6598853	8.584828e-06	1460.9923400878906
167	-361.4889	59.321686	-203.08948	-478.77383	79.0	-151.36192	76.1707	12.929338	-281.66885	1680000	-0.019353304	1221.214	-0.00027803378	-250.03387	0.6574428	3.8528968e-05	1469.142805814743
168	-368.7599	61.503147	-215.59721	-558.9618	79.0	-153.2918	76.31926	17.260073	-280.24936	1690000	-0.025553022	1316.3694	-0.00017207488	-282.33713	0.6521249	-2.6855578e-06	1478.0613043308258
169	-363.4904	65.80808	-223.99492	-533.8561	79.0	-157.32925	79.46124	12.884699	-292.10742	1700000	-0.028773986	1412.4666	-0.0001979915	-367.80658	0.65427864	3.5756166e-05	1488.4892556667328
170	-371.26093	64.42325	-232.60754	-582.3969	79.0	-152.50667	78.85454	11.104839	-302.02423	1710000	-0.001817638	1480.8749	-0.0004031799	-368.29224	0.6557767	0.00017542663	1499.0156843662262
171	-363.80634	56.782135	-220.28938	-534.8594	79.0	-156.67818	78.79702	12.079807	-302.93378	1720000	-0.018154677	1361.4233	-0.00017208606	-375.4657	0.6505456	3.7077258e-05	1507.516101360321
172	-373.4639	66.238785	-206.62738	-633.8557	79.0	-154.85788	75.20949	15.72896	-279.3819	1730000	0.012825713	1523.5164	-0.0001838007	-369.6502	0.65516376	0.0002442686	1515.863448858261
173	-375.52155	58.98421	-218.02486	-568.2544	79.0	-158.55463	80.17194	7.944693	-297.99216	1740000	-0.021201205	1356.8789	-0.0002263179	-287.2983	0.6528142	0.00018585451	1523.9746668338776
174	-367.50534	57.709637	-246.16803	-529.83997	79.0	-161.13687	78.83656	8.97381	-285.82214	1750000	-0.020413846	1301.7888	-0.00010196399	-255.92778	0.653957	5.8765076e-05	1533.8627398014069
175	-363.06186	65.18968	-213.9125	-578.54486	79.0	-156.15988	78.053925	6.825376	-280.57193	1760000	-0.03170736	1484.1694	-0.00021988712	-283.5241	0.6584768	-2.500707e-05	1542.9742636680603
176	-360.3239	58.01714	-177.05647	-591.502	79.0	-152.91922	77.4119	5.544249	-287.1296	1770000	-0.02706271	1338.1959	-0.0001841179	-315.41635	0.65937984	-2.3722903e-05	1551.749018907547
177	-357.60736	62.429047	-177.75438	-515.2475	79.0	-152.5661	77.5056	7.6348357	-273.8873	1780000	-0.012354201	1491.0469	-0.00022221915	-380.81854	0.6687744	7.358077e-05	1560.324018239975
178	-374.92224	63.870613	-247.09239	-551.7833	79.0	-149.96928	75.86414	15.695433	-284.37042	1790000	-0.0013083052	1808.811	-0.00011456665	-625.25146	0.66192377	-3.378879e-05	1568.4886164665222
179	-358.05038	64.49904	-195.9311	-551.58203	79.0	-159.4513	80.11921	10.887398	-295.11215	1800000	-0.016871328	1546.9542	-0.00017314087	-377.7738	0.64712334	-1.1981701e-06	1576.7383725643158
180	-361.98373	63.081097	-204.65102	-534.3448	79.0	-153.7954	75.404106	6.9783654	-281.403	1810000	-0.0149010755	1568.0936	-0.00014805607	-342.29324	0.6595917	1.5571048e-05	1585.5732145309448
181	-366.1497	70.5418	-224.84547	-630.22644	79.0	-154.39682	74.033646	9.830774	-280.52454	1820000	-0.009620928	1586.522	-0.0002560825	-375.7729	0.647159	5.101854e-06	1593.791621208191
182	-367.28943	64.277855	-226.29778	-586.8214	79.0	-155.74515	75.88922	11.797443	-285.99716	1830000	-0.016829722	1405.7439	-0.00014999043	-298.26526	0.6530116	5.803135e-05	1602.468781709671
183	-361.7483	58.86257	-224.8215	-588.603	79.0	-156.90125	76.83279	13.008842	-282.41522	1840000	-0.014872666	1397.7802	-0.0002625906	-330.40225	0.6386174	-3.852581e-05	1610.7688081264496
184	-362.88922	62.29111	-200.01491	-542.46857	79.0	-154.36557	76.02727	11.297972	-273.69986	1850000	-0.004507877	1451.0454	-0.00017170573	-334.8016	0.6454189	-1.8143972e-05	1618.8909068107605
185	-357.96472	70.89225	-200.13791	-593.07935	79.0	-151.66919	76.702675	13.869706	-272.37747	1860000	-0.03134754	1679.0745	-0.00024211174	-360.54816	0.65409124	0.00014110724	1627.0552604198456
186	-358.3191	65.11883	-218.65892	-628.9875	79.0	-152.7562	77.32956	10.714697	-277.6209	1870000	-0.016946595	1351.3738	-0.00026242435	-331.98788	0.6505325	8.745694e-05	1635.3659400939941
187	-363.2546	65.1751	-204.05374	-619.0974	79.0	-152.059	78.36215	15.513374	-282.76874	1880000	-0.020051032	1594.7107	-0.00024347939	-442.40906	0.65221983	0.00012484321	1643.741869688034
188	-357.10056	67.23549	-225.18042	-587.0417	79.0	-154.10378	77.76807	8.6556835	-283.12735	1890000	-0.012965194	1615.5675	-0.00014199919	-356.81143	0.63497686	0.00010089361	1651.7780644893646
189	-373.93216	65.058266	-242.98099	-594.8104	79.0	-152.756	75.53609	24.450842	-277.82318	1900000	-0.00894565	1491.668	-0.000231107	-462.29205	0.6434204	7.338369e-05	1660.3727910518646
190	-363.72214	65.59883	-238.2563	-570.22687	79.0	-158.64964	79.816925	9.1770735	-287.7761	1910000	-0.009639949	1546.204	-0.00017733552	-353.92987	0.6528057	0.00017435405	1668.7814457416534
191	-364.3968	63.16271	-229.0149	-550.1218	79.0	-154.10068	76.324196	15.064922	-283.6979	1920000	-0.02267786	1344.3279	-0.00023288676	-307.24106	0.63774353	2.213267e-05	1676.9693660736084
192	-369.86514	66.40048	-188.6852	-561.7202	79.0	-156.44748	78.31602	21.197058	-291.2417	1930000	-0.019242348	1534.9727	-0.0003056907	-388.73834	0.6312077	4.0711955e-05	1685.1203825473785
193	-361.05057	59.343933	-189.92133	-511.23	79.0	-156.49258	78.604576	11.342524	-291.64905	1940000	-0.014684548	1484.8936	-0.00063617155	-386.00085	0.62065756	0.0003877628	1693.4055111408234
194	-358.74496	63.844673	-212.75899	-518.3091	79.0	-153.0124	76.34129	10.887575	-283.54474	1950000	-0.016067252	1495.4304	-0.00015124725	-296.4086	0.62851226	0.00016508705	1701.967140674591
195	-364.25644	58.98668	-206.7882	-539.06165	79.0	-153.6866	76.21987	10.651041	-286.6319	1960000	-0.007641203	1345.1608	-0.00027504307	-271.95398	0.62341714	0.00034229973	1711.4966158866882
196	-361.75217	58.532486	-166.02847	-537.9574	79.0	-153.83736	77.13354	18.659191	-289.49683	1970000	-0.005005432	1265.9092	-9.049731e-05	-252.79456	0.62361073	0.00026183893	1720.0066673755646
197	-357.21716	67.40625	-169.05905	-534.8616	79.0	-154.38416	76.57074	7.137344	-266.97726	1980000	-0.0057745688	1524.9298	-0.00023889291	-369.1204	0.6139341	-0.00010851551	1728.878270149231
198	-370.6497	65.05671	-186.03995	-542.06714	79.0	-152.19797	77.465126	7.10444	-294.31097	1990000	-0.016191112	1734.2029	-0.00040040398	-392.07645	0.6148759	0.00010093839	1737.1472022533417
199	-356.17502	60.944283	-156.58556	-510.56342	79.0	-157.98418	78.45256	22.428734	-285.31436	2000000	-0.0027992278	1573.7301	-0.0001050618	-449.07465	0.6136258	-1.5522823e-05	1745.7132368087769
200	-366.384	61.763077	-227.18802	-500.0273	79.0	-149.56783	75.51961	10.116047	-270.74152	2010000	-0.0010060742	1428.6595	-0.00037161	-324.20505	0.60897756	0.00016829345	1754.4628548622131
201	-366.0513	65.85128	-179.83069	-592.9711	79.0	-158.02083	78.28899	9.450087	-283.32486	2020000	-0.010909662	1421.0669	-0.00030605984	-312.3401	0.6117049	0.00010714465	1763.08243227005
202	-368.58386	62.097374	-221.785	-569.7477	79.0	-154.78137	77.41047	5.7478747	-280.3966	2030000	-0.007870614	1193.582	-0.00039785728	-273.00824	0.63929546	0.00021099878	1771.2299530506134
203	-365.6505	58.247097	-211.80405	-517.62396	79.0	-155.53055	77.88908	14.817585	-287.6622	2040000	-0.024007952	1175.1044	-0.00046682963	-277.83865	0.6118126	0.00056163035	1780.0494031906128
204	-367.75024	61.358055	-225.57887	-534.0107	79.0	-154.7246	78.2769	18.251408	-279.84555	2050000	-0.0016594427	1456.2897	-0.000101027545	-368.03836	0.6384198	3.468914e-05	1788.568565607071
205	-361.7409	65.10955	-115.311844	-529.41516	79.0	-156.0568	79.26	9.178516	-287.65442	2060000	-0.014214045	1518.404	-0.00028749084	-337.98615	0.62825537	-3.420384e-06	1797.0064957141876
206	-353.9317	64.20538	-182.42108	-540.9564	79.0	-153.8589	75.58144	8.976402	-276.5526	2070000	-0.020471144	1369.9469	-6.9077825e-05	-334.22882	0.6415248	-1.5174555e-05	1805.3822338581085
207	-356.79916	60.382618	-208.01566	-513.6154	79.0	-154.41835	75.490524	5.1236215	-273.0327	2080000	-0.011063606	1421.9388	-0.00019588933	-295.8342	0.632866	1.4494435e-05	1813.6239323616028
208	-356.43854	66.764725	-206.51286	-589.514	79.0	-151.34569	75.844536	13.3679905	-275.8414	2090000	0.0011661202	1484.6699	-0.00047730253	-286.65472	0.63250375	6.184973e-05	1821.9941051006317
209	-363.2941	58.61798	-230.41907	-538.97375	79.0	-149.96906	76.67662	10.204889	-272.9968	2100000	-0.0043443516	1177.3884	-0.0006041904	-232.11966	0.64855677	0.00039668864	1830.2039246559143
210	-359.36783	63.47039	-203.89714	-561.0247	79.0	-153.6721	77.407814	8.586594	-277.75797	2110000	-0.013650385	1427.7073	-0.00017245	-382.50305	0.64731705	0.00026710183	1838.3837718963623
211	-354.4694	54.24669	-219.19041	-526.73724	79.0	-153.49098	78.31552	6.4708114	-285.3342	2120000	-0.019888721	1269.5728	-9.282702e-05	-334.7998	0.6494312	7.937416e-05	1846.9968132972717
212	-358.75467	66.861	-191.10143	-569.8822	79.0	-150.06955	75.16509	8.344946	-269.3024	2130000	-0.015447848	1466.5925	-0.0002413686	-289.04675	0.6524482	1.3424331e-05	1855.3010942935944
213	-368.98227	56.957146	-238.90872	-562.874	79.0	-151.02206	74.99644	4.1710877	-287.2313	2140000	-0.020023677	1378.6792	-0.0005204225	-396.25836	0.6619968	0.00013486462	1863.6055436134338
214	-358.461	67.96609	-214.38426	-578.1826	79.0	-158.02783	75.95349	1.9462457	-273.25867	2150000	-0.02711667	1477.724	-0.00043690018	-267.87344	0.6732842	-3.787034e-06	1871.8340821266174
215	-361.59708	65.93628	-193.8702	-608.43256	79.0	-153.08853	76.61057	6.8808823	-273.7544	2160000	-0.021615945	1363.3699	-0.0002961484	-312.3808	0.6469027	9.145715e-05	1880.0182991027832
216	-357.60583	63.460438	-206.2293	-580.4969	79.0	-154.57028	77.16269	2.290627	-286.42227	2170000	-0.021299291	1519.0156	-0.00020951149	-346.67694	0.66442835	0.00025347312	1888.2591326236725
217	-357.73785	57.714928	-189.52026	-497.73932	79.0	-151.11281	75.21664	8.849483	-283.48108	2180000	-0.010414476	1316.8008	-0.00023045274	-288.27686	0.6531019	0.00018783791	1896.4693439006805
218	-352.59354	63.745354	-204.9767	-524.68225	79.0	-150.83875	77.06387	0.3455863	-279.61606	2190000	-0.012106918	1480.4692	-0.00048191985	-279.7974	0.64426965	5.0383314e-05	1905.2107348442078
219	-362.36884	66.30508	-183.75224	-572.41956	79.0	-149.8625	72.95049	7.5213404	-269.21988	2200000	-0.025292616	1613.3247	-0.0001050327	-402.05487	0.63914615	0.00016849181	1913.312418460846
220	-362.62482	64.4543	-191.50975	-560.8026	79.0	-155.44774	77.26838	5.23798	-295.62146	2210000	-0.034085408	1364.6909	-0.00018412154	-246.16473	0.63669926	-2.310863e-05	1922.1059908866882
221	-350.3859	63.210625	-202.61285	-559.9625	79.0	-156.27899	78.45616	6.885927	-298.71982	2220000	-0.011590004	1566.5654	4.8280053e-06	-382.5293	0.6325047	-0.00017628347	1930.2844278812408
222	-372.5754	67.00996	-198.61397	-549.9054	79.0	-151.26	73.7494	15.480539	-288.47406	2230000	-0.008352954	1528.6885	-0.00018172036	-411.9126	0.64142025	9.720144e-05	1938.4856615066528
223	-354.01917	64.991325	-157.24197	-514.8654	79.0	-158.11588	80.18056	17.823296	-302.12723	2240000	-0.014999712	1701.4579	-0.0001532298	-540.37854	0.6358588	-7.668637e-06	1946.617416858673
224	-358.01215	59.875187	-240.2347	-574.5363	79.0	-149.84668	74.63188	13.623215	-275.72534	2250000	-0.009243814	1557.892	-0.00016682595	-434.77527	0.6280222	5.5985474e-06	1954.9320950508118
225	-352.70224	59.23218	-198.36343	-503.35782	79.0	-153.3396	77.22522	8.7389765	-297.80936	2260000	-0.009876325	1395.1656	-0.00021471048	-398.70483	0.63634187	5.3374497e-05	1963.5147626399994
226	-354.69064	61.45694	-215.3442	-503.24307	79.0	-148.97377	75.43229	9.408365	-272.32028	2270000	-0.015487416	1527.8035	-0.00045445608	-322.85266	0.63058245	7.57239e-05	1971.7431638240814
227	-358.677	62.927513	-211.08344	-563.1762	79.0	-150.97836	74.994484	8.388098	-272.92477	2280000	-0.012207294	1442.095	-0.00034593558	-288.86255	0.62217444	0.00018405577	1979.9420747756958
228	-358.78958	60.328053	-221.6151	-593.26874	79.0	-154.81253	77.03526	5.2195306	-297.478	2290000	-0.026888294	1433.2136	-0.0003097793	-261.7135	0.6367111	0.00015410017	1988.0479674339294
229	-345.81955	67.20648	-206.60686	-594.9487	79.0	-154.79237	75.79287	7.8276963	-284.22498	2300000	-0.02258984	1617.4303	-0.00020724726	-346.56497	0.63447785	-7.0158276e-05	1996.2415871620178
230	-365.16638	72.700294	-235.8315	-609.86835	79.0	-147.95212	72.69295	8.468161	-264.8211	2310000	-0.017626708	1762.3093	-0.00017707876	-501.15756	0.62725365	7.2576586e-05	2004.386957168579
231	-352.5473	69.6692	-192.8735	-589.63574	79.0	-155.75404	78.2123	6.1228228	-284.99237	2320000	-0.022572357	1740.7784	-0.00030846533	-454.01117	0.64012647	5.8318197e-05	2012.5733489990234
232	-355.23337	56.6647	-222.17244	-513.87836	79.0	-148.64183	75.589325	11.513065	-287.1685	2330000	-0.029472478	1297.769	-0.00045243232	-324.86157	0.642647	9.927659e-05	2021.0832023620605
233	-366.30008	60.919525	-228.48923	-564.88416	79.0	-151.31618	72.82813	4.4299793	-290.79346	2340000	-0.0129815135	1471.9652	-0.00060270773	-359.72308	0.6484191	0.00071657915	2029.623542547226
234	-360.87476	59.560318	-217.14256	-559.17114	79.0	-156.51125	76.8816	6.2011957	-278.40576	2350000	-0.017234836	1218.1355	-0.0005604224	-196.20543	0.6294249	0.0004633756	2037.7550320625305
235	-359.90494	62.331043	-210.52621	-545.2803	79.0	-154.79166	77.09257	8.060698	-280.1547	2360000	-0.025188578	1318.476	4.4495217e-05	-289.43488	0.6192679	0.00032841784	2046.065021276474
236	-354.882	60.021515	-234.52043	-567.9023	79.0	-151.51994	76.72003	8.124584	-291.9564	2370000	-0.02695054	1220.6958	-0.0004207939	-212.3723	0.6260495	3.479883e-05	2054.1810212135315
237	-352.47034	60.750195	-204.43001	-526.5951	79.0	-150.40518	76.193245	11.224913	-289.57303	2380000	-0.021211665	1351.1238	-0.00020727912	-267.20102	0.6135409	5.184662e-05	2062.41238117218
238	-353.04803	55.275883	-183.8194	-520.466	79.0	-149.87123	74.124016	8.025	-262.03336	2390000	-0.021350088	1182.7504	-0.00041215168	-216.17891	0.61590004	-6.510274e-05	2070.633662223816
239	-360.3253	59.883453	-218.39336	-512.43005	79.0	-150.082	74.26468	8.3326	-256.26685	2400000	-0.015814774	1303.7054	-0.0003314293	-291.16083	0.6230928	-0.00011377167	2079.7734270095825
240	-365.42905	66.78582	-215.75185	-588.26215	79.0	-154.96304	75.57659	20.779139	-265.68967	2410000	-0.021035686	1364.8809	-0.00021443446	-245.99698	0.61772263	4.483897e-05	2090.8731546401978
241	-356.88214	57.930832	-203.33945	-592.12103	79.0	-155.447	77.01265	6.6726556	-301.25165	2420000	-0.02674884	1248.1067	-0.00018198823	-289.6845	0.61195725	-9.297684e-06	2099.223234653473
242	-362.13196	66.63217	-201.96085	-601.64795	79.0	-153.88907	76.44388	6.302334	-286.4073	2430000	-0.028605621	1423.0929	-0.00029697362	-267.40445	0.62449306	-0.00010100983	2107.4538967609406
243	-356.71387	60.113434	-221.96912	-520.0073	79.0	-152.47293	76.4949	17.093143	-293.87234	2440000	-0.018348679	1179.9532	-0.00054481253	-218.8488	0.6148391	0.00038061268	2115.96808052063
244	-361.64377	61.881374	-193.93794	-597.15314	79.0	-151.56932	74.42787	5.955893	-285.72937	2450000	-0.013948963	1220.1888	1.2261327e-05	-224.56204	0.5949141	-2.2728309e-05	2124.1694691181183
245	-355.71194	64.432884	-212.9591	-546.50476	79.0	-152.7166	77.1379	7.3999553	-300.38574	2460000	-0.023687314	1447.8529	-0.00015595171	-324.04663	0.60305446	1.1492986e-05	2132.404275894165
246	-356.9628	51.78789	-244.41762	-490.13568	79.0	-152.7527	77.77248	8.96755	-311.16602	2470000	-0.0020562727	1108.8469	-0.0003574707	-278.48846	0.6127459	8.6806074e-05	2140.929139852524
247	-357.21024	64.314705	-235.23938	-609.84955	79.0	-152.16756	75.04404	12.776229	-278.653	2480000	-0.017944135	1408.9747	-0.00025268132	-339.13602	0.5946113	1.9367253e-05	2149.214450120926
248	-345.98947	58.943645	-218.0236	-526.10425	79.0	-153.5093	77.615234	11.219936	-303.20148	2490000	-0.011585949	1424.0425	-0.00020622578	-422.5985	0.6040181	-3.6636284e-05	2157.331260919571
249	-359.56393	59.239857	-229.27502	-532.5673	79.0	-148.06383	75.24685	12.252794	-277.77225	2500000	-0.006763324	1370.0618	-0.00021994486	-275.7436	0.6106036	3.7794707e-05	2165.6925621032715
250	-364.09735	66.51982	-192.08078	-569.3408	79.0	-153.77	75.44832	10.927046	-270.7813	2510000	-0.014923336	1539.4418	-0.00027363456	-321.2037	0.61447996	-2.8998444e-05	2173.9183337688446
251	-353.17618	59.955128	-205.43721	-577.93225	79.0	-155.80936	76.920296	14.139859	-292.4278	2520000	-0.0125913955	1300.3203	-0.00037467224	-296.5544	0.60945344	0.000120302895	2182.230312347412
252	-351.07065	60.83571	-199.00441	-513.8271	79.0	-147.65274	76.43104	70.383766	-292.76987	2530000	-0.028352018	1335.2571	-0.00033829262	-341.3852	0.6000534	0.00012776021	2190.315819978714
253	-354.95755	62.57719	-188.01259	-505.29797	79.0	-152.69936	76.22112	13.135717	-309.05542	2540000	-0.015792925	1298.4315	-0.00018300326	-273.3152	0.60707986	-6.1634884e-05	2198.4026556015015
254	-350.66235	65.064735	-211.57562	-559.4987	79.0	-150.31284	75.258804	14.716673	-277.7487	2550000	-0.007986721	1387.3835	-0.00037576212	-285.97275	0.5964234	0.0003740453	2206.9734065532684
255	-344.59198	64.127014	-181.12431	-519.8829	79.0	-146.83527	73.580315	12.18912	-281.51038	2560000	-0.030292612	1483.0464	-0.00015227683	-355.60144	0.6004648	4.649307e-05	2215.29896736145
256	-356.603	61.067078	-233.32797	-596.2783	79.0	-149.66838	74.307594	18.948368	-273.46942	2570000	-0.0154719725	1327.0537	-0.0003214823	-276.79443	0.60934037	0.00021603434	2223.3176448345184
257	-352.8049	64.99619	-160.29314	-547.7696	79.0	-151.52536	73.58961	32.487038	-280.83664	2580000	-0.00970054	1478.0818	-0.00022951001	-310.1072	0.6176137	0.0001839879	2231.43999004364
258	-359.50955	68.560875	-214.69398	-592.1505	79.0	-150.83792	76.61307	24.250298	-292.42276	2590000	-0.022831585	1533.212	-0.0002287929	-384.00378	0.6248965	-5.9884267e-05	2239.6543288230896
259	-357.63193	60.30125	-219.66887	-526.0977	79.0	-150.65657	75.55609	11.067396	-299.42026	2600000	-0.026108807	1280.1606	-0.0007073089	-276.44684	0.623754	0.00074558164	2247.864642381668
260	-344.0729	62.668182	-195.77933	-568.284	79.0	-154.80215	74.959015	9.64643	-282.78262	2610000	-0.008974388	1389.3278	-4.6274858e-05	-331.02124	0.61856174	-6.598219e-05	2256.590714454651
261	-345.60718	57.987705	-228.73904	-529.3042	79.0	-146.82173	74.23327	22.01991	-275.23605	2620000	-0.018293144	1225.2878	-0.00048951746	-246.84024	0.6240082	0.00016634315	2265.5484232902527
262	-351.42044	59.092968	-225.44777	-512.9237	79.0	-148.00584	72.621605	17.432014	-266.16205	2630000	-0.015307225	1399.2085	-0.0003623278	-263.3529	0.618488	-9.7856835e-05	2273.6303594112396
263	-361.0394	64.486275	-207.56992	-588.3311	79.0	-150.8394	74.75203	12.670934	-278.86395	2640000	-0.021628788	1525.4585	-0.00023854803	-303.72925	0.6299106	4.820319e-05	2281.695384979248
264	-350.47305	57.542286	-182.21988	-470.3512	79.0	-154.01639	77.272606	9.569268	-274.51813	2650000	-0.0034141429	1221.7474	-0.00027138702	-265.45203	0.6276221	0.00018892722	2289.838344812393
