Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
134	-380.9394	64.7148	-249.10559	-585.6378	79.0	-159.43785	81.09581	11.945968	-279.95944	1350000	-0.0184293	1315.9863	-0.00020089449	-274.79572	0.75611925	0.0002040407	1254.0552432537079
135	-374.38016	62.625393	-241.76183	-561.96985	79.0	-163.11118	78.822845	2.518062	-280.91364	1360000	-0.009532675	1398.3625	-0.00010219379	-254.76758	0.78390837	1.9549992e-05	1262.2544603347778
136	-378.3353	76.42444	-182.74995	-612.36035	79.0	-159.83708	78.297005	7.0797606	-280.44803	1370000	-0.012710795	1859.3562	-0.00041418336	-342.61835	0.8006201	0.00029649536	1270.5568463802338
137	-373.3902	58.39343	-225.00905	-535.43756	79.0	-159.61038	78.6372	9.388345	-281.30093	1380000	-0.017384063	1304.204	-0.00051028933	-301.479	0.77265835	2.5864098e-05	1278.767507314682
138	-380.52365	70.27013	-184.62184	-569.855	79.0	-161.13293	81.915115	3.8853006	-280.4784	1390000	-0.014572822	2045.3091	-0.00038512796	-487.51865	0.78214896	0.0003698812	1288.0725066661835
139	-373.53262	65.61884	-184.00969	-590.89386	79.0	-162.5873	80.57018	4.3950496	-274.56436	1400000	-0.006750241	1439.6033	-1.27821695e-05	-310.9059	0.7602833	-9.53375e-05	1296.3164064884186
140	-379.5241	71.59032	-239.40312	-652.0193	79.0	-158.98323	79.4961	8.816624	-272.7437	1410000	-0.0135419	1965.198	-0.00019524153	-520.50916	0.7815889	0.00019915316	1305.2451066970825
141	-384.71332	65.88278	-244.25981	-557.0276	79.0	-160.64896	80.44366	7.9948525	-282.40384	1420000	-0.013383861	1633.2788	-0.00020707026	-402.10156	0.77775365	-3.4833502e-06	1313.8536126613617
142	-385.81348	63.608715	-251.79866	-561.49493	79.0	-163.6027	81.17051	9.481407	-279.92776	1430000	-0.034875363	1636.7358	-0.00043479912	-401.73853	0.77501607	0.000109320594	1321.9240453243256
143	-371.02505	65.0841	-229.44269	-563.7563	79.0	-162.17035	82.323135	11.468048	-283.5376	1440000	0.009916212	1564.4849	-0.00015351782	-392.07043	0.74904263	-2.3299226e-05	1330.2192597389221
144	-369.0506	70.930244	-213.96536	-604.8	79.0	-157.68098	80.03877	5.008878	-274.12808	1450000	-0.016200278	1824.3331	-0.00015375111	-386.03357	0.76287687	0.00016307065	1338.4667403697968
145	-375.60995	69.96017	-228.3232	-617.20087	79.0	-157.70532	77.11164	19.612875	-275.465	1460000	-0.0069300546	1667.7102	-0.00011745615	-357.77362	0.74128205	2.9108305e-06	1347.790983915329
146	-390.10886	75.05458	-214.13324	-608.93054	79.0	-160.68826	79.856705	14.0231905	-284.3728	1470000	-0.0052682646	1854.4294	-0.00021625496	-472.9391	0.7377081	2.7666878e-05	1356.4015142917633
147	-381.75238	63.80703	-166.19246	-570.23126	79.0	-163.56544	83.21794	11.704491	-285.8262	1480000	-0.02927804	1460.9313	-0.00030541257	-405.56488	0.7528445	-1.9231566e-05	1364.651034116745
148	-373.2565	59.837723	-233.08963	-574.79736	79.0	-162.22162	80.74712	2.5484705	-286.88226	1490000	-0.018202376	1313.58	-0.0002202345	-296.8807	0.74899507	7.997078e-06	1372.8831725120544
149	-380.26016	66.33552	-218.05916	-572.57227	79.0	-160.1057	79.517334	11.225124	-286.32584	1500000	-0.0036892872	1567.3369	-0.00017056428	-349.49908	0.75415283	5.557782e-06	1381.1667203903198
150	-371.94992	65.1883	-204.74358	-588.23126	79.0	-159.06696	80.07051	5.2873297	-286.0529	1510000	-0.035142273	1384.3767	-0.00021515414	-239.47713	0.74088424	0.00010102417	1389.4355857372284
151	-385.68454	77.38531	-232.21228	-665.4486	79.0	-159.23994	79.63191	5.4206147	-286.43958	1520000	7.261522e-05	1835.3713	-0.00017192215	-351.07837	0.75290835	4.235629e-05	1397.553352355957
152	-379.73083	66.57011	-242.65884	-594.62006	79.0	-160.7503	82.846214	6.522504	-287.64066	1530000	-0.004536474	1569.1399	-0.00019762386	-323.082	0.7358277	-5.4909895e-05	1406.0344994068146
153	-368.62006	56.76053	-263.11276	-545.7604	79.0	-160.77222	80.74313	11.542208	-286.53735	1540000	-0.027223967	1196.6318	-0.00031432055	-282.24823	0.72503674	1.6448927e-05	1414.3249175548553
154	-383.33826	67.51647	-204.51178	-553.5743	79.0	-159.81001	77.418976	6.598872	-288.0004	1550000	-0.0054404754	1611.3994	-0.00029233622	-380.53955	0.76716125	7.843459e-05	1422.480595111847
155	-378.9056	64.918816	-206.3852	-547.4213	79.0	-160.15437	80.98837	7.701223	-288.04855	1560000	-0.013797055	1370.1255	-0.00012837816	-327.22784	0.746091	2.1430056e-05	1430.6351370811462
156	-380.5366	69.46819	-239.27016	-617.76105	79.0	-162.70547	82.32889	7.8805265	-288.87006	1570000	-0.002130041	1822.0994	-6.0482882e-05	-443.17337	0.75528216	5.5529883e-05	1438.9432654380798
157	-366.81943	60.111374	-240.28658	-536.4333	79.0	-158.51965	82.57281	6.4641943	-280.99207	1580000	-0.021385932	1474.3474	-0.00021960936	-397.46277	0.7447651	-2.354689e-05	1447.2876069545746
158	-387.50336	63.67746	-198.41	-591.22675	79.0	-156.18938	76.93782	8.404976	-270.42905	1590000	-0.019692244	1638.0868	-0.00016396935	-466.37347	0.751464	-5.4367178e-05	1455.3191375732422
159	-379.89178	59.64424	-211.27475	-555.17865	79.0	-161.10153	80.7956	5.7826023	-283.40442	1600000	-0.0093267	1406.3857	-0.00017993758	-313.48486	0.7339892	0.00010198406	1463.6992528438568
160	-368.10046	68.77168	-233.69968	-564.4354	79.0	-164.24825	81.45265	7.813204	-283.06552	1610000	-0.014249093	1686.7898	-0.00020534685	-451.87247	0.7429148	-2.6449905e-05	1473.0210661888123
161	-372.1736	62.369167	-237.48587	-523.8607	79.0	-156.74014	77.87615	0.9449382	-281.7672	1620000	-0.0010929098	1464.2549	-0.00016770279	-374.35474	0.7404545	4.4238343e-05	1481.0765783786774
162	-380.81146	67.54416	-202.8978	-575.14874	79.0	-157.30264	79.80955	8.274435	-278.03543	1630000	-0.031073514	1684.5009	-0.0003495933	-400.76642	0.7580216	7.757541e-05	1489.1858053207397
163	-361.8437	67.33237	-181.1173	-541.3988	79.0	-161.18619	81.98459	-0.5245633	-284.12988	1640000	-0.0028465297	1766.4631	-0.0003352221	-475.4756	0.7570703	6.1398e-05	1497.423142671585
164	-373.20496	65.54223	-166.387	-545.557	79.0	-152.65083	77.1938	7.9726076	-276.99567	1650000	-0.012592301	1500.5	-0.00036941422	-340.89758	0.7592362	6.2963976e-05	1505.4339666366577
165	-378.48904	62.563435	-241.3634	-569.7574	79.0	-158.72266	77.476524	11.850026	-286.175	1660000	-0.019153511	1552.7102	-0.0006259328	-468.54004	0.7457812	0.00013932551	1513.7871458530426
166	-378.4811	62.513836	-237.42984	-586.5578	79.0	-160.01955	79.25115	3.115365	-293.52155	1670000	-0.00848903	1465.5809	-3.109558e-05	-346.27234	0.74109125	4.3579028e-05	1521.8623406887054
167	-374.48544	58.221836	-215.24078	-590.0123	79.0	-160.735	79.12238	4.579195	-281.7397	1680000	-0.026175076	1394.2617	-0.00014934369	-293.43405	0.7461617	4.8512957e-06	1530.6185612678528
168	-381.90994	68.13268	-209.5887	-611.2076	79.0	-160.3823	79.732124	5.9658766	-281.3748	1690000	-0.022713507	1466.8009	-0.00023746397	-345.4306	0.7671628	-2.8835375e-06	1538.8624861240387
169	-368.37387	64.1457	-214.10077	-527.5657	79.0	-160.71704	81.05992	7.5740633	-296.0834	1700000	-0.009606637	1500.544	-0.00028833468	-338.75256	0.74294233	0.00011184149	1547.3144912719727
170	-375.76074	69.84141	-246.60406	-597.02216	79.0	-158.22603	78.60515	7.8215837	-280.0829	1710000	-0.031681277	1735.2306	-0.00017473381	-461.46786	0.75805897	4.9512204e-05	1555.8347117900848
171	-388.81256	64.00601	-199.13182	-565.49194	79.0	-159.39717	80.036354	9.607342	-287.46204	1720000	-0.009714257	1542.3031	-0.0004766928	-361.48657	0.7539127	2.2256976e-05	1563.9923202991486
172	-372.66595	61.09571	-233.95573	-511.6807	79.0	-164.56023	81.442024	9.961737	-294.68622	1730000	-0.0023052224	1425.457	-8.7881526e-05	-436.4847	0.7444743	4.386787e-05	1572.100683927536
173	-366.45908	57.565186	-214.63289	-598.805	79.0	-156.99817	80.63427	18.210718	-295.429	1740000	-0.026499204	1354.45	-0.00057563	-325.42126	0.767457	2.1341482e-05	1580.2048134803772
174	-376.68738	63.82944	-211.3429	-650.81775	79.0	-154.05542	77.66417	16.119051	-270.07074	1750000	-0.011205349	1491.1438	-0.0001087198	-326.80566	0.7608256	-4.0907566e-05	1590.0775508880615
175	-368.28748	60.34568	-224.2702	-533.10583	79.0	-158.33713	79.35143	12.944	-284.29575	1760000	-0.010460662	1399.4187	-0.00032504834	-314.579	0.76155263	5.4188982e-05	1600.8968884944916
176	-371.43222	64.562546	-203.93806	-557.8879	79.0	-155.76413	78.583084	5.51089	-276.67563	1770000	0.0025374116	1724.942	-0.00015289616	-426.1077	0.7604886	-1.5781716e-05	1610.0114886760712
177	-377.3969	66.85382	-168.94943	-538.36127	79.0	-155.9305	78.27234	2.5795012	-286.50928	1780000	-0.019550527	1467.6855	-0.0003094311	-350.54712	0.7445923	4.5835433e-05	1618.4736034870148
178	-374.7017	70.38541	-236.57826	-561.5692	79.0	-159.29718	79.901566	5.7273445	-300.4537	1790000	-0.010883168	1644.4043	-0.00028683618	-411.43912	0.74828684	5.0955347e-05	1626.6998579502106
179	-373.5492	58.83821	-216.7479	-551.6809	79.0	-161.27695	82.0922	10.598303	-301.77982	1800000	-0.010858083	1501.7749	-0.00017890101	-415.68634	0.7623327	9.898367e-05	1634.8417530059814
180	-380.0473	65.27994	-258.02417	-642.959	79.0	-159.30397	78.87253	3.7635708	-290.2599	1810000	-0.032880545	1365.984	-0.00032516266	-295.40704	0.755886	9.8224074e-05	1643.900267124176
181	-363.76877	51.09974	-201.74464	-487.94186	79.0	-159.4739	80.909996	3.8463407	-302.52335	1820000	-0.011571824	1310.0293	-0.00029717246	-404.76184	0.77429706	3.972686e-05	1653.2382493019104
182	-373.77548	63.221622	-236.32178	-523.3846	79.0	-155.9223	77.74648	-2.588616	-279.5114	1830000	-0.03337648	1465.0393	-0.00010229528	-341.8338	0.7638192	0.00010745334	1661.3623504638672
183	-361.24844	59.288303	-237.49199	-511.7186	79.0	-158.9325	80.572845	6.9302816	-288.7459	1840000	-0.04689345	1353.6167	-0.0004372659	-320.27994	0.7840996	0.0005375334	1669.501751422882
184	-372.9299	63.671894	-233.19032	-586.5079	79.0	-152.20912	75.15999	11.360745	-287.70972	1850000	-0.035293534	1530.0072	-0.00046649846	-396.92877	0.76297665	0.00023286621	1677.7719283103943
185	-370.91666	71.37856	-253.02939	-653.4206	79.0	-160.5444	79.94772	2.192966	-303.54794	1860000	-0.020380646	1607.5063	-0.00032359362	-317.7789	0.7640007	0.0005410916	1685.8631510734558
186	-368.41318	61.53636	-200.79039	-572.5672	79.0	-156.01588	78.6574	2.606995	-299.46484	1870000	-0.010381173	1469.8843	-0.00015052129	-336.02942	0.72666264	9.3814815e-06	1694.0605664253235
187	-363.5039	66.65317	-196.1469	-581.53986	79.0	-154.37372	78.003044	5.1448383	-277.95715	1880000	-0.037148315	1575.456	-0.00013890117	-346.21677	0.7499474	2.7669537e-05	1702.308916568756
188	-363.9622	59.856804	-250.92339	-602.4686	79.0	-152.29956	77.295616	3.6191988	-280.90918	1890000	-0.0059475563	1313.5215	-0.0002301829	-262.71313	0.7317691	-8.429373e-05	1711.633756160736
189	-378.2174	56.821415	-231.49359	-551.4242	79.0	-154.11934	76.52699	4.124583	-270.99176	1900000	-0.024088139	1234.9956	-0.00024303909	-314.96475	0.73221993	-3.4988385e-05	1719.73006606102
190	-364.69293	62.471214	-184.53136	-578.9565	79.0	-160.57175	80.42009	2.3435059	-289.41864	1910000	-0.029181842	1439.7665	-0.00031919777	-301.32623	0.74707365	-6.2124454e-06	1728.09539437294
191	-362.20987	60.10325	-231.69449	-518.4174	79.0	-152.6201	76.74326	8.149946	-283.69843	1920000	-0.018181738	1361.1543	-0.00019921875	-266.17624	0.7213189	3.9228726e-05	1736.3774993419647
192	-366.06717	59.807545	-215.135	-547.55237	79.0	-155.46722	76.86772	3.0568686	-281.82654	1930000	-0.023358777	1399.406	-0.00032016588	-257.73798	0.7341739	3.2062588e-05	1744.5126736164093
193	-360.24045	60.573193	-223.70816	-543.377	79.0	-152.79263	77.64431	16.654423	-282.969	1940000	-0.021967217	1149.0793	-0.00014746655	-234.97252	0.7191586	-1.3761373e-05	1752.6256902217865
194	-363.97253	64.64947	-182.01553	-547.2747	79.0	-151.5232	77.56523	2.5817103	-278.91415	1950000	-0.003978803	1422.2633	-0.00031818496	-300.1903	0.73780817	0.00016608257	1760.8275072574615
195	-370.74142	65.557686	-198.99976	-621.6508	79.0	-151.86896	78.692924	4.3638887	-277.8988	1960000	-0.047566596	1437.4277	-0.00030433945	-473.22522	0.7270426	2.4230638e-05	1769.5599539279938
196	-375.15417	64.19539	-178.88727	-553.1433	79.0	-159.28334	81.201744	1.895062	-304.81738	1970000	0.0003060531	1601.9906	-4.425086e-05	-429.5987	0.7533288	-3.9221435e-05	1777.6234815120697
197	-361.94556	68.105835	-218.95367	-575.3173	79.0	-158.14502	78.05473	12.043158	-281.20786	1980000	-0.038843	1550.3336	-0.00018035877	-288.45737	0.74551105	5.5759796e-05	1785.966044664383
198	-367.14996	61.777386	-203.67508	-592.2525	79.0	-154.94992	76.58032	0.7182579	-269.4044	1990000	-0.023991458	1328.8103	-0.0002861172	-246.9358	0.71787727	-2.1279986e-05	1794.11172580719
199	-367.5354	68.72005	-241.71173	-620.621	79.0	-158.86868	77.86396	10.00877	-278.65387	2000000	-0.004005311	1688.55	-5.9722457e-05	-389.58615	0.7388557	5.483108e-05	1802.4478352069855
200	-365.6485	64.52384	-249.18105	-685.47107	79.0	-154.41154	79.15164	19.487358	-282.62866	2010000	-0.021984886	1409.3845	-0.00020037452	-278.84872	0.73033684	4.0624167e-05	1811.4251704216003
201	-368.3757	68.20131	-211.45142	-612.1322	79.0	-155.12108	76.806885	11.085266	-284.67963	2020000	-0.02954012	1559.82	-0.00023211469	-330.74002	0.72613126	4.0680567e-05	1819.6144545078278
202	-364.28107	63.98561	-201.10687	-578.4142	79.0	-158.49	77.42989	9.376157	-277.06982	2030000	-0.0161618	1400.8413	-0.00018938491	-329.378	0.7337122	-7.5325497e-06	1828.1041097640991
203	-365.4944	52.82054	-245.31126	-533.0553	79.0	-154.36583	77.43944	11.316582	-286.93457	2040000	-0.015728466	1068.1677	-0.00017742324	-243.46886	0.72716635	4.651539e-05	1836.3922929763794
204	-359.3585	64.38012	-219.8745	-553.2407	79.0	-155.06781	75.61963	11.028421	-286.62927	2050000	-0.012244895	1312.6118	-0.0003780406	-308.51642	0.7177765	8.228659e-05	1844.431160211563
205	-370.16513	64.367744	-232.80553	-606.6171	79.0	-152.92708	75.99273	9.826214	-294.25555	2060000	-0.015784696	1728.2444	-0.00017310272	-466.0447	0.72314644	-1.600521e-05	1852.615342617035
206	-365.6592	60.960033	-190.85884	-546.30585	79.0	-155.58925	78.63216	8.217115	-286.5909	2070000	-0.037629675	1391.3193	-0.00025099143	-332.226	0.73283553	5.8779988e-05	1860.826915025711
207	-357.08078	58.482754	-216.29764	-518.53076	79.0	-153.68274	77.35438	23.704638	-269.66803	2080000	0.0028924718	1276.3042	-0.00021647103	-284.09567	0.69568974	7.7649005e-05	1869.175530910492
208	-368.50403	65.08615	-234.16711	-538.7659	79.0	-151.2171	76.09079	11.014524	-271.02747	2090000	-0.021855107	1382.2085	-0.00015832484	-341.34512	0.71915054	3.6001584e-06	1877.4861280918121
209	-359.96768	64.436134	-164.54108	-571.0557	79.0	-156.87352	79.51982	9.263614	-295.79575	2100000	-0.0149885565	1500.3877	-0.00032490585	-436.83936	0.7063992	-2.3897377e-05	1886.0350465774536
210	-361.99332	60.308475	-229.686	-551.70184	79.0	-152.24586	75.73546	15.330349	-284.01413	2110000	-0.009303883	1299.5042	-0.00027634902	-307.1521	0.7263248	0.0001077487	1894.9332797527313
211	-371.8194	70.10208	-210.41872	-592.9106	79.0	-152.2757	77.01146	5.846387	-293.20468	2120000	-0.01190781	1566.206	-0.00020024664	-343.11267	0.71568334	6.7955494e-05	1903.118849515915
212	-375.83588	59.610268	-194.253	-594.46014	79.0	-157.03741	78.83133	12.449296	-293.63373	2130000	-0.012536749	1392.1091	-0.00020106556	-407.8153	0.7108216	9.8805336e-05	1911.3239979743958
213	-365.8823	63.516598	-209.6186	-597.1123	79.0	-158.7494	79.17518	3.960516	-295.5046	2140000	-0.027370444	1246.3372	-0.00027348363	-276.54517	0.69741064	0.00010141763	1919.6516082286835
214	-361.09723	59.812588	-211.05698	-534.95935	79.0	-158.17715	78.71487	14.717077	-294.4995	2150000	-0.014336381	1222.1624	-0.00023119093	-263.64008	0.71873623	0.00011215094	1928.1020767688751
215	-355.6094	60.175915	-220.13472	-531.3024	79.0	-151.5438	76.35703	1.2704892	-285.64505	2160000	-0.0028824154	1343.8665	-0.00044828653	-351.1247	0.69037724	0.00016626898	1936.345017671585
216	-363.15234	57.128857	-248.01445	-562.5949	79.0	-149.45546	75.876114	2.9234376	-273.85803	2170000	-0.010063386	1289.4972	-0.0004080357	-398.04892	0.70660675	0.00030082226	1944.7574858665466
217	-364.08774	63.65685	-245.8304	-624.8909	79.0	-154.5956	78.121635	1.1983757	-291.67514	2180000	-0.03723478	1277.7678	-0.00010023615	-338.786	0.71442825	5.0797316e-06	1953.4182181358337
218	-365.15253	63.754425	-209.50493	-550.8558	79.0	-158.98997	79.96497	12.704788	-305.26166	2190000	-0.017053233	1649.4885	-0.00018191244	-436.05396	0.7478523	0.00010801465	1961.637279033661
219	-367.6554	62.847847	-221.43895	-561.30865	79.0	-155.63058	75.95276	68.21923	-278.0184	2200000	-0.017629556	1438.5171	-0.00038139988	-361.2437	0.7306712	8.465527e-05	1969.8307983875275
220	-371.39142	62.11954	-209.77328	-582.34045	79.0	-154.869	76.46855	1.5716677	-290.54886	2210000	-0.022285085	1320.4795	-0.00040204404	-274.37988	0.71118796	0.00015250768	1979.2953538894653
221	-372.4172	56.853172	-231.09836	-489.27475	79.0	-155.59819	78.222984	7.225586	-299.08875	2220000	-0.037537895	1113.4448	-0.0003485768	-239.03046	0.7109805	-7.275825e-05	1987.4721586704254
222	-366.72418	64.000786	-210.32732	-590.3566	79.0	-159.64178	79.47318	-1.2620091	-290.51315	2230000	-0.004330199	1434.252	-0.00025114976	-324.52692	0.7072679	-6.478354e-05	1995.767275094986
223	-360.66348	59.2762	-233.98636	-540.5188	79.0	-153.86568	77.7474	0.81949854	-286.6182	2240000	-0.019345094	1279.8862	-0.00032861112	-279.44556	0.71091485	-5.0809e-05	2003.855575799942
224	-359.7178	60.10977	-251.70802	-647.3682	79.0	-153.31097	76.21049	7.8027277	-269.56525	2250000	-0.0083333645	1307.1677	-0.00023945095	-298.68588	0.7050849	-2.1878144e-05	2012.6371128559113
225	-361.4233	58.38977	-149.08907	-571.44946	79.0	-150.32492	76.02565	11.6957245	-276.17703	2260000	-0.017715182	1275.1962	-0.00014732103	-290.79224	0.69470656	-5.7863257e-05	2020.9501163959503
226	-361.16827	54.62055	-196.31212	-490.24826	79.0	-153.68062	77.407364	12.773544	-283.93713	2270000	-0.011614766	1235.973	-0.0002480168	-287.13223	0.6993271	5.35519e-05	2029.045367717743
227	-351.42377	66.34081	-212.88191	-543.1075	79.0	-153.34642	75.483406	11.15044	-274.99774	2280000	-0.0035485337	1538.374	-0.00033314526	-377.93402	0.7083771	0.0001029418	2037.2258219718933
228	-363.506	63.207962	-231.68225	-585.28564	79.0	-148.35112	74.658005	14.587743	-310.3674	2290000	-0.0063053374	1496.6648	-0.00021192817	-495.76074	0.72213453	3.000422e-05	2045.3858428001404
229	-364.595	64.77362	-210.57881	-585.50555	79.0	-152.93233	77.872696	8.069543	-317.95532	2300000	-0.010124166	1451.559	-0.00027556578	-373.64243	0.7141328	0.00011623507	2053.6118292808533
230	-352.9922	59.85646	-219.94904	-559.3153	79.0	-152.99615	76.79095	4.312884	-318.664	2310000	-0.025369456	1277.4341	-0.00017240178	-308.52768	0.7057195	9.6000585e-05	2062.275237083435
231	-365.2713	68.03823	-209.60204	-599.79706	79.0	-150.85464	76.23077	9.162703	-306.20395	2320000	-0.00078864396	1644.5911	-0.0005286373	-436.1873	0.7139597	0.00023531778	2070.962579727173
232	-358.70984	61.829338	-235.93935	-558.44415	79.0	-154.71487	77.01513	5.5035367	-303.84937	2330000	-0.008180841	1437.3689	-0.0002131915	-369.98462	0.7036196	3.939872e-05	2079.267376422882
233	-360.92447	62.59006	-212.51805	-553.348	79.0	-151.47818	76.91064	9.936251	-291.86783	2340000	-0.022040017	1365.7347	-0.00021061907	-307.34195	0.7126466	4.879858e-05	2087.415715932846
234	-357.18512	60.797127	-238.7967	-561.0943	79.0	-151.36902	76.6269	5.094929	-291.02576	2350000	-0.018082269	1476.2036	-0.00017386023	-387.6098	0.724336	2.7428838e-05	2095.5575754642487
235	-352.76675	66.70615	-197.82901	-530.80884	79.0	-152.29732	76.5409	4.8421645	-313.91388	2360000	-0.023467746	1563.3812	-0.0006540505	-431.49463	0.7074487	-0.000119018245	2103.805811882019
236	-370.62186	69.34568	-229.3406	-553.8916	79.0	-150.36662	74.67202	5.0576763	-286.7917	2370000	-0.029546838	1833.9973	-0.0006677881	-582.2162	0.7220858	0.0005673471	2112.009429216385
237	-369.50333	67.05497	-216.96468	-582.3844	79.0	-155.91202	79.542564	1.1094937	-302.2877	2380000	-0.024337096	1374.3555	-0.00017384905	-286.80444	0.6966461	0.00017436268	2120.1782166957855
238	-356.76062	55.550804	-202.72412	-539.7216	79.0	-155.07838	79.187614	16.871689	-304.70905	2390000	-0.016407948	1347.0564	-0.00023688376	-479.45435	0.69108856	0.00031922085	2128.742501974106
239	-360.92526	58.919216	-237.3046	-610.296	79.0	-151.31635	75.90679	4.208849	-278.19388	2400000	-0.025089145	1265.2777	-0.00016717333	-287.29086	0.68634176	3.9683895e-05	2136.997923374176
240	-361.6202	61.38919	-215.39394	-540.23315	79.0	-155.8139	77.93402	16.0771	-270.8319	2410000	0.0078057796	1528.3557	-0.00017437804	-368.3493	0.68817836	0.00011339463	2145.82541513443
241	-362.57553	65.2754	-187.08418	-555.23834	79.0	-151.66148	77.229195	12.180386	-269.6607	2420000	-0.016093824	1680.8105	-0.0001984844	-352.6692	0.6750392	0.00013416292	2153.9985134601593
242	-362.3504	63.570858	-184.94144	-599.8659	79.0	-154.46342	75.233185	18.532063	-271.91168	2430000	-0.012153482	1466.2809	-0.00028058887	-310.36295	0.68213785	0.00014171813	2162.222524166107
243	-356.16483	64.25642	-183.84036	-535.292	79.0	-153.89888	76.36735	14.924859	-266.87793	2440000	-0.020489547	1453.0256	-0.00049833744	-387.3848	0.68593526	0.00027677004	2170.208176136017
244	-350.0942	61.221138	-224.76471	-517.4103	79.0	-151.1172	75.844765	12.017785	-302.32797	2450000	-0.020607848	1377.4514	-0.00058077433	-284.79193	0.6898149	0.00036910363	2178.319307565689
245	-357.6788	72.67024	-236.40582	-620.3221	79.0	-149.8383	75.44024	7.1411734	-297.45407	2460000	-0.02308643	1713.2007	-0.00031391252	-413.0633	0.6881211	0.00018021648	2186.8009254932404
246	-348.82626	57.12361	-196.85345	-559.79474	79.0	-154.67593	76.794365	6.709182	-288.48288	2470000	-0.016183222	1429.6919	-3.6407728e-06	-509.81628	0.7060396	-0.0001392879	2195.8693339824677
247	-360.00058	59.75397	-232.36426	-577.1186	79.0	-147.74487	72.118126	5.2564855	-290.5182	2480000	-0.02214212	1385.9843	-0.00043940358	-365.63757	0.6996149	0.00027398672	2204.124960422516
248	-352.9639	61.976913	-204.14757	-496.9111	79.0	-155.71672	75.906845	6.379625	-283.6554	2490000	-0.018294	1645.7662	-0.00027957652	-491.79355	0.699391	0.00044435644	2212.6114552021027
249	-347.51794	67.62264	-202.78343	-572.8816	79.0	-150.89113	74.34249	13.449497	-273.0353	2500000	-0.031260937	1826.9236	-0.00028698938	-467.67517	0.7110454	0.0001004059	2220.79430603981
250	-357.89578	57.01389	-227.96654	-498.7348	79.0	-146.72379	73.364235	15.480684	-287.9782	2510000	-0.026224377	1322.5558	-0.0003016598	-348.79153	0.7120875	9.5414114e-05	2229.0876960754395
251	-359.33472	60.791862	-217.99818	-565.353	79.0	-151.90097	75.3701	9.616769	-292.2657	2520000	-0.011621453	1242.3333	-0.0002893093	-250.42342	0.7075947	0.00018843844	2237.4540708065033
252	-348.72858	61.387688	-148.94453	-561.49146	79.0	-154.68062	76.57372	4.584946	-292.42145	2530000	-0.014286928	1504.8312	-0.0005841474	-379.1847	0.70481944	-7.513548e-05	2245.7024943828583
253	-362.1129	64.83044	-203.12515	-557.0165	79.0	-147.03958	73.055916	8.800554	-284.00815	2540000	-0.036736876	1568.2131	-0.0011536975	-459.4663	0.69205755	0.00043040878	2254.3787705898285
254	-348.73798	64.43359	-170.71251	-506.7717	79.0	-155.535	78.7534	11.238832	-302.11624	2550000	-0.013495134	1560.2739	-4.5367517e-05	-392.47028	0.6723537	-7.323439e-05	2262.4846572875977
255	-358.20493	59.421505	-220.33136	-526.6037	79.0	-148.67609	74.7335	5.563991	-276.2015	2560000	-0.025708633	1290.3457	-0.00014809892	-284.83432	0.6786766	0.00040043422	2270.562497138977
256	-360.37598	73.87693	-238.27892	-589.2928	79.0	-151.7557	75.61414	4.3367743	-285.40326	2570000	-0.013268322	1542.985	-8.6647924e-05	-358.77048	0.6723283	0.000377445	2278.6820526123047
257	-359.87405	64.024254	-242.22752	-580.9713	79.0	-153.55914	77.57873	5.8086634	-300.6855	2580000	-0.020806551	1425.127	-0.00034382846	-330.10693	0.6675625	0.00049643515	2286.8003284931183
258	-358.6933	67.86027	-179.4088	-567.58795	79.0	-153.65703	76.27431	6.4057193	-293.67426	2590000	-0.032549117	1536.2905	-0.0006654579	-330.12402	0.66505694	0.00014700675	2295.021265029907
259	-357.9622	68.22037	-209.54471	-553.898	79.0	-154.2974	75.69581	9.130989	-301.93146	2600000	-0.01893108	1536.2688	-0.00026685977	-364.66602	0.65541947	0.00026489745	2303.4627001285553
260	-356.78818	59.897247	-225.12743	-504.67184	79.0	-152.78783	77.57859	10.914013	-284.4809	2610000	-0.028373893	1414.2689	-8.035079e-05	-283.9042	0.6343756	2.7876988e-05	2313.175088405609
261	-353.5237	65.732086	-158.16864	-582.9084	79.0	-152.15251	75.20985	4.974373	-288.63202	2620000	-0.0038164295	1446.2091	-0.0001621558	-316.65826	0.62771195	-0.00010428933	2321.327205657959
262	-352.53693	56.292194	-252.58733	-494.02435	79.0	-149.38797	76.2263	9.877466	-274.17224	2630000	-0.011458901	1290.5741	-0.00048835704	-345.7836	0.6356939	-3.8052734e-05	2329.455885887146
263	-352.31332	64.46925	-189.86215	-507.55035	79.0	-151.26947	74.87864	13.32612	-276.16113	2640000	-0.009669317	1481.0497	-0.00060330797	-347.51324	0.6263402	0.00029489672	2337.6983275413513
264	-357.03125	62.46876	-235.55627	-586.47125	79.0	-152.3511	74.38056	23.399876	-273.07648	2650000	-0.01854673	1507.8094	-0.00020896085	-431.39136	0.6255892	0.0005623045	2345.909913778305
265	-361.66003	63.884796	-245.17819	-610.4575	79.0	-153.18794	78.27831	13.014547	-278.22858	2660000	-0.018286157	1428.4702	-0.00070103654	-352.4994	0.6427833	6.4805325e-05	2354.203008890152
