Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
123	-129.39609	33.51908	-65.9653	-248.90804	79.0	-53.38671	26.682144	3.8553295	-98.77382	1240000	-2.483527e-09	424.10913	-0.01628396	-68.42353	0.3247169	0.011590353	0.0842337	79.0	589.2846183776855
124	-126.038	33.17584	-71.135895	-265.09863	79.0	-55.174908	26.834972	5.1768746	-101.443474	1250000	2.483527e-09	400.68228	-0.01657703	-74.50579	0.32105005	0.011477865	0.085734285	79.0	594.9067783355713
125	-125.050514	32.626522	-75.248314	-230.44595	79.0	-54.093273	26.811907	2.4780054	-101.37308	1260000	-2.1109978e-08	395.85007	-0.01691422	-69.68003	0.3252169	0.01045004	0.085534215	79.0	600.3005230426788
126	-120.89806	32.728592	-70.88307	-321.24435	79.0	-53.196014	26.947388	2.0110755	-96.90849	1270000	-9.934108e-09	370.39243	-0.014864244	-75.60864	0.30599535	0.010614377	0.07933173	79.0	604.725679397583
127	-120.21125	29.83964	-71.42474	-228.3703	79.0	-49.90136	26.641989	3.044107	-100.91437	1280000	-1.7384687e-08	309.02625	-0.017274586	-66.52817	0.31345674	0.012258091	0.09553822	79.0	609.6684691905975
128	-122.44533	30.711369	-72.11436	-219.21527	79.0	-51.58841	26.543371	2.4106128	-106.14041	1290000	-1.2417635e-09	348.3839	-0.01799366	-65.35966	0.31438148	0.01316194	0.08933574	79.0	614.5180840492249
129	-129.35419	36.31877	-60.54518	-267.47327	79.0	-51.356163	26.200394	1.9119141	-101.053955	1300000	6.208817e-09	450.77283	-0.015459289	-98.95042	0.32378295	0.00895621	0.081232496	79.0	618.922426700592
130	-124.279495	34.563824	-74.84894	-363.03574	79.0	-54.62944	28.253773	3.4504633	-126.0712	1310000	1.2417634e-08	418.8406	-0.01697123	-121.30369	0.3264169	0.012404029	0.087535016	79.0	624.8104712963104
131	-125.15219	35.933807	-72.08755	-309.9422	79.0	-53.804096	28.605492	2.3769658	-148.69267	1320000	1.9868216e-08	442.1483	-0.015682338	-105.315636	0.32258737	0.011607628	0.088435374	79.0	629.5406095981598
132	-125.336685	41.507126	-75.38819	-364.10684	79.0	-51.520367	27.412296	0.9173069	-145.15765	1330000	9.934108e-09	488.32764	-0.016962307	-95.814606	0.32007578	0.015352954	0.09573829	59.0	633.6398782730103
133	-125.18118	39.091625	-69.076775	-254.16548	79.0	-51.08954	27.69191	2.110464	-144.74454	1340000	-1.4901161e-08	520.79126	-0.017028505	-97.865295	0.3280495	0.011402388	0.09243698	79.0	637.9875230789185
134	-123.99864	37.072197	-68.29799	-288.1223	79.0	-53.173824	28.717268	2.2275486	-148.1751	1350000	-9.934108e-09	469.1821	-0.01707136	-123.42905	0.33349833	0.00941969	0.09353741	79.0	641.9329092502594
135	-122.77474	30.674097	-67.20684	-226.81616	79.0	-51.593624	27.125477	-0.29941702	-139.29135	1360000	2.9491882e-09	356.43375	-0.018077021	-71.80207	0.328738	0.0121548	0.08943578	79.0	646.3029839992523
136	-127.77396	37.11783	-66.156685	-274.38293	79.0	-52.61271	26.91412	3.2088182	-132.44891	1370000	-2.2351742e-08	470.715	-0.017649189	-98.29443	0.32545263	0.009127859	0.08643457	79.0	651.2115173339844
137	-119.68896	34.26541	-63.543037	-210.22295	79.0	-53.313824	28.170343	-0.1144979	-128.01167	1380000	-1.9247333e-08	418.54898	-0.017620938	-77.786354	0.33219495	0.013600337	0.10204082	79.0	656.5625574588776
138	-119.97794	32.582848	-73.59693	-267.58023	79.0	-49.251427	25.884785	0.08974767	-125.25229	1390000	-2.8560558e-08	356.9866	-0.017780503	-56.42024	0.3275344	0.013266496	0.09373749	79.0	660.2989711761475
139	-126.982704	37.652473	-62.02171	-396.8826	79.0	-50.58371	26.399649	5.3336563	-116.45223	1400000	-2.4835268e-08	495.50064	-0.016284425	-150.81792	0.33169463	0.011054087	0.09263706	79.0	665.1710529327393
140	-118.577614	32.57678	-60.56785	-241.53302	79.0	-54.11453	28.628893	9.017519	-151.19293	1410000	1.3659398e-08	439.04337	-0.017240254	-135.88512	0.3192174	0.011201799	0.090936385	79.0	670.26970911026
141	-113.73853	31.977182	-56.916737	-296.7917	79.0	-50.355316	25.098799	4.96319	-101.10623	1420000	-2.4214387e-08	408.4373	-0.016366543	-61.038036	0.316999	0.012605662	0.09043618	79.0	674.3317790031433
142	-115.06256	30.560366	-59.164238	-208.62224	79.0	-48.35261	24.549162	1.3712044	-93.97784	1430000	9.313226e-09	322.6537	-0.018292485	-44.719242	0.31579176	0.011549954	0.099039614	79.0	679.8340339660645
143	-119.60293	36.20087	-60.84827	-222.63455	79.0	-48.955288	24.507671	2.3974385	-94.18162	1440000	-1.1175871e-08	441.04306	-0.017487556	-59.970245	0.31624404	0.011842087	0.09363746	79.0	684.342369556427
144	-118.00475	32.530293	-67.16895	-300.78397	79.0	-49.965122	25.997257	3.9383779	-134.87836	1450000	-2.483527e-09	359.07492	-0.0180465	-75.46575	0.31918058	0.012522932	0.09493798	79.0	689.931725025177
145	-113.45002	31.181171	-57.594288	-206.13591	79.0	-49.372097	24.774597	5.872735	-96.876976	1460000	8.692344e-09	341.816	-0.017023483	-71.96357	0.29946253	0.010069631	0.084933974	79.0	694.3827879428864
146	-117.948395	34.338043	-65.44047	-253.83203	79.0	-49.412727	26.346712	2.7201643	-109.81903	1470000	-1.4901161e-08	436.6119	-0.016283369	-86.92501	0.3285517	0.01066795	0.08593438	79.0	699.4678554534912
147	-117.396255	35.2681	-63.56323	-245.0371	79.0	-50.494076	26.04444	3.3241727	-126.6142	1480000	-2.4835268e-08	464.69678	-0.016927892	-102.90049	0.31952694	0.00906982	0.08823529	79.0	705.1471538543701
148	-116.98685	35.7251	-68.7632	-356.2724	79.0	-49.411842	25.881475	6.5169787	-149.56313	1490000	-7.450581e-09	388.9065	-0.017156217	-108.20168	0.3204626	0.010156662	0.08413365	79.0	710.0849456787109
149	-117.93738	38.78791	-59.608932	-386.67657	79.0	-49.40285	25.522121	5.639238	-144.24284	1500000	-5.5879354e-09	479.11288	-0.017833862	-112.22705	0.3188617	0.008723076	0.087735094	79.0	714.6599278450012
150	-113.57848	32.45872	-58.936012	-260.44254	79.0	-49.42667	24.670687	8.109268	-131.86919	1510000	9.934108e-09	452.65262	-0.010118929	-132.23592	0.30246007	0.014148357	0.08303321	17.0	717.8828525543213
151	-114.94758	34.346054	-58.637627	-224.07016	79.0	-48.74228	24.825502	13.3771925	-95.15249	1520000	-3.1664968e-08	445.21143	-0.016913628	-90.791466	0.31927702	0.010770465	0.08633453	79.0	722.4638741016388
152	-116.27306	33.962334	-66.11737	-234.87842	79.0	-48.260124	24.888681	2.7222474	-108.32677	1530000	-1.6142925e-08	413.10318	-0.017045517	-89.95536	0.31171456	0.01196713	0.087535016	79.0	727.0673849582672
153	-109.94967	29.02755	-46.742935	-204.73923	79.0	-49.072895	26.182936	3.2323756	-94.48155	1540000	1.7384687e-08	356.42758	-0.016906038	-82.47769	0.3017828	0.013629901	0.08533413	79.0	731.5392050743103
154	-111.82398	30.86505	-66.571335	-267.78827	79.0	-45.482605	23.609589	1.2668717	-94.6869	1550000	-4.4703484e-08	354.21957	-0.016278027	-83.97286	0.30092213	0.010020865	0.0817327	79.0	735.6560235023499
155	-116.99172	33.57679	-64.088875	-240.60158	79.0	-46.742287	24.578564	2.7855055	-122.28055	1560000	8.692344e-09	420.89038	-0.017858531	-75.02191	0.29314426	0.0095371045	0.08303321	79.0	741.0280408859253
156	-111.23747	33.120335	-57.209816	-227.60538	79.0	-49.93023	25.997578	4.307435	-120.331	1570000	-2.483527e-09	387.25302	-0.016023649	-97.131096	0.30668032	0.011006474	0.08513405	79.0	745.4594912528992
157	-115.04019	38.821392	-67.16393	-330.71432	79.0	-46.396866	25.004265	4.7429423	-128.3803	1580000	3.7252903e-09	477.96426	-0.016998706	-119.73239	0.2887194	0.012363687	0.08393357	79.0	750.4475314617157
158	-108.63365	32.291393	-53.404346	-201.75648	79.0	-46.01714	25.68496	4.737704	-124.32674	1590000	2.2351742e-08	404.92578	-0.017196657	-77.72736	0.29557714	0.013366714	0.08463385	79.0	754.4275200366974
159	-107.85673	27.674963	-60.315834	-204.19809	79.0	-46.94684	23.946339	5.194294	-93.97313	1600000	-4.967054e-09	293.90137	-0.017082062	-52.410126	0.29991016	0.008038978	0.08853542	79.0	759.4234750270844
160	-113.76465	33.25708	-60.69028	-258.92038	79.0	-45.26415	22.738363	4.2405953	-121.12164	1610000	-2.483527e-09	387.3422	-0.01669153	-67.02225	0.28493568	0.009722832	0.086934775	79.0	763.4250032901764
161	-107.58571	30.239296	-53.411633	-210.26265	79.0	-47.900803	25.293583	2.7627754	-99.68423	1620000	2.483527e-09	350.24	-0.017716184	-69.903496	0.30355248	0.010942109	0.086934775	79.0	767.3044583797455
162	-111.05093	37.075756	-62.562206	-323.5001	79.0	-45.14557	24.059847	2.3321705	-115.746445	1630000	4.967054e-09	498.65222	-0.018833326	-165.90446	0.29957035	0.013471809	0.093337335	79.0	772.2892389297485
163	-114.1843	36.956882	-53.066326	-258.6914	79.0	-47.5425	25.30575	4.971463	-152.31259	1640000	1.3659398e-08	492.9098	-0.017138692	-131.41142	0.29821363	0.012668324	0.0917367	79.0	777.1725931167603
164	-106.47371	34.533623	-58.356422	-232.6967	79.0	-48.983273	24.713728	3.0332425	-113.89512	1650000	1.4901161e-08	430.87833	-0.017662939	-90.58895	0.2923073	0.011123694	0.08943578	79.0	783.6725468635559
165	-112.20179	34.80606	-54.05827	-250.2624	79.0	-45.248726	23.543962	3.7263978	-104.70695	1660000	1.4901161e-08	428.98364	-0.018309854	-77.30078	0.28816462	0.014622264	0.09233693	79.0	788.0956649780273
166	-108.417946	32.644154	-61.17937	-222.07643	79.0	-46.47296	24.237236	7.341461	-98.453896	1670000	-3.601114e-08	361.42358	-0.018254485	-65.804276	0.29257396	0.0113466345	0.084233694	79.0	793.3301057815552
167	-105.862915	26.869856	-66.38971	-193.13217	79.0	-45.56421	23.621334	4.61374	-103.67141	1680000	-6.2088173e-10	289.0556	-0.018064374	-48.71733	0.28760526	0.013985749	0.09203681	79.0	798.1389861106873
168	-107.85178	33.314266	-57.962322	-270.1391	79.0	-44.589176	22.823858	6.4038534	-81.1518	1690000	-1.8626451e-08	381.63757	-0.017051017	-63.038296	0.28324643	0.014566354	0.0927371	79.0	802.4816699028015
169	-105.41475	33.99579	-59.54363	-241.9775	79.0	-44.966003	23.55166	4.058008	-89.449196	1700000	-3.7252903e-09	401.02048	-0.014813855	-78.937065	0.2733559	0.007129727	0.07382953	79.0	806.4086046218872
170	-107.97996	35.497334	-54.466682	-237.43474	79.0	-45.07069	24.251259	2.365085	-108.644264	1710000	0.0	394.4952	-0.016156016	-76.520836	0.2817836	0.009590636	0.07603041	79.0	811.3958253860474
171	-99.96532	28.228575	-50.099716	-203.08731	79.0	-43.42251	23.929874	4.7620697	-108.45705	1720000	7.450581e-09	333.33603	-0.016027456	-83.77527	0.27020442	0.011038524	0.08673469	79.0	817.2698812484741
172	-107.53794	40.82321	-47.62242	-262.69046	79.0	-42.158012	21.32709	4.927839	-79.66621	1730000	1.1796753e-08	500.15707	-0.018353542	-67.11953	0.27303234	0.011434625	0.086334534	79.0	822.737735748291
173	-107.33823	28.143871	-62.399586	-177.7558	79.0	-44.142365	23.533943	3.4526236	-87.375015	1740000	-2.1109978e-08	375.83456	-0.017508032	-82.654686	0.2740228	0.010519142	0.08713486	79.0	827.2124645709991
174	-99.23424	31.667686	-46.195793	-260.73593	79.0	-45.436157	23.167797	5.910589	-84.20227	1750000	-3.4769375e-08	314.77594	-0.018291742	-76.56588	0.27480888	0.014790821	0.08503401	79.0	832.313469171524
175	-95.84156	25.433788	-44.065132	-168.7049	79.0	-41.55107	21.362036	9.560429	-86.68145	1760000	-1.7384687e-08	261.57828	-0.01594242	-49.398327	0.26657793	0.011027202	0.07683073	79.0	836.6193387508392
176	-104.246544	36.068146	-39.219784	-221.17868	79.0	-40.203754	20.622486	2.8171017	-72.00999	1770000	-1.2417635e-09	472.228	-0.015337388	-90.027466	0.2688963	0.011099151	0.07983193	79.0	840.4854445457458
177	-106.05308	34.676266	-45.145622	-228.67412	79.0	-44.207138	23.185286	2.7217185	-90.322754	1780000	-4.967054e-09	406.99158	-0.01659371	-51.687256	0.2710116	0.012846634	0.08653462	79.0	845.4978177547455
178	-105.24982	32.835033	-30.877127	-208.87372	79.0	-45.1437	23.087595	5.021228	-109.24021	1790000	2.9802322e-08	419.8418	-0.015652632	-60.639324	0.27292317	0.011172288	0.07883153	79.0	851.2533242702484
179	-99.71174	27.9169	-37.339867	-190.45021	79.0	-43.21869	22.343615	7.060997	-98.588	1800000	2.483527e-09	315.31912	-0.016447918	-54.993122	0.27882537	0.013467312	0.082633056	79.0	855.2595226764679
180	-100.50205	32.388172	-44.66648	-212.8334	79.0	-41.63698	20.759464	7.3639674	-81.446846	1810000	1.9868216e-08	363.3492	-0.016568199	-59.72234	0.28521863	0.013973198	0.090536214	79.0	859.3765742778778
181	-105.43983	31.462511	-53.14302	-233.15604	79.0	-42.41274	20.677662	6.0714073	-80.44147	1820000	-4.967054e-09	358.51498	-0.015830973	-55.411694	0.28932726	0.010876493	0.079231694	79.0	863.859703540802
182	-106.45408	40.466377	-28.745174	-267.06952	79.0	-45.29412	22.486767	8.500751	-81.876724	1830000	-1.2417634e-08	487.0337	-0.017986445	-78.09684	0.285444	0.011178265	0.09163666	79.0	867.6856300830841
183	-97.9931	29.797087	-33.936344	-194.00214	79.0	-43.989315	22.59935	3.164245	-94.00785	1840000	-1.7384687e-08	307.20496	-0.017472617	-62.158478	0.27722225	0.014076818	0.08903561	79.0	873.0887515544891
184	-99.82503	33.354343	-37.24968	-220.35828	79.0	-40.533005	20.846	6.0989795	-85.94334	1850000	2.3593506e-08	377.63663	-0.015484228	-52.791416	0.27037027	0.012874586	0.084933974	79.0	877.95920586586
185	-99.31977	29.142818	-49.049023	-196.19853	79.0	-41.381573	21.718712	8.288317	-83.73435	1860000	-2.1109978e-08	279.6412	-0.016129216	-52.35631	0.27597067	0.010542932	0.08283313	79.0	881.8326284885406
186	-98.68035	32.519955	-50.151764	-231.1996	79.0	-40.922432	22.141567	3.419295	-84.696815	1870000	-1.7384687e-08	385.4441	-0.01657294	-60.70526	0.28012773	0.013797548	0.090536214	79.0	886.476781129837
187	-106.02834	38.701588	-47.897903	-302.83203	79.0	-40.549896	21.161865	3.8782847	-75.51837	1880000	2.483527e-09	488.78854	-0.01844688	-98.12701	0.2735548	0.013329367	0.0902361	79.0	891.4168508052826
188	-96.153244	31.150183	-38.87741	-284.73984	79.0	-44.35357	23.513775	5.692033	-95.45052	1890000	1.9247333e-08	428.1744	-0.0153077515	-103.026405	0.25134888	0.010623622	0.08453381	79.0	896.4871172904968
189	-96.511856	29.0921	-44.073345	-182.72386	79.0	-41.10647	20.766905	5.8203516	-76.53102	1900000	-1.6142925e-08	316.0765	-0.015848117	-57.376038	0.25438112	0.008908453	0.07172869	79.0	901.3081450462341
190	-94.790726	30.045422	-37.916557	-254.49072	79.0	-40.353493	20.431469	3.4593103	-73.922585	1910000	-1.4901161e-08	349.27457	-0.016664755	-70.37574	0.26373005	0.009086575	0.075930364	79.0	905.824497461319
191	-101.05044	30.764301	-53.610622	-234.98	79.0	-39.823235	20.557926	3.9309	-81.07549	1920000	0.0	357.05942	-0.017000774	-58.967915	0.24980819	0.014138461	0.08003201	79.0	910.6126575469971
192	-101.336296	31.909609	-46.424667	-196.51422	79.0	-42.35506	21.686033	3.0452118	-86.82344	1930000	-1.6142925e-08	349.09586	-0.016757363	-60.624676	0.2663625	0.008238693	0.07823129	79.0	914.939626455307
193	-90.43795	31.72743	-27.615183	-193.84729	79.0	-41.192627	22.170048	3.9305756	-96.42129	1940000	3.7252903e-08	335.4486	-0.0170392	-78.87356	0.2625882	0.011252391	0.083533406	79.0	919.1075859069824
194	-98.032394	33.123436	-52.06717	-264.50238	79.0	-38.13143	20.694046	3.625786	-123.20024	1950000	0.0	388.4563	-0.01659184	-79.312645	0.2629229	0.014954187	0.08463385	79.0	924.7838778495789
195	-95.57338	29.299063	-45.039936	-201.51721	79.0	-41.403202	20.343075	1.4631233	-90.36822	1960000	1.4901161e-08	335.57944	-0.016333872	-80.8718	0.25911534	0.014534018	0.08383354	54.0	929.0158410072327
196	-95.201485	32.16423	-34.45182	-192.39793	79.0	-39.839764	21.343292	2.690435	-86.58638	1970000	9.934108e-09	399.07065	-0.01674701	-66.615326	0.25931472	0.0110378815	0.084133655	79.0	933.4317381381989
197	-97.34344	28.952751	-41.260906	-196.59865	79.0	-40.22543	20.485643	4.0696077	-122.62076	1980000	8.81652e-08	328.02206	-0.015558861	-72.50536	0.25750333	0.011247922	0.08393357	79.0	937.47767162323
198	-97.646324	27.16639	-44.50521	-165.22385	79.0	-39.824318	21.337091	1.6968188	-86.59755	1990000	-2.4835268e-08	281.92465	-0.016961524	-38.093967	0.2553984	0.011728406	0.074329734	79.0	942.624356508255
199	-96.01738	36.315804	-36.72295	-268.95792	79.0	-41.089394	20.864613	1.0848632	-82.11453	2000000	-1.2417634e-08	486.6853	-0.016887186	-132.7281	0.2550759	0.012575917	0.0822329	79.0	946.3707242012024
200	-101.49033	31.702806	-42.247078	-191.21533	79.0	-40.125107	21.447332	3.3096547	-106.32254	2010000	4.2219956e-08	419.6272	-0.015059024	-95.43363	0.23905505	0.009024859	0.07262905	79.0	950.6140565872192
201	-96.729454	29.731117	-44.570057	-193.49068	79.0	-43.349785	22.283413	1.6585534	-106.262344	2020000	-1.4901161e-08	370.9064	-0.017359255	-95.48887	0.24792643	0.0117881745	0.07973189	79.0	955.0435161590576
202	-94.850555	28.940887	-46.920734	-204.58363	79.0	-40.716423	20.984848	1.9532652	-82.024345	2030000	-1.1796753e-08	341.70007	-0.018292129	-72.14221	0.2518551	0.012618984	0.08663466	79.0	960.4895596504211
203	-100.575134	36.603138	-41.181038	-244.92194	79.0	-38.704956	19.794573	3.725903	-75.043	2040000	-3.228585e-08	443.59268	-0.015114349	-79.32343	0.24627416	0.013104486	0.08313326	79.0	964.9086768627167
204	-96.267136	42.805237	-35.233513	-415.03076	79.0	-41.442764	22.247255	1.9677687	-89.51503	2050000	-3.8494665e-08	577.39325	-0.016773414	-215.5367	0.2530147	0.013161908	0.08063225	79.0	969.1284918785095
205	-94.5395	31.054092	-47.075424	-175.80232	79.0	-39.25008	21.763584	4.2280674	-155.47783	2060000	-3.7252903e-08	337.94916	-0.015007693	-61.78349	0.24546957	0.011186915	0.07312925	79.0	972.8645277023315
206	-91.4123	29.239176	-42.926666	-221.444	79.0	-39.286118	20.780418	4.5698595	-78.93877	2070000	2.9802322e-08	302.41785	-0.016048428	-55.35443	0.24478762	0.010577816	0.07993197	79.0	977.458434343338
207	-96.02297	34.03007	-44.186096	-191.93604	79.0	-37.487785	20.059584	2.0606778	-91.93507	2080000	8.2266824e-09	432.99753	-0.015795508	-73.78866	0.23315416	0.01460215	0.075030014	79.0	981.997416973114
208	-90.31285	31.659199	-28.115494	-224.54915	79.0	-40.62071	20.810707	4.1207952	-81.05063	2090000	-1.9868216e-08	392.52893	-0.016139327	-94.982056	0.23835094	0.012826033	0.07543016	79.0	986.6416420936584
209	-93.79603	34.017624	-17.227596	-229.81482	79.0	-37.884693	20.271774	0.4381156	-83.9396	2100000	8.692344e-09	409.7256	-0.016984649	-72.42975	0.241645	0.013008311	0.08213285	79.0	991.428685426712
210	-98.761505	33.419975	-42.337532	-224.82599	79.0	-38.265408	20.46544	6.5714517	-84.80835	2110000	-1.1175871e-08	417.44434	-0.016645456	-62.563763	0.25159574	0.009205948	0.07883153	79.0	996.3236775398254
211	-90.234505	26.789042	-36.783306	-188.13104	79.0	-41.68585	21.007444	3.4125125	-82.3667	2120000	2.4835268e-08	256.64005	-0.014796999	-54.992664	0.23522	0.014780377	0.06992797	63.0	1000.0436177253723
212	-98.66875	32.405434	-42.111435	-213.6216	79.0	-37.583523	19.77224	3.7387958	-79.05625	2130000	-1.6142925e-08	419.00308	-0.014880565	-74.312164	0.24137081	0.010637752	0.08043218	79.0	1004.4506962299347
213	-94.40134	29.244724	-37.033516	-231.86737	79.0	-41.539783	21.519394	5.7374835	-93.8323	2140000	7.450581e-09	339.33517	-0.01626951	-53.13275	0.2550023	0.0122483745	0.07943177	79.0	1009.7649059295654
214	-96.92225	38.678722	-38.862858	-269.57556	79.0	-39.63736	20.541348	2.2408824	-98.07712	2150000	-8.692344e-09	436.07797	-0.017177323	-107.25117	0.25463125	0.01127528	0.08153262	79.0	1013.5496520996094
215	-95.05295	30.688873	-42.65804	-218.42404	79.0	-40.762608	22.007376	3.5791843	-158.99117	2160000	0.0	383.0055	-0.017778285	-88.1959	0.25473663	0.013062757	0.085534215	79.0	1018.388747215271
216	-90.10307	27.493729	-44.654945	-184.15427	79.0	-39.59669	20.513254	2.5146775	-87.9942	2170000	-2.4214387e-08	287.10895	-0.015302247	-42.332012	0.2542328	0.0106703155	0.07132853	79.0	1022.4364538192749
217	-93.86677	36.685482	-38.585693	-279.37817	79.0	-37.292236	19.60643	3.0627503	-85.99282	2180000	1.2417634e-08	477.06857	-0.016507406	-112.42822	0.24163604	0.010198999	0.07673069	79.0	1026.7411670684814
218	-96.95721	32.824814	-26.250856	-177.36894	79.0	-39.645954	19.896252	4.9584756	-121.91887	2190000	-1.7384687e-08	404.29764	-0.017212478	-72.87675	0.25055352	0.0148951	0.083533406	79.0	1031.650277376175
219	-92.25453	25.397081	-45.448025	-180.03088	79.0	-41.51219	21.112226	1.0698338	-93.035034	2200000	-7.450581e-09	283.47382	-0.01552853	-52.15021	0.2435806	0.010157322	0.074929975	79.0	1035.9071311950684
220	-90.87209	28.729477	-34.501476	-217.2276	79.0	-37.837574	19.418913	5.8921804	-98.270454	2210000	-1.8626451e-08	298.8301	-0.015426033	-44.89566	0.24161766	0.008925055	0.06602641	79.0	1041.296531677246
221	-89.090454	26.695923	-38.58657	-166.53627	79.0	-37.93624	19.897842	2.6064687	-78.71604	2220000	-9.934108e-09	257.31317	-0.01593535	-29.69031	0.24431793	0.012678962	0.07793117	79.0	1046.2532444000244
222	-89.252014	32.447414	-35.419266	-224.73978	79.0	-37.402023	19.3675	6.1087675	-74.62379	2230000	4.346172e-08	325.8035	-0.017141087	-62.529377	0.2581998	0.0093640555	0.07983193	79.0	1050.5966529846191
223	-94.10064	33.880825	-45.19134	-224.5651	79.0	-37.064514	20.820686	4.7265863	-97.52329	2240000	3.3527613e-08	405.8468	-0.014838051	-78.534996	0.23539974	0.010945325	0.07332933	79.0	1054.304992198944
224	-94.27725	27.100685	-49.692215	-196.61009	79.0	-40.167976	21.276682	0.9491222	-86.47927	2250000	-1.3814618e-08	279.4164	-0.015904736	-38.54858	0.24660933	0.010128816	0.07162865	79.0	1059.0072400569916
225	-90.35194	30.047268	-44.383415	-227.4848	79.0	-38.771828	20.097692	0.8561032	-83.04001	2260000	1.2417634e-08	291.06668	-0.015565977	-42.148342	0.2421977	0.013307239	0.07362945	79.0	1064.2770748138428
226	-89.61711	28.179714	-34.202526	-178.88072	79.0	-36.783478	19.74869	3.8255818	-88.631134	2270000	6.208817e-09	303.7997	-0.016583452	-55.755573	0.245037	0.009904609	0.07743097	79.0	1068.3542778491974
227	-92.7804	30.761175	-32.396126	-206.41669	79.0	-38.59699	19.497038	1.4874003	-85.85681	2280000	7.450581e-09	339.97702	-0.01753627	-49.48525	0.2444873	0.014277938	0.08773509	79.0	1072.0469303131104
228	-90.81366	31.708014	-35.72101	-221.1384	79.0	-38.808086	19.054209	5.301784	-72.03018	2290000	1.8626451e-09	317.71674	-0.015880182	-48.96053	0.24195425	0.010520774	0.07863145	79.0	1076.121998310089
229	-89.232735	29.242325	-39.133343	-175.71106	79.0	-36.74551	20.566757	1.9434206	-73.683556	2300000	4.967054e-09	287.09402	-0.015673818	-38.123714	0.24692178	0.010542229	0.07182873	79.0	1080.8524520397186
230	-91.54385	30.71644	-44.430714	-204.67825	79.0	-37.52381	19.990158	8.899432	-75.26076	2310000	-9.934108e-09	332.63553	-0.016305156	-62.157913	0.25947878	0.0103291115	0.080532216	79.0	1085.2225036621094
231	-88.67404	28.05169	-43.82496	-175.71742	79.0	-37.410088	20.00194	2.9085426	-80.13989	2320000	-6.084641e-08	319.18552	-0.015734535	-66.13056	0.24677093	0.011955292	0.07432973	79.0	1090.5260055065155
232	-90.81893	34.842068	-30.29048	-244.75137	79.0	-37.0431	19.432165	3.8390896	-122.82401	2330000	6.45717e-08	348.3129	-0.016614458	-61.17332	0.2411715	0.009168872	0.07883153	79.0	1094.8494992256165
233	-90.12333	31.84922	-37.32327	-187.29892	79.0	-37.169666	20.500885	4.6825876	-95.93414	2340000	1.1796753e-08	376.33963	-0.017414393	-63.385273	0.24333237	0.0123844	0.07953181	79.0	1099.480631828308
234	-84.99205	23.91509	-22.477139	-160.67386	79.0	-37.730743	19.03635	3.7747252	-112.43875	2350000	2.9802322e-08	222.43929	-0.016822645	-40.71263	0.24829192	0.012956864	0.08183273	74.0	1103.6694231033325
235	-88.92545	28.310703	-39.571415	-195.80537	79.0	-35.97846	19.113567	11.644546	-79.10073	2360000	7.450581e-09	295.9729	-0.01534995	-55.6243	0.24368851	0.00966869	0.068927564	79.0	1108.3076283931732
236	-92.169334	29.252686	-40.35865	-196.57988	79.0	-37.229618	18.498314	2.2061734	-74.7686	2370000	1.9868216e-08	306.8297	-0.0150299175	-52.843338	0.23084395	0.008887927	0.07312925	79.0	1112.9838876724243
237	-87.40317	28.325438	-34.956047	-164.29654	79.0	-38.206287	20.407436	3.332291	-90.65169	2380000	1.3659398e-08	293.84055	-0.014586491	-42.996105	0.24087958	0.014906257	0.07653061	57.0	1116.9826538562775
238	-85.80421	24.94482	-39.95366	-161.20764	79.0	-36.332386	18.713102	1.5030959	-84.304115	2390000	-2.4835268e-08	220.77502	-0.015031698	-55.07722	0.24829976	0.015055147	0.07883153	52.0	1120.8561346530914
239	-89.8038	34.300182	-36.712746	-243.15672	79.0	-35.70013	19.20402	1.1923289	-93.4604	2400000	-3.7252903e-09	481.3112	-0.01241431	-97.56666	0.25143287	0.015705073	0.07613045	31.0	1124.6165792942047
240	-85.5279	28.727772	-43.37615	-184.52632	79.0	-38.684826	19.783024	1.2727673	-88.80468	2410000	-1.9247333e-08	331.0528	-0.015460563	-73.03126	0.23821552	0.01265376	0.08023209	79.0	1129.0345222949982
241	-86.40617	29.42609	-35.879128	-179.88214	79.0	-35.221672	18.40666	0.52734995	-102.24215	2420000	9.313226e-10	313.8738	-0.015294039	-47.01266	0.23324282	0.00965704	0.07903161	79.0	1133.3726892471313
242	-84.06993	23.62263	-37.475376	-163.42393	79.0	-36.40878	19.594063	2.3603275	-130.0425	2430000	1.8626451e-08	213.5933	-0.015085208	-45.186802	0.23728462	0.013242037	0.07583033	79.0	1137.271418094635
243	-89.95847	33.2393	-35.17206	-211.5126	79.0	-33.689255	17.966806	1.799005	-74.660866	2440000	-7.450581e-09	415.41235	-0.013469115	-87.52531	0.24259281	0.014794923	0.064225696	47.0	1141.44873380661
244	-93.328064	29.217703	-39.824806	-186.3828	79.0	-37.580803	20.408722	1.0409791	-94.401886	2450000	-1.9868216e-08	362.3934	-0.013591435	-76.54157	0.24638987	0.014909091	0.07633053	35.0	1145.37060546875
245	-86.96478	32.290627	-37.182644	-233.21227	79.0	-39.343582	20.383167	2.7430837	-106.12819	2460000	4.967054e-09	375.111	-0.015748708	-83.864845	0.2425276	0.014851791	0.07953181	58.0	1149.6257746219635
