Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
133	-433.21478	105.25146	-158.7997	-686.38916	79.0	-172.94548	88.36824	11.998236	-321.90063	1340000	-0.001860274	3237.924	-0.00016428297	-774.53784	0.59390754	1.854587e-05	1177.4989819526672
134	-434.9724	108.15486	-186.78687	-682.5627	79.0	-171.57892	87.99816	6.017443	-323.53595	1350000	0.008865191	3709.5212	-0.00020646909	-682.29236	0.5387316	9.0669986e-05	1185.6764497756958
135	-428.35678	110.62192	-161.55978	-725.3717	79.0	-175.51552	88.925026	11.819566	-322.54532	1360000	0.0061281025	3478.7349	4.312489e-06	-760.1317	0.5798892	7.130023e-05	1194.1483345031738
136	-431.8224	104.329926	-210.9312	-707.8483	79.0	-171.9547	87.30332	10.844492	-324.8654	1370000	0.004825704	3498.1724	-6.971322e-05	-816.596	0.5625132	-1.2810069e-05	1202.7475051879883
137	-434.57196	113.45288	-200.15929	-689.455	79.0	-173.2385	88.57735	17.295918	-324.71622	1380000	-0.022876393	3282.2964	-5.6697987e-05	-531.9533	0.5628537	9.9036144e-05	1211.4789624214172
138	-450.64417	108.33725	-214.10168	-798.023	79.0	-173.22142	91.13344	11.821989	-326.52237	1390000	-0.0060367715	3267.872	-0.00021676585	-572.4248	0.5852441	-2.826397e-05	1220.0626525878906
139	-438.68646	109.24254	-160.66747	-702.7483	79.0	-176.60388	89.422554	9.945751	-327.20883	1400000	-0.0036450806	3743.8193	-0.00013531325	-516.4391	0.56465083	5.609558e-05	1228.65198969841
140	-429.49997	104.04706	-178.09023	-691.69556	79.0	-176.39679	88.604416	6.380353	-327.49332	1410000	-0.019514455	3026.703	-8.081063e-05	-487.00934	0.58457804	-9.225863e-06	1237.7226340770721
141	-440.94473	114.71039	-141.78395	-735.86475	79.0	-175.2756	86.1669	4.6711435	-328.83945	1420000	-0.0005515497	3350.433	-0.00012762868	-689.0324	0.5625313	4.0757997e-05	1246.8187878131866
142	-425.21887	107.53558	-140.1845	-744.2759	79.0	-172.34778	88.78717	9.425074	-330.85483	1430000	0.01405775	3117.2866	-0.00020952246	-510.5393	0.55142057	-1.2816927e-05	1255.1368973255157
143	-440.24127	115.89865	-192.43982	-732.0954	79.0	-174.09975	88.456635	5.704457	-328.95343	1440000	0.011331988	3413.7622	-2.4763867e-05	-650.8206	0.55680025	-5.917299e-05	1263.47802400589
144	-446.79126	114.79381	-164.38884	-725.5216	79.0	-176.15138	91.940895	6.2810044	-331.06067	1450000	-0.0009355359	3548.225	-0.00014505442	-597.52094	0.5492487	0.0001129217	1273.0012764930725
145	-442.03378	111.4649	-225.4493	-769.8012	79.0	-178.95909	92.99007	7.1381655	-333.63312	1460000	-0.009574136	3490.1533	-9.134947e-05	-724.95984	0.55476224	3.2988191e-06	1281.5334050655365
146	-436.45584	113.54041	-125.67005	-715.1515	79.0	-179.30785	92.448006	9.556761	-335.1031	1470000	-0.008282227	3226.7737	-0.00017950358	-664.334	0.59249127	0.00018167958	1290.4576132297516
147	-412.50934	122.251205	-168.03181	-779.7402	79.0	-171.02275	87.01915	12.686323	-336.53754	1480000	-0.01867209	4007.1255	-0.00012792868	-688.5002	0.5643581	9.348037e-06	1298.6580166816711
148	-433.42877	112.68612	-198.33582	-728.39374	79.0	-169.2667	85.62854	6.393391	-334.15985	1490000	-0.007846997	3475.2227	-6.681704e-05	-622.0209	0.5671584	-1.2242286e-05	1307.0319571495056
149	-448.41678	111.54683	-148.60649	-696.0078	79.0	-173.45378	88.32996	11.071234	-334.2294	1500000	0.005435877	3462.6147	-0.0002450766	-659.4609	0.5426735	5.8252263e-06	1315.5036969184875
150	-416.7483	106.28675	-150.8265	-788.98486	79.0	-177.54958	93.71884	19.124632	-338.78027	1510000	-0.026923683	3943.438	-0.00022734923	-917.7043	0.5537112	-8.6851054e-05	1325.617193698883
151	-421.75015	115.99312	-165.25082	-794.59406	79.0	-166.44017	87.01229	11.31009	-331.42596	1520000	0.010603489	3829.68	-0.00030598836	-580.8686	0.5410484	9.563e-05	1335.0833399295807
152	-418.08002	111.05165	-187.58218	-702.4178	79.0	-167.401	87.167404	9.359211	-329.43866	1530000	-0.0034392439	3421.9333	-0.00013784878	-460.09833	0.5336671	0.00015543333	1344.0685443878174
153	-431.34805	126.77615	-116.38289	-716.35815	79.0	-168.72853	86.18197	13.328179	-327.32135	1540000	-0.008766762	4018.569	-0.00015255202	-602.247	0.54375327	0.00019469757	1352.6357288360596
154	-430.98764	116.71123	-169.0246	-813.0264	79.0	-168.89526	89.88886	10.2505245	-339.83292	1550000	-0.0028316956	3769.0806	-5.822582e-05	-547.76587	0.5413197	0.00017428336	1360.8430666923523
155	-445.365	113.93084	-166.81541	-672.0046	79.0	-173.66092	89.07819	12.07343	-340.75598	1560000	0.011277796	3528.3577	-0.00017122773	-547.0811	0.54979956	-0.00012255885	1369.4720225334167
156	-418.095	101.09601	-164.09857	-731.2262	79.0	-177.57835	89.150444	9.443882	-342.42978	1570000	-0.02764522	3082.5967	-0.0003153969	-596.4157	0.5394089	6.483131e-05	1378.115970134735
157	-428.0746	115.341156	-177.79561	-776.9309	79.0	-171.60428	81.86579	2.9777632	-335.46695	1580000	-0.00079875067	3592.549	1.2815464e-05	-825.09515	0.5382695	-4.324716e-05	1386.9977548122406
158	-414.99603	99.5672	-192.14476	-678.8345	79.0	-174.93001	88.77024	9.1910095	-343.62668	1590000	-0.00963237	3135.373	-0.00021175237	-726.27606	0.5466161	0.00023604516	1396.6891837120056
159	-435.23633	106.00068	-205.17494	-755.8772	79.0	-167.65135	83.726425	8.11982	-343.6112	1600000	0.015829237	3428.8599	-4.818826e-05	-804.25977	0.53024685	0.00013362594	1405.2491617202759
160	-430.8064	114.40028	-153.1342	-696.82697	79.0	-176.3914	90.07432	8.397221	-340.8976	1610000	-0.006001003	3657.6726	-7.743109e-05	-687.3338	0.5404794	-2.5223608e-05	1414.2861227989197
161	-436.483	102.55243	-142.52907	-709.5316	79.0	-173.63052	91.365486	18.720915	-345.39294	1620000	0.0090175215	3275.4883	-0.000109629706	-601.0539	0.53777266	2.3582776e-05	1422.921713590622
162	-426.08176	107.87699	-188.49615	-717.61066	79.0	-174.47052	88.2995	6.978479	-342.29877	1630000	-0.0046693897	3300.7195	-0.000102430815	-561.6859	0.52233744	1.643577e-05	1431.2623784542084
163	-453.26437	115.89298	-190.10385	-725.59985	79.0	-170.1622	87.92291	28.035973	-336.7324	1640000	-0.0012681354	3930.8997	-3.5566627e-05	-744.5279	0.5379423	2.3283314e-05	1439.5602850914001
164	-442.71307	121.949455	-196.93335	-747.8369	79.0	-179.74858	91.79791	6.823143	-348.2958	1650000	0.0017017853	3768.8293	-3.6673853e-05	-905.904	0.5354762	9.5443145e-05	1447.8108303546906
165	-410.34695	101.20656	-173.49515	-651.02924	79.0	-178.41078	90.40233	10.927326	-338.0757	1660000	-0.0033226162	3572.7126	-3.5888515e-05	-862.9318	0.552761	3.3047196e-05	1456.6485612392426
166	-424.4232	102.27845	-194.5583	-683.287	79.0	-166.87035	87.11529	10.968098	-324.40753	1670000	-0.021230662	3007.0098	-0.00036490313	-653.46344	0.54973346	-3.1013944e-05	1465.0669877529144
167	-437.3516	111.710815	-184.83675	-683.5592	79.0	-173.70587	85.25974	14.70476	-327.8196	1680000	-0.0050653834	3500.1362	-6.769854e-05	-596.7067	0.5270227	9.76528e-05	1473.4913065433502
168	-449.4155	114.6059	-190.46945	-808.6504	79.0	-174.2994	88.27743	14.726017	-332.13727	1690000	-0.0065112403	3488.211	-5.6547113e-05	-524.4136	0.5155915	-0.00010927857	1482.1801271438599
169	-444.2403	109.2897	-166.118	-753.58545	79.0	-175.00629	92.06377	18.695484	-335.0408	1700000	0.009240256	3212.4683	-8.5914624e-05	-490.3368	0.5264673	4.540433e-05	1490.5337438583374
170	-430.51657	109.04394	-173.33244	-774.6183	79.0	-175.18645	88.68063	13.690859	-338.05725	1710000	-0.0018101884	3554.708	-4.919828e-05	-777.748	0.51301783	-4.9644595e-06	1499.2763538360596
171	-431.27847	111.14862	-169.26381	-749.6612	79.0	-176.26295	87.39582	18.835411	-334.21304	1720000	0.014909296	3329.5046	-0.00014431548	-799.0117	0.5182414	7.201552e-05	1507.7727551460266
172	-424.69412	102.32683	-195.14143	-683.96985	79.0	-171.7205	88.16832	13.564391	-339.58307	1730000	-0.0046131047	3285.291	-4.5497203e-05	-699.2248	0.5140643	-2.414564e-05	1516.6550137996674
173	-431.71863	107.20007	-180.95709	-736.2635	79.0	-168.793	86.359886	14.160503	-337.6362	1740000	-0.008173834	3387.3945	-9.915745e-05	-730.2829	0.5140308	-6.066017e-06	1524.9473967552185
174	-437.69583	120.351036	-158.51172	-798.7592	79.0	-175.959	86.00802	8.307886	-337.09106	1750000	0.0011807233	3919.5327	-0.00016498007	-977.1029	0.51409864	2.9941366e-06	1533.1653082370758
175	-433.40237	107.85509	-194.52567	-767.12744	79.0	-177.65959	90.80641	16.510845	-343.20697	1760000	0.004477104	3641.489	-1.8440187e-07	-1033.7356	0.5225816	-9.545792e-05	1541.6418557167053
176	-429.53326	106.18946	-152.37384	-689.6939	79.0	-170.9073	87.69649	9.973316	-341.155	1770000	-0.032700576	3709.5127	-0.0001381326	-1177.5659	0.511468	1.4605111e-05	1549.987129688263
177	-444.2696	101.55503	-254.63081	-715.2672	79.0	-172.82379	89.67042	9.135764	-339.68515	1780000	0.005698489	3352.262	-0.00014867797	-808.6235	0.53300184	1.3040844e-05	1558.628202676773
178	-437.3582	105.315254	-178.97672	-665.1346	79.0	-175.05545	91.18169	12.187332	-343.30682	1790000	0.007201504	3257.3677	-0.00012861572	-815.891	0.53450483	0.00017904422	1567.1685545444489
179	-447.89868	110.5814	-153.95445	-697.0559	79.0	-178.36407	91.464584	8.849557	-344.53268	1800000	-0.031127535	3638.7688	-0.0004654955	-500.42023	0.5174341	0.00014757704	1576.325654745102
180	-439.48282	112.3178	-185.28992	-732.45734	79.0	-178.86156	92.2073	13.01973	-338.64984	1810000	0.0012610294	3528.0994	-7.6463446e-05	-673.98865	0.5051229	-0.00016936008	1585.3302462100983
181	-426.34967	115.12757	-163.32039	-757.85156	79.0	-174.45651	89.05264	27.671238	-339.17407	1820000	0.0009888969	3481.482	-9.636069e-05	-607.44666	0.49191284	3.482298e-05	1593.7317926883698
182	-428.6945	100.20357	-191.736	-747.99066	79.0	-170.0642	85.649506	22.305653	-334.8366	1830000	0.012519512	3286.2969	6.9843736e-05	-589.8161	0.4744344	-6.253817e-05	1602.1305150985718
183	-441.89243	118.084435	-158.42252	-716.26965	79.0	-173.31512	86.34843	9.676569	-336.28946	1840000	0.012201363	3895.9453	-9.275647e-05	-794.4721	0.46960533	4.9991377e-05	1610.6524968147278
184	-437.09872	129.80014	-170.6008	-808.98364	79.0	-173.72905	92.36234	13.951166	-340.89917	1850000	0.0025694948	4207.9805	-5.0514936e-06	-882.1747	0.4591992	-3.2427233e-05	1619.618322134018
185	-428.72958	103.05259	-197.71951	-743.04144	79.0	-172.46245	91.45121	14.595806	-348.7795	1860000	0.0071709305	3685.9302	-0.00017010444	-1104.6311	0.48400685	3.467639e-05	1628.421251296997
186	-433.80374	117.96072	-200.82614	-749.3238	79.0	-171.2937	90.4297	8.246872	-333.66223	1870000	6.2026083e-06	3677.9814	-0.00012935931	-670.86743	0.49634513	2.6572088e-06	1637.257496356964
187	-425.7901	108.52865	-184.712	-701.7848	79.0	-171.3053	89.36854	13.234737	-332.44162	1880000	0.005335434	3356.4187	-0.00011424231	-701.7372	0.4775071	9.19686e-05	1645.682579755783
188	-428.2151	120.81723	-158.59964	-734.91064	79.0	-170.7619	86.14309	6.7477684	-345.56525	1890000	0.00032933988	3701.8076	-0.0001102439	-659.6782	0.48576885	0.0001886234	1654.0236365795135
189	-437.02896	115.40989	-176.29387	-748.01074	79.0	-173.0543	90.75158	15.306709	-351.59146	1900000	0.003621446	3920.8606	3.430713e-05	-659.2663	0.5150318	-5.3123058e-05	1662.3414633274078
190	-428.77176	110.31778	-124.78847	-748.2531	79.0	-175.06235	87.39138	6.971277	-344.72397	1910000	0.0011353628	3661.707	-4.675676e-05	-694.00635	0.50228494	-8.5348634e-05	1670.6719353199005
191	-427.09604	106.84999	-197.6226	-737.4838	79.0	-171.48717	86.56428	18.283768	-337.6334	1920000	-0.01396193	3306.7495	-5.5506825e-06	-647.1581	0.5363581	-4.5644774e-05	1678.9401018619537
192	-427.06516	111.389725	-175.47072	-723.01556	79.0	-174.74886	89.0698	18.144333	-344.99796	1930000	0.008598806	3543.3086	-0.00010798988	-949.563	0.52613014	-8.6477385e-06	1687.1913523674011
193	-421.99673	111.396935	-146.35193	-688.43164	79.0	-172.52103	91.0948	16.538303	-361.5971	1940000	-0.013598897	3803.9119	-5.459276e-05	-957.2889	0.5266592	-6.5258755e-06	1696.2292404174805
194	-435.54028	107.26221	-178.77283	-732.95056	79.0	-167.63232	88.11957	8.13903	-352.40396	1950000	-0.004581216	3101.0286	-2.3198314e-05	-687.7869	0.5182815	-1.8958639e-05	1704.5899465084076
195	-421.18073	93.015236	-121.10875	-662.6662	79.0	-170.98883	88.055374	25.287369	-356.61893	1960000	-0.0011050685	2853.4905	-2.8537586e-05	-491.33435	0.52359104	1.9376625e-05	1713.9911878108978
196	-413.81305	101.64289	-202.06631	-686.6236	79.0	-167.88023	86.46883	15.119345	-343.99716	1970000	0.0076697413	3479.0698	-3.5214704e-05	-773.46185	0.51182514	6.9553425e-07	1722.2531406879425
197	-425.54904	104.910576	-200.10915	-746.2249	79.0	-167.3491	86.21695	14.70382	-334.69	1980000	0.0006892085	3424.7422	-8.849334e-05	-693.78296	0.5297433	3.5672754e-05	1730.6491477489471
198	-416.6344	103.6331	-171.86774	-757.2736	79.0	-166.08025	85.71173	21.15952	-334.40176	1990000	-0.009099652	3121.1143	-0.00010035772	-630.64795	0.5262542	3.4436904e-05	1739.1824181079865
199	-434.35275	104.4134	-196.61078	-671.4813	79.0	-168.37953	86.18828	17.235003	-342.127	2000000	0.015534567	3482.8086	-0.00014533382	-746.76605	0.52630734	9.351683e-05	1747.8925626277924
200	-428.11447	108.6434	-130.62613	-674.6212	79.0	-175.85922	88.3975	15.079954	-351.20465	2010000	-0.0011128159	3312.269	-0.00011289399	-682.2506	0.53492916	0.00018999964	1757.993138551712
201	-426.17227	112.33892	-181.6154	-690.6087	79.0	-172.507	86.9959	15.853684	-360.35144	2020000	0.013144515	3731.0273	-0.00012623698	-778.5083	0.52982837	9.1892245e-05	1766.8329513072968
202	-435.57562	113.547455	-168.32352	-737.1436	79.0	-167.83597	86.780685	10.922997	-345.29587	2030000	-0.0055498146	3277.1824	-4.6217116e-05	-669.1453	0.5554198	-2.5911268e-06	1775.7384977340698
203	-437.2799	109.04882	-198.8069	-735.4777	79.0	-172.80005	89.17801	14.004272	-352.52747	2040000	0.002286958	3728.6824	-4.5098597e-05	-788.3675	0.5482579	2.7248434e-05	1784.5147609710693
204	-435.8676	118.1766	-172.66592	-739.27216	79.0	-175.23943	88.56154	24.4713	-358.21115	2050000	-0.0008042436	4043.579	-0.00014473265	-804.59564	0.56170774	-0.00017450613	1792.6983184814453
205	-424.1299	112.28038	-152.85144	-745.31085	79.0	-176.59673	91.95071	19.228168	-358.4283	2060000	0.015643565	3575.7524	-0.00040580845	-820.6914	0.55582213	0.00030698645	1801.0954344272614
206	-434.67886	120.94707	-170.82306	-776.8228	79.0	-173.70425	88.3785	12.635818	-363.3086	2070000	0.0016669156	3705.481	-0.00020869635	-659.56494	0.55243194	0.00066118094	1810.0089797973633
207	-427.96478	114.881645	-189.04434	-715.7651	79.0	-173.40527	88.29957	14.701874	-377.21466	2080000	-0.005242327	3699.334	5.9857033e-05	-688.76184	0.5787136	2.6768183e-05	1819.0619583129883
208	-433.67685	102.74516	-176.58107	-706.614	79.0	-172.55118	90.69998	15.189766	-352.1108	2090000	0.010137329	3465.19	-0.00047292653	-799.24786	0.58880216	8.506524e-05	1827.411230802536
209	-427.3732	106.33823	-177.95955	-737.87476	79.0	-173.68953	86.48124	14.927714	-348.07254	2100000	0.015295941	3114.6082	-0.0007255862	-668.116	0.6165693	-6.1698e-05	1835.9160175323486
210	-413.37363	106.91322	-146.02321	-650.9049	79.0	-170.40463	86.90718	7.3711667	-353.6033	2110000	0.0008936005	3313.942	-0.00014996435	-732.77747	0.6157471	0.0006554655	1844.2760424613953
211	-425.20047	102.96119	-210.1083	-670.131	79.0	-169.5305	88.94916	9.671349	-357.6769	2120000	-0.013855494	2879.41	-9.5018026e-05	-542.0255	0.6283865	1.0716714e-05	1853.0213468074799
212	-423.7323	110.661934	-159.29471	-681.2261	79.0	-168.9108	86.40108	8.823105	-355.88144	2130000	-0.00823513	3581.7188	-0.00039277365	-733.16956	0.64764404	0.00037237298	1861.3915128707886
213	-445.91568	106.47657	-221.64915	-681.37335	79.0	-175.91197	89.609886	11.289289	-363.8951	2140000	0.008287678	3466.6953	-0.0001269062	-743.9131	0.6518192	0.0006337416	1870.9793829917908
214	-419.09836	106.62154	-167.74759	-692.9126	79.0	-177.78825	92.67126	17.931713	-361.7846	2150000	0.0028470773	3536.2861	-0.00023104437	-909.80743	0.6556374	0.0006560688	1879.5738174915314
215	-421.49567	108.770195	-186.89957	-686.2237	79.0	-166.8145	85.879074	5.6394706	-351.59448	2160000	-0.0011178367	3084.9136	-0.00019780407	-767.2612	0.6779901	0.00011055291	1888.2033536434174
216	-437.7268	113.083916	-143.71126	-700.1339	79.0	-167.59364	88.625145	22.20149	-348.30368	2170000	0.003814294	3645.7607	-0.0006308807	-1037.3743	0.6706555	0.00089081895	1896.779117822647
217	-444.8543	123.72741	-171.96039	-749.5632	79.0	-177.02357	90.910576	14.04413	-360.3696	2180000	-0.0009809667	3841.003	0.0002107273	-777.9545	0.6933334	0.00020889431	1905.197966337204
218	-435.83356	108.199684	-189.50049	-709.1927	79.0	-176.96796	91.87774	16.144068	-364.39035	2190000	0.0010852828	3374.2812	-5.526468e-05	-638.544	0.6962317	1.7923216e-05	1913.5505406856537
219	-444.73184	103.31761	-202.95111	-703.8775	79.0	-176.3184	90.58732	15.994815	-367.80682	2200000	-0.0058330633	2941.7856	-9.152712e-05	-815.58777	0.70291483	-0.00015196911	1921.9942643642426
220	-428.3044	98.15835	-195.23747	-676.53503	79.0	-181.83218	92.0274	14.544549	-362.64764	2210000	-0.0076204035	3557.3857	-2.9090617e-05	-971.2623	0.70551026	-0.00018768478	1931.6314933300018
221	-421.06445	102.962456	-126.626564	-658.2373	79.0	-171.9634	87.43511	18.203781	-353.5302	2220000	0.0032712063	3092.2053	-7.643807e-05	-607.1094	0.7074318	0.00017666383	1939.9875457286835
222	-456.6202	112.14321	-184.37096	-776.51227	79.0	-174.9874	87.70413	9.595619	-345.32324	2230000	0.0076511	3524.1382	-0.0005091908	-818.3457	0.7140272	-9.056808e-05	1948.5365731716156
223	-424.33417	100.45951	-217.17075	-679.14136	79.0	-183.82256	94.97448	13.663975	-375.99576	2240000	0.009852672	3369.7896	3.1227246e-06	-1020.8561	0.71679264	0.0004619671	1957.1152172088623
224	-415.17752	108.129555	-158.90472	-724.15356	79.0	-172.5796	86.37437	12.707101	-364.04785	2250000	-0.02468546	3915.5635	8.972827e-06	-1211.0297	0.73126596	-1.7675782e-05	1965.409758090973
225	-427.33298	107.69461	-185.11902	-703.36993	79.0	-165.509	87.3006	25.857811	-368.73444	2260000	0.0016747732	3737.6387	-7.790863e-06	-799.4295	0.7039814	0.00019648092	1973.745193719864
226	-433.31833	100.8221	-194.3403	-711.2103	79.0	-167.11217	88.996796	19.54295	-348.3171	2270000	-0.008113049	2983.62	-5.796179e-05	-540.21936	0.72420293	9.172661e-06	1982.1759803295135
227	-431.6259	107.90864	-176.44417	-708.1447	79.0	-168.13588	89.15068	20.381588	-359.06094	2280000	0.0111124655	3497.5227	-7.476457e-05	-698.2078	0.7097012	-4.2307987e-05	1990.9315097332
228	-439.109	111.235146	-158.7183	-677.1785	79.0	-170.98662	88.098045	16.200249	-349.12915	2290000	-0.011350325	3234.4878	-8.0970116e-05	-730.3843	0.7160969	5.8716323e-05	1999.5236039161682
229	-418.27643	104.584145	-200.75827	-658.7014	79.0	-179.92798	91.403465	27.764057	-373.02808	2300000	-0.0073107844	3286.02	-5.922094e-05	-627.36053	0.7255891	-3.23172e-05	2008.3069486618042
230	-429.0104	118.14902	-153.02307	-784.3054	79.0	-170.11342	87.55529	19.589542	-359.52585	2310000	0.0030656587	3426.9312	-0.00012911763	-709.85364	0.71241814	-5.09192e-05	2016.8090751171112
231	-428.94992	97.8527	-160.10222	-641.2027	79.0	-173.05763	91.68202	10.971457	-358.20847	2320000	-0.009445693	3416.303	-0.00010200497	-935.57684	0.72479695	-0.00014443745	2025.112473487854
232	-431.60416	98.98961	-221.8428	-688.4913	79.0	-170.87096	86.006004	18.114685	-372.94608	2330000	-0.008617206	2803.1455	-0.00042639393	-524.57764	0.71677226	-0.00015310182	2033.4357061386108
233	-433.93817	104.624176	-213.71251	-798.13586	79.0	-173.80627	89.82101	8.558517	-362.36456	2340000	-0.016397191	3350.1216	-0.00012724288	-832.14453	0.7367354	0.00021371139	2041.7350113391876
234	-427.14542	99.011986	-189.66058	-722.9605	79.0	-173.3224	90.219925	7.856151	-369.88388	2350000	0.009830774	3090.6743	-0.00013308623	-661.04865	0.7098523	0.0001598183	2050.494218826294
235	-445.86008	109.50381	-155.06223	-670.20355	79.0	-171.30092	87.00418	15.337948	-364.0776	2360000	-0.0059089083	3383.9736	-0.00027946767	-857.9466	0.70325804	0.00030640088	2058.9366335868835
236	-415.3915	110.88903	-174.57918	-693.5231	79.0	-177.37514	94.55674	16.560068	-378.94495	2370000	-0.0046850992	3791.685	-0.00028204097	-924.7695	0.6958186	0.00063219445	2067.274341583252
237	-442.98502	99.04006	-190.89754	-772.80237	79.0	-161.85062	87.187515	12.022871	-344.3599	2380000	0.004081808	3309.8525	-0.00010895822	-762.60144	0.68294704	0.00029983043	2075.669716835022
238	-414.54675	109.160255	-174.94952	-704.35724	79.0	-175.54636	88.79209	6.4670343	-339.61954	2390000	-0.009878527	3602.6626	-0.00044232327	-677.29596	0.68490845	0.0002650873	2084.106912612915
239	-416.50204	113.40815	-142.65045	-753.87976	79.0	-165.1717	88.78179	8.477118	-363.8611	2400000	-0.0056875893	3205.0037	-0.00022648572	-554.31067	0.67989284	0.0004246105	2092.8834216594696
240	-431.3557	101.380936	-194.52766	-750.83887	79.0	-161.0812	86.74048	9.534252	-377.15393	2410000	-0.0023167217	3613.8877	-0.00020618597	-808.4876	0.66486156	3.698726e-05	2101.7482557296753
241	-433.67123	108.173256	-135.3268	-776.7559	79.0	-172.823	89.51315	7.770607	-361.14383	2420000	-0.011923015	3192.5	-0.00088849326	-565.5674	0.6626986	0.00056818704	2110.512666463852
242	-406.73022	108.57396	-182.51526	-634.46173	79.0	-172.40994	90.861855	10.808916	-374.55008	2430000	0.0051689036	3529.9512	-6.737231e-06	-940.1387	0.65101093	0.00055589766	2119.215495824814
243	-433.14114	112.93953	-151.60593	-670.1702	79.0	-160.8263	82.44041	9.834833	-350.96674	2440000	0.002515722	3665.5137	0.00020067394	-1005.08215	0.6328628	0.0002484805	2127.8637266159058
244	-438.14682	107.487	-194.11209	-734.0376	79.0	-172.64815	88.57652	11.726778	-362.61777	2450000	-0.0039844383	3359.6157	-4.58503e-05	-724.2387	0.63716537	0.00038054306	2136.1311841011047
245	-427.38116	96.50093	-231.48558	-659.68854	79.0	-170.89552	88.842735	16.296885	-364.65387	2460000	-0.016180094	3301.1477	-0.00053210993	-763.25635	0.61715454	0.00026005425	2144.2856953144073
246	-426.28992	91.91888	-168.18922	-780.9295	79.0	-175.29327	89.217354	3.5975714	-354.53604	2470000	0.0018346692	2987.9832	4.2665954e-05	-597.1338	0.62351453	0.0005496928	2152.731675863266
247	-422.08618	117.31667	-177.52904	-692.8663	79.0	-171.28606	87.46781	12.48513	-334.98	2480000	0.0059983754	3827.5762	4.703377e-05	-809.8416	0.5881976	0.0001650982	2161.2376594543457
248	-421.05112	109.499374	-181.76233	-748.82416	79.0	-168.85258	85.98831	16.666868	-367.5036	2490000	-0.001279803	3800.7236	-1.2243632e-05	-1048.2676	0.5770395	-2.3478868e-05	2170.2060136795044
249	-430.36057	106.854065	-173.64986	-701.3676	79.0	-172.28027	88.826195	12.6421585	-346.87518	2500000	-0.00265799	3328.2026	-6.785535e-05	-810.34753	0.567049	1.0062864e-05	2178.90025472641
250	-435.92987	108.35469	-175.81665	-717.27844	79.0	-169.22183	88.44731	8.70842	-350.74643	2510000	-0.012890284	3694.7266	-0.00021059319	-680.2443	0.56993544	0.00028451742	2187.2351512908936
251	-450.85837	104.00548	-212.78033	-765.53613	79.0	-174.70332	88.32488	13.757982	-357.60373	2520000	-0.005761221	3119.3452	-0.00027278764	-708.6374	0.5726118	0.00055745675	2195.9168634414673
252	-441.5908	114.77192	-159.26843	-730.43896	79.0	-181.44836	90.441376	12.315972	-360.3185	2530000	-0.016090598	3336.7993	-0.000244	-822.6533	0.55808735	0.00045407272	2204.1872415542603
253	-433.02887	106.81066	-170.88097	-724.616	79.0	-179.78294	91.34337	15.291912	-361.41016	2540000	-0.0021268977	3605.918	-0.00011936878	-813.33905	0.5536746	0.0006210157	2212.463130712509
254	-408.7346	102.3187	-155.88397	-661.7822	79.0	-172.98131	89.34192	15.530579	-355.73468	2550000	-0.011027152	3102.6084	-7.226458e-05	-643.0439	0.5313915	0.00023281781	2221.101585149765
255	-427.72784	114.890015	-186.85931	-714.8699	79.0	-165.28638	84.10616	8.926401	-333.23074	2560000	-0.000936456	3769.5671	-0.00018964999	-751.1216	0.5179123	0.00028754352	2229.783361673355
256	-438.13324	121.34077	-143.8429	-726.95825	79.0	-173.92091	89.43945	5.1599836	-362.16806	2570000	-0.011484314	3813.2427	-1.8554681e-05	-657.1414	0.50332713	-0.00015351208	2238.2870421409607
257	-417.61923	107.19127	-179.66667	-742.20734	79.0	-171.5665	91.43827	11.716308	-359.73956	2580000	0.0028729811	3651.9436	-5.606399e-05	-754.1854	0.51956475	0.00029028454	2246.691427230835
258	-433.5056	128.94373	-168.66649	-794.47473	79.0	-166.8509	85.02993	10.645585	-341.89017	2590000	-0.008205481	4088.374	-0.00011318957	-760.90607	0.50210994	0.0002927212	2255.0428013801575
259	-434.08536	116.18803	-169.27591	-761.0647	79.0	-176.87924	91.21698	23.156744	-360.83035	2600000	0.0004289504	3884.409	-6.74827e-05	-697.78546	0.48757118	0.00010601133	2263.401671409607
260	-420.85336	115.88518	-161.18518	-671.3542	79.0	-172.04727	87.31793	13.364046	-354.34567	2610000	-0.0014108608	3484.183	2.6784139e-05	-634.02234	0.47557056	1.0121283e-05	2272.369415998459
261	-416.9612	105.87971	-171.71182	-706.10474	79.0	-174.99915	89.11582	17.888468	-364.96356	2620000	-0.014823509	3914.4067	-0.000102302176	-910.6591	0.45574063	-1.4157076e-05	2280.6858010292053
262	-427.1473	120.37179	-127.407326	-766.5367	79.0	-167.63799	85.1003	14.488528	-334.584	2630000	-0.0003993027	4168.463	-6.455928e-06	-771.51807	0.46525538	5.6908506e-05	2289.3191657066345
263	-409.6918	117.00307	-165.6724	-673.34717	79.0	-172.81007	89.257256	13.477504	-342.61633	2640000	0.009605117	4069.7253	1.0109507e-05	-866.9728	0.45194906	1.898372e-05	2297.882026910782
264	-438.41202	127.76046	-150.28117	-772.81915	79.0	-168.78073	87.76823	12.579803	-368.3188	2650000	-0.016800264	3860.3198	-5.9133396e-05	-689.1632	0.45281348	-7.3145557e-06	2306.081578016281
