Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
123	-134.53479	41.020725	-68.65221	-271.2436	79.0	-57.65387	29.814827	3.4602923	-115.397865	1240000	-9.934108e-09	560.3807	-0.017021509	-75.2347	0.31363347	0.011334374	0.092537016	79.0	573.951709985733
124	-139.77061	42.030827	-79.41556	-352.6491	79.0	-56.445152	29.436808	6.79951	-116.46595	1250000	0.0	659.3484	-0.018827973	-111.5776	0.34061038	0.01060208	0.09433773	79.0	578.5450732707977
125	-130.21906	38.486855	-70.7413	-244.04019	79.0	-58.74758	30.439856	10.829901	-122.53794	1260000	-2.4835268e-08	471.27054	-0.017140182	-99.23649	0.34323415	0.010228726	0.09233693	79.0	583.799886226654
126	-134.88255	40.46956	-55.720604	-248.34573	79.0	-55.091656	28.306244	4.924583	-118.29711	1270000	-1.7384687e-08	565.2372	-0.017790874	-126.04242	0.33421946	0.011168659	0.08683473	79.0	588.6700644493103
127	-132.83298	37.952705	-77.07977	-272.07312	79.0	-57.18212	29.786991	2.7875636	-114.966576	1280000	-4.967054e-09	571.24396	-0.018020663	-131.02437	0.34392825	0.01438829	0.09933973	79.0	592.6506021022797
128	-130.76398	40.11455	-58.852802	-300.4907	79.0	-56.556835	29.625647	4.417098	-114.829315	1290000	9.934108e-09	573.7649	-0.016777502	-114.92733	0.3437368	0.010761746	0.08503401	79.0	597.177295923233
129	-134.21602	37.6485	-62.0927	-289.9456	79.0	-54.945183	29.753805	9.547982	-118.70629	1300000	2.483527e-09	514.9943	-0.018546356	-111.09899	0.3428799	0.011218076	0.09093637	79.0	602.0889270305634
130	-134.21191	37.42372	-73.87207	-297.21075	79.0	-58.00469	29.207958	7.025177	-116.53025	1310000	9.934108e-09	510.95398	-0.018181825	-96.79718	0.34231946	0.0101568885	0.09843937	79.0	606.7900004386902
131	-134.35764	37.74882	-59.72164	-293.3143	79.0	-57.102684	27.321629	4.4999895	-108.77385	1320000	0.0	542.68365	-0.018461442	-99.05014	0.34494135	0.0121166585	0.10084033	79.0	610.7064278125763
132	-129.12799	36.89621	-62.062607	-239.33116	79.0	-56.66658	29.222809	6.0556707	-111.97688	1330000	4.967054e-09	454.12134	-0.017329486	-76.204216	0.33966008	0.010399426	0.08893558	79.0	614.9785687923431
133	-133.80132	41.01455	-70.21709	-347.3989	79.0	-54.692413	28.410095	6.5285206	-110.00725	1340000	3.7252903e-09	561.8278	-0.015959764	-133.07935	0.33133432	0.009512405	0.08293317	79.0	619.2363228797913
134	-131.86165	44.26817	-53.88077	-357.35272	79.0	-54.726315	28.686481	6.6107416	-122.59535	1350000	1.4901161e-08	704.0622	-0.0179922	-141.6756	0.32296383	0.009674075	0.08623449	79.0	623.33993268013
135	-133.89726	44.532814	-73.33842	-298.98935	79.0	-56.17169	29.750896	4.5938654	-117.90687	1360000	0.0	666.55634	-0.0182784	-145.38954	0.32573888	0.011688065	0.08813525	79.0	629.1624274253845
136	-127.34627	33.425076	-69.45273	-220.36969	79.0	-56.71176	29.121794	7.545376	-120.641655	1370000	3.7252903e-09	461.06265	-0.016787587	-115.40589	0.32061264	0.010261022	0.07663065	79.0	633.6902527809143
137	-131.07768	42.198067	-51.338257	-259.06332	79.0	-53.643646	27.668959	9.1719475	-115.81148	1380000	2.483527e-09	581.76514	-0.017318947	-96.38798	0.31718346	0.010785255	0.08663466	79.0	637.9987301826477
138	-129.55678	38.589703	-67.26113	-313.55597	79.0	-53.761753	28.161793	4.359896	-118.04766	1390000	-2.483527e-09	570.51965	-0.017033162	-111.65506	0.314132	0.012241367	0.08783513	79.0	642.3134140968323
139	-131.74051	43.457623	-67.97663	-328.1474	79.0	-54.52466	28.015789	3.075789	-113.291466	1400000	9.934108e-09	668.8435	-0.01887442	-140.29921	0.3345476	0.010492619	0.09493798	79.0	646.0823407173157
140	-134.81541	50.022038	-65.14073	-360.74246	79.0	-56.41317	28.484673	5.692536	-121.298744	1410000	-1.4901161e-08	894.5909	-0.017080974	-321.40057	0.3157921	0.013597432	0.086934775	79.0	651.240035533905
141	-133.80292	39.9879	-54.58962	-271.64725	79.0	-56.508152	29.50676	7.72327	-133.60585	1420000	-2.483527e-09	583.3928	-0.01827701	-152.86691	0.32820538	0.011071953	0.0982393	79.0	656.1957471370697
142	-128.65454	44.143333	-60.16909	-326.85492	79.0	-56.156815	29.406975	5.841405	-129.03677	1430000	-2.173086e-09	590.4895	-0.01729536	-137.4569	0.3206886	0.011334124	0.08433374	79.0	661.0922689437866
143	-131.9225	44.41649	-64.472725	-341.7605	79.0	-53.099552	28.183662	10.805016	-127.54431	1440000	-8.692344e-09	751.06146	-0.01794029	-189.65446	0.33038402	0.011750852	0.09443778	79.0	665.726568698883
144	-135.44891	42.758236	-80.6665	-288.99423	79.0	-56.029	29.664934	9.046673	-128.69229	1450000	2.483527e-09	678.80597	-0.017560279	-142.88142	0.32231927	0.0133685535	0.09443778	79.0	669.5809831619263
145	-127.11629	38.53256	-56.72212	-227.64938	79.0	-56.15535	29.849026	9.939877	-128.93417	1460000	9.934108e-09	555.7139	-0.01787584	-122.43482	0.31077442	0.011629064	0.08513405	79.0	674.3398480415344
146	-132.80386	45.7131	-55.513176	-289.1113	79.0	-54.55931	27.805897	7.8922453	-124.96108	1470000	1.2417634e-08	707.40576	-0.018365918	-174.86739	0.3264878	0.0090101035	0.085534215	79.0	679.3193402290344
147	-128.09723	41.217464	-64.62362	-278.50827	79.0	-55.832382	29.75945	7.097473	-127.606415	1480000	4.967054e-09	548.7659	-0.018200284	-120.648315	0.32562137	0.011722934	0.0917367	79.0	683.1300151348114
148	-130.87892	46.765373	-55.72157	-288.46152	79.0	-53.103752	26.743172	7.6824846	-122.6072	1490000	-1.8626451e-08	717.21027	-0.0181204	-113.5693	0.31318784	0.011937216	0.09203681	79.0	686.9339346885681
149	-125.61648	42.304867	-64.24779	-340.97083	79.0	-55.74954	28.623026	6.550495	-116.917534	1500000	-1.7384687e-08	529.2197	-0.01652455	-138.08618	0.32690915	0.010265089	0.09213685	79.0	691.7699511051178
150	-128.55775	38.495644	-55.79914	-280.2543	79.0	-53.47936	29.765917	7.627244	-127.91773	1510000	0.0	584.4809	-0.01745575	-148.61201	0.32859483	0.012559083	0.08983594	79.0	696.7901608943939
151	-123.44602	35.552185	-63.49956	-273.4016	79.0	-53.480072	26.88691	3.1053865	-112.16498	1520000	1.0554989e-08	483.92435	-0.01679257	-84.25428	0.3181976	0.012338637	0.08103242	79.0	701.5742590427399
152	-119.46902	39.607273	-58.067116	-259.99475	79.0	-52.01898	26.144793	4.8923254	-107.203735	1530000	-5.5879354e-09	501.07315	-0.01856258	-100.80523	0.3200922	0.011506125	0.09813925	79.0	706.8658995628357
153	-121.83122	40.276314	-68.617325	-268.04565	79.0	-50.26224	25.780844	4.842122	-113.73026	1540000	9.934108e-09	572.3259	-0.016247602	-111.92465	0.31887203	0.00924182	0.08433374	79.0	712.5887627601624
154	-121.82028	39.052143	-65.55037	-253.91846	79.0	-49.990326	26.31994	5.5586724	-118.4495	1550000	-2.483527e-09	541.80615	-0.016175864	-98.8645	0.31265533	0.008392728	0.07763106	79.0	716.9222068786621
155	-124.614845	39.591667	-60.57701	-328.87292	79.0	-50.81326	25.920357	8.16945	-101.61839	1560000	-1.2417634e-08	589.94257	-0.016552383	-96.96518	0.3197721	0.015149526	0.089735895	66.0	720.9706149101257
156	-133.14854	49.702175	-43.31483	-381.28815	79.0	-52.66976	26.268005	8.949935	-114.56112	1570000	7.450581e-09	751.50977	-0.018057143	-153.88599	0.3207556	0.008763068	0.09863946	79.0	725.7545580863953
157	-126.21203	38.430183	-60.09857	-292.48215	79.0	-54.57659	29.496887	10.722771	-123.1469	1580000	-9.934108e-09	559.5368	-0.0165866	-108.56525	0.3111064	0.012371313	0.09063625	79.0	729.5185091495514
158	-133.8054	55.366535	-69.688736	-387.7106	79.0	-54.522915	27.00707	7.3132453	-137.11475	1590000	1.9868216e-08	933.2375	-0.016745105	-250.7942	0.30956754	0.010723293	0.08663466	79.0	734.7106475830078
159	-120.82645	32.16227	-70.390816	-228.94186	79.0	-54.33102	28.28184	6.9931126	-134.05762	1600000	-4.967054e-09	458.7924	-0.017664576	-113.01717	0.31288317	0.010896322	0.08903561	79.0	738.7773146629333
160	-130.2383	39.514076	-67.3101	-320.5231	79.0	-50.920456	26.62485	5.39421	-106.37971	1610000	7.450581e-09	507.51367	-0.017296541	-107.765114	0.3176161	0.014065698	0.09633853	79.0	743.1561653614044
161	-128.67912	46.245384	-49.124832	-280.7531	79.0	-54.89315	29.104925	7.0747604	-139.90097	1620000	-4.967054e-09	696.4212	-0.016586063	-131.82741	0.2960639	0.011752587	0.08943578	79.0	747.6711657047272
162	-122.70464	38.850353	-60.96185	-264.3906	79.0	-53.185375	27.816298	6.1735	-136.09886	1630000	2.483527e-09	519.743	-0.019005412	-115.87852	0.31773168	0.013918695	0.0997399	79.0	751.8015365600586
163	-125.499596	35.983852	-69.84266	-237.55492	79.0	-52.887863	27.01045	8.865864	-140.46458	1640000	-1.4901161e-08	540.58795	-0.01846538	-142.07451	0.30775693	0.014052067	0.0932373	79.0	756.0253975391388
164	-122.32795	36.18019	-58.55648	-248.24956	79.0	-52.64897	27.601316	11.649808	-119.01861	1650000	0.0	469.41357	-0.018119747	-89.241234	0.30275914	0.012855827	0.09783914	79.0	760.4560325145721
165	-117.789894	36.923428	-56.110672	-294.26495	79.0	-51.50233	27.423384	7.9762874	-112.317116	1660000	1.4901161e-08	446.9562	-0.019068306	-83.1096	0.2922856	0.013541032	0.08983594	79.0	764.146003484726
166	-121.61831	38.932404	-64.46579	-268.19656	79.0	-49.24576	25.476599	5.6848598	-122.367485	1670000	1.2417635e-09	543.2576	-0.01691142	-94.637634	0.29859444	0.010074644	0.09423769	79.0	768.742399930954
167	-125.42322	41.496227	-45.344246	-276.9833	79.0	-50.594555	25.96858	9.537386	-110.27651	1680000	2.2351742e-08	628.51227	-0.01785374	-116.40469	0.29691613	0.010797766	0.08663466	79.0	773.2335731983185
168	-124.36349	39.98495	-51.92409	-284.63763	79.0	-53.35498	26.7937	1.8380523	-116.071495	1690000	9.934108e-09	522.99054	-0.018202268	-78.984406	0.29623052	0.013992845	0.09283713	79.0	777.0467212200165
169	-122.145294	41.020424	-60.28239	-361.77933	79.0	-53.027473	26.617537	11.901586	-130.11865	1700000	-1.6142925e-08	646.45514	-0.015343233	-158.90367	0.30165544	0.010876861	0.08103242	79.0	780.9363358020782
170	-124.56622	47.53479	-55.267548	-381.39792	79.0	-51.297897	26.605862	10.960966	-111.98733	1710000	-7.450581e-09	703.1595	-0.017447488	-154.30736	0.30118752	0.014683689	0.09233693	79.0	784.6399312019348
171	-120.09956	38.97362	-61.19482	-265.41095	79.0	-51.495056	26.691656	11.147753	-132.91997	1720000	-9.934108e-09	512.714	-0.016995236	-102.130775	0.3018269	0.013188601	0.09243698	79.0	788.4363408088684
172	-122.78141	44.297115	-60.793407	-317.43295	79.0	-51.23918	26.427916	9.21843	-124.11391	1730000	-1.0554989e-08	718.2171	-0.015963411	-147.37074	0.29883787	0.010924969	0.08183273	79.0	793.4822402000427
173	-116.05543	37.410267	-57.843216	-255.443	79.0	-52.9946	27.21336	8.64214	-115.36299	1740000	7.450581e-09	552.1014	-0.016221775	-124.79867	0.29975358	0.008481812	0.08153261	79.0	798.8605971336365
174	-113.35246	35.164345	-60.65681	-231.51729	79.0	-50.231678	25.322403	3.617807	-99.85337	1750000	-9.934108e-09	471.47488	-0.016715053	-103.55825	0.29829797	0.011038591	0.09153661	79.0	803.8358125686646
175	-122.97984	41.436123	-59.791325	-268.9069	79.0	-48.082066	25.756659	7.3847857	-113.18645	1760000	-9.313226e-09	620.59454	-0.016982505	-128.8792	0.29327247	0.010223772	0.081332535	79.0	807.7612864971161
176	-117.73379	41.445957	-57.65054	-301.71744	79.0	-51.990967	27.816275	4.1155043	-116.6887	1770000	6.208817e-09	551.54913	-0.016402904	-109.7655	0.2917867	0.013495907	0.08763506	79.0	812.964047908783
177	-121.29135	56.079002	-51.161488	-536.46027	79.0	-50.753082	26.547302	7.8287115	-121.02114	1780000	1.4901161e-08	850.7454	-0.017221047	-199.65703	0.29997042	0.012543724	0.09503802	79.0	817.8530733585358
178	-116.64609	38.708313	-54.135605	-280.94012	79.0	-50.558487	27.688707	14.600694	-147.27673	1790000	1.9247333e-08	551.8797	-0.01714009	-113.81164	0.28891638	0.014699752	0.08903561	65.0	821.7693991661072
179	-121.37766	41.472744	-68.77835	-299.0881	79.0	-48.62677	26.154509	4.6492844	-139.31429	1800000	-2.483527e-09	582.83276	-0.017502204	-131.8044	0.301466	0.010892775	0.091336526	79.0	827.3750431537628
180	-119.55626	36.91951	-56.189293	-273.6703	79.0	-51.20466	26.715328	9.71627	-125.53235	1810000	1.7384687e-08	452.97556	-0.016977146	-83.89892	0.30958733	0.0077451565	0.08103241	79.0	832.5911643505096
181	-118.07163	34.77618	-48.344505	-231.00967	79.0	-49.55077	25.224894	11.338263	-99.27041	1820000	-9.934108e-09	463.43433	-0.018652374	-104.34727	0.30833623	0.010293321	0.08403361	79.0	836.3200361728668
182	-121.90509	42.05498	-45.69721	-253.5437	79.0	-48.977848	26.406057	6.6868134	-107.87617	1830000	9.934108e-09	583.7559	-0.017585872	-96.19043	0.29636303	0.014067625	0.09833934	79.0	841.1176469326019
183	-113.89644	36.27525	-57.23753	-243.38446	79.0	-50.797512	27.074219	16.97448	-111.25869	1840000	-1.4901161e-08	501.2505	-0.018012831	-108.444	0.30410302	0.011874262	0.08743498	79.0	845.54798579216
184	-118.50774	35.418003	-54.071457	-242.38223	79.0	-49.01326	25.673874	9.117102	-123.01566	1850000	-4.967054e-09	480.2814	-0.01729179	-114.7678	0.28795993	0.01020612	0.085634254	79.0	851.2611212730408
185	-121.91719	43.490574	-59.901104	-269.38464	79.0	-49.21616	25.662268	16.043447	-108.97875	1860000	0.0	624.2738	-0.017383864	-98.089355	0.3075511	0.012915653	0.08603442	79.0	856.1678664684296
186	-118.486694	38.56585	-57.62858	-258.22623	79.0	-50.552246	26.690403	10.335381	-109.939926	1870000	7.450581e-09	534.89496	-0.019068414	-122.62626	0.30543077	0.012515646	0.093737505	79.0	860.1840441226959
187	-120.934006	51.027702	-60.071953	-379.11124	79.0	-49.178486	26.452398	10.013521	-116.18931	1880000	-4.967054e-09	908.0874	-0.017366795	-312.7018	0.3022926	0.011127703	0.08793517	79.0	864.7907500267029
188	-123.27901	44.108753	-47.133305	-267.56665	79.0	-50.43139	27.294744	8.180221	-151.00528	1890000	1.7384687e-08	674.44794	-0.019666307	-155.00038	0.30920276	0.013264892	0.098939575	79.0	868.5883784294128
189	-118.24501	43.209995	-49.008232	-312.70343	79.0	-52.961372	29.473736	6.498107	-146.8138	1900000	-2.483527e-09	683.3781	-0.017750824	-186.13928	0.29019514	0.014756254	0.091136456	79.0	872.9660868644714
190	-120.34744	37.654835	-50.65011	-240.27373	79.0	-50.06218	26.59431	10.571007	-147.52835	1910000	-3.7252903e-09	497.20206	-0.0184361	-128.24408	0.3034514	0.010583691	0.09363746	79.0	877.3706336021423
191	-123.1831	57.26418	-59.828793	-599.3476	79.0	-49.78602	26.783482	13.705024	-113.06798	1920000	9.934108e-09	1027.9249	-0.017683672	-327.87515	0.29128054	0.012378122	0.08893558	79.0	882.539181470871
192	-121.573074	45.212597	-56.142174	-324.16562	79.0	-50.198742	26.397568	8.508364	-153.31569	1930000	1.7384687e-08	699.02325	-0.015829658	-123.86786	0.2942207	0.009038224	0.081332535	79.0	887.1218092441559
193	-126.75643	46.43772	-54.352554	-281.51114	79.0	-52.14233	28.137102	5.2739124	-168.21513	1940000	-1.2417634e-08	683.8078	-0.01810659	-126.61562	0.30082345	0.010494974	0.091936775	79.0	891.1699819564819
194	-127.384	41.441364	-55.081295	-246.43227	79.0	-52.399128	27.536863	7.494529	-124.12319	1950000	-9.934108e-09	671.1651	-0.017954424	-121.2595	0.279281	0.0120551335	0.08853542	79.0	895.0064814090729
195	-125.15386	45.996338	-56.917076	-329.94522	79.0	-53.96558	28.064684	5.301775	-114.98183	1960000	4.967054e-09	779.6872	-0.017901918	-164.57819	0.28561935	0.01478787	0.084133655	55.0	898.5319607257843
196	-124.352325	48.87101	-57.47549	-317.54257	79.0	-54.526367	27.699514	8.532807	-117.41307	1970000	1.7384687e-08	927.2028	-0.017882355	-180.00014	0.27361977	0.0117447665	0.09103642	79.0	903.247083902359
197	-116.44557	38.40487	-58.393936	-252.55682	79.0	-54.102146	27.242247	9.895963	-125.31635	1980000	-1.9868216e-08	578.4476	-0.0177171	-146.90367	0.29990983	0.009858173	0.0842337	79.0	908.5859985351562
198	-123.7662	48.663048	-65.77525	-345.0045	79.0	-48.60561	26.124296	7.397189	-101.812485	1990000	-7.450581e-09	871.73145	-0.016431564	-175.12964	0.28815207	0.012344234	0.098839544	79.0	912.88006067276
199	-117.78448	35.71032	-58.879646	-273.15796	79.0	-53.246223	27.470245	12.9781685	-110.86942	2000000	3.3527613e-08	558.1382	-0.016539576	-165.44304	0.27889788	0.010632906	0.08793518	79.0	916.5959556102753
200	-115.35667	36.570766	-54.498302	-241.41934	79.0	-50.124966	25.914938	13.151635	-115.73155	2010000	4.967054e-09	450.94376	-0.01614707	-75.11696	0.2848353	0.009896732	0.08443377	79.0	920.6400203704834
201	-119.02967	42.350304	-49.077316	-297.25946	79.0	-48.22087	25.347017	12.924879	-104.97767	2020000	-8.692344e-09	627.0918	-0.0175096	-110.97695	0.27384284	0.0096251005	0.081332535	79.0	925.2560744285583
202	-116.77081	41.115463	-63.18986	-267.85645	79.0	-50.219383	25.878258	9.917335	-115.000694	2030000	-7.450581e-09	614.07495	-0.017903222	-112.98187	0.2765324	0.0115650585	0.084733896	79.0	929.0198218822479
203	-120.55003	39.231983	-56.598545	-271.4208	79.0	-49.914677	26.486712	16.822903	-117.04361	2040000	-7.450581e-09	560.70355	-0.017113877	-91.46177	0.2919052	0.012129447	0.08863545	79.0	932.7490448951721
204	-118.956245	38.488342	-52.181698	-232.45288	79.0	-51.54696	26.654615	22.78786	-119.3889	2050000	-1.7384687e-08	540.285	-0.017022604	-160.32532	0.28225097	0.010494367	0.0842337	79.0	936.51531291008
205	-119.57242	40.656315	-49.991405	-258.51102	79.0	-50.748226	28.280481	15.46048	-139.56172	2060000	-2.1109978e-08	654.87616	-0.017953193	-137.89891	0.28002775	0.012961246	0.08483394	79.0	941.0869579315186
206	-120.08214	44.288452	-49.59073	-307.4554	79.0	-50.068214	26.341705	21.627848	-103.06393	2070000	-2.9802322e-08	691.4997	-0.016166547	-111.07772	0.28294513	0.009978921	0.08283313	79.0	946.1437983512878
207	-113.74374	37.075428	-48.31089	-248.34831	79.0	-50.44917	25.925438	16.014095	-101.46962	2080000	0.0	496.01038	-0.016495349	-80.69828	0.28999522	0.012062737	0.08293318	79.0	950.3717827796936
208	-120.210396	42.713444	-57.4394	-343.66232	79.0	-47.52669	24.697649	7.9283447	-102.3903	2090000	1.1175871e-08	723.4966	-0.016662933	-168.0103	0.2802991	0.008346642	0.07923169	79.0	956.1720144748688
209	-120.169235	49.34266	-51.17815	-471.9954	79.0	-52.845833	28.482624	6.960539	-176.94987	2100000	4.967054e-09	660.45685	-0.0157811	-193.84839	0.27434126	0.010012713	0.08203282	79.0	960.8588733673096
210	-116.43203	32.765705	-62.2577	-238.05646	79.0	-48.23265	27.389986	17.605341	-151.79231	2110000	-4.967054e-09	441.48062	-0.018214243	-96.93711	0.2923608	0.012958108	0.09423769	79.0	964.5754573345184
211	-120.086945	36.67414	-51.706436	-260.76428	79.0	-49.45501	24.602749	7.7194786	-116.529335	2120000	2.483527e-09	489.20847	-0.017020484	-83.14806	0.28108576	0.013067047	0.08363345	79.0	969.3016884326935
212	-115.741646	36.069477	-60.606144	-270.2262	79.0	-51.05234	26.726599	11.169664	-146.58896	2130000	-9.934108e-09	505.00293	-0.017946912	-111.86137	0.28276277	0.011992863	0.08583433	79.0	974.2849597930908
213	-123.383446	49.429817	-55.819183	-416.18967	79.0	-49.91431	25.18824	6.933858	-161.95987	2140000	-9.934108e-09	884.0122	-0.016843555	-201.71416	0.2890906	0.0144366985	0.08673469	52.0	978.8103158473969
214	-119.25559	40.08261	-51.85669	-301.85648	79.0	-51.65678	26.49897	13.255912	-135.12573	2150000	-7.450581e-09	587.1426	-0.017533645	-118.79757	0.28393245	0.012845014	0.07953181	79.0	983.2229795455933
215	-117.4596	43.23564	-50.66907	-298.1321	79.0	-50.622337	26.37136	10.041511	-106.989685	2160000	6.208817e-09	639.2296	-0.018905079	-133.93706	0.27817407	0.012905699	0.08723489	79.0	987.7948081493378
216	-125.15041	44.75574	-42.830128	-298.85382	79.0	-50.971897	25.55052	12.597013	-125.730865	2170000	4.967054e-09	753.3789	-0.018962814	-141.61389	0.29116556	0.013464916	0.09043617	79.0	991.6976354122162
217	-116.89321	40.261707	-54.757446	-349.1353	79.0	-52.451294	27.491817	7.429865	-146.02281	2180000	-1.7384687e-08	532.68463	-0.017246725	-140.20093	0.28246316	0.011451681	0.08483394	79.0	995.6959266662598
218	-112.193954	32.826378	-54.301575	-244.85437	79.0	-48.07443	25.526651	7.1185465	-116.352615	2190000	-1.2417634e-08	399.80933	-0.01728098	-78.06475	0.27944556	0.013352574	0.0902361	79.0	1001.4421398639679
219	-113.2621	34.682137	-51.45285	-252.5528	79.0	-46.52878	24.08935	8.24733	-104.66956	2200000	-7.450581e-09	452.99023	-0.018705158	-67.636894	0.2739271	0.01317343	0.085534215	79.0	1006.1200225353241
220	-115.7222	35.247055	-57.311436	-248.0652	79.0	-47.629	23.964998	9.673868	-105.05347	2210000	-6.2088173e-10	437.62076	-0.016097575	-71.403625	0.27891997	0.013324704	0.09203681	79.0	1010.1940152645111
221	-113.947784	38.73065	-47.280506	-229.03735	79.0	-48.43316	24.47607	9.80924	-104.70802	2220000	2.0489097e-08	550.75977	-0.017371228	-80.80842	0.27046838	0.010259441	0.08813525	79.0	1014.0061180591583
222	-110.51612	39.617214	-54.837112	-255.44708	79.0	-49.162113	25.728437	12.1107645	-141.40482	2230000	1.9868216e-08	503.5039	-0.017556293	-118.33512	0.26584518	0.01288977	0.09233693	79.0	1018.2551276683807
223	-115.10042	38.227436	-48.75701	-235.5226	79.0	-45.878086	24.025337	7.9329853	-112.16461	2240000	-2.4835268e-08	549.84174	-0.017539049	-93.128685	0.27043095	0.011768457	0.08283313	79.0	1022.104163646698
224	-118.3238	40.753757	-59.04236	-344.81293	79.0	-49.544353	26.863209	3.7480602	-178.1534	2250000	-7.450581e-09	517.1294	-0.01657656	-152.78767	0.28094125	0.00997499	0.07933173	79.0	1026.7231442928314
225	-112.12733	38.0119	-36.995598	-242.89247	79.0	-49.661266	25.538332	7.146109	-157.09288	2260000	1.2417635e-09	606.9394	-0.016329408	-154.62091	0.26751193	0.011703192	0.08003201	79.0	1032.6277430057526
226	-109.55753	40.303627	-52.32992	-270.10983	79.0	-47.217304	25.681734	14.879621	-101.07002	2270000	0.0	576.3911	-0.015962714	-90.06125	0.2739657	0.010523806	0.08073229	79.0	1036.364119052887
227	-110.882614	42.08632	-40.026997	-277.1157	79.0	-45.218018	24.25873	7.574465	-104.85482	2280000	2.2972623e-08	580.0733	-0.016935756	-125.17373	0.27768594	0.0143768685	0.090536214	79.0	1040.4197406768799
228	-107.31475	33.408493	-60.364902	-216.52412	79.0	-45.712334	24.931463	13.421592	-114.18711	2290000	5.5879354e-09	423.76627	-0.015860775	-85.13407	0.27982128	0.010416777	0.08033214	79.0	1044.2760207653046
229	-109.721794	33.70068	-53.870987	-244.9318	79.0	-47.186337	24.39882	7.8819046	-159.37523	2300000	0.0	412.608	-0.018041002	-89.70188	0.27090785	0.009224013	0.08243298	79.0	1047.9851233959198
230	-113.41402	39.298534	-55.224453	-303.78665	79.0	-46.734833	23.397831	12.344705	-114.08013	2310000	0.0	470.24442	-0.017250326	-84.94741	0.27419809	0.008856841	0.08303321	79.0	1051.781021118164
231	-108.69437	35.536156	-48.389984	-234.22778	79.0	-48.073223	24.56616	13.080936	-105.184975	2320000	-9.934108e-09	476.97446	-0.016078457	-102.2134	0.27119085	0.013296888	0.09293717	79.0	1055.829862833023
232	-112.805	36.797302	-56.43453	-269.28983	79.0	-46.76895	23.565113	6.253604	-113.725555	2330000	-8.692344e-09	449.84073	-0.016430918	-79.507225	0.26918527	0.009729067	0.07272909	79.0	1060.0544085502625
233	-110.195885	36.845566	-50.409817	-354.49576	79.0	-46.594204	24.936369	7.9775243	-137.78278	2340000	1.4901161e-08	426.1268	-0.017535279	-87.29065	0.2665114	0.014011253	0.09153661	79.0	1064.3999121189117
234	-108.01459	38.99672	-44.927372	-259.41336	79.0	-46.491444	24.52924	7.123686	-133.66727	2350000	2.483527e-09	578.3648	-0.018235423	-112.3088	0.27567264	0.013037604	0.09263706	79.0	1069.4239437580109
235	-102.077415	33.08621	-50.659	-265.0359	79.0	-45.461147	24.404533	11.497741	-110.51895	2360000	2.483527e-09	403.272	-0.015525512	-93.29958	0.2609937	0.008302491	0.07893157	79.0	1073.1014125347137
236	-109.57915	41.736214	-49.457363	-267.51117	79.0	-43.35963	23.200953	8.79549	-98.93015	2370000	-7.450581e-09	563.7048	-0.015781336	-78.31686	0.26571637	0.014418771	0.085534215	79.0	1077.4522168636322
237	-114.13103	48.01419	-44.44155	-412.7741	79.0	-47.1408	24.900953	7.3617	-97.543564	2380000	2.1109978e-08	654.41595	-0.01719971	-118.78385	0.26206467	0.011340485	0.08253301	79.0	1081.2111601829529
238	-113.32975	42.17946	-33.096703	-317.78345	79.0	-48.18313	24.530926	8.528304	-107.81655	2390000	9.934108e-09	641.85187	-0.01717728	-163.77345	0.26547173	0.007099939	0.08003201	79.0	1085.7701349258423
239	-110.9938	37.962456	-47.927395	-249.01726	79.0	-48.24871	25.01148	13.637492	-123.29354	2400000	-4.967054e-09	546.00824	-0.016918039	-120.975525	0.26788697	0.009198819	0.08183273	79.0	1091.3235120773315
240	-111.460976	38.34281	-56.283226	-308.45074	79.0	-46.427834	24.154295	11.33094	-101.36113	2410000	-3.7252903e-09	488.41513	-0.015017298	-90.427	0.26821968	0.010294013	0.07863145	79.0	1095.7767724990845
241	-108.0402	37.542538	-42.120678	-234.3797	79.0	-46.335556	25.04986	8.609038	-100.021515	2420000	1.7384687e-08	472.84885	-0.016771058	-90.70873	0.26507324	0.014752168	0.08283313	79.0	1099.4562675952911
242	-111.62019	33.93987	-37.592674	-235.92947	79.0	-45.53402	24.748407	7.949089	-154.08324	2430000	1.4901161e-08	469.67355	-0.018323444	-125.33396	0.27608946	0.01476147	0.096538626	79.0	1103.2397649288177
243	-111.101234	40.335957	-51.296158	-282.384	79.0	-46.83629	24.776922	6.8023586	-111.550835	2440000	1.9868216e-08	565.1657	-0.01651994	-103.812035	0.262579	0.010472787	0.07482993	79.0	1108.0461945533752
244	-108.32239	39.202866	-48.550014	-270.6412	79.0	-46.8748	23.797537	10.614273	-103.4568	2450000	1.9868216e-08	520.11847	-0.015590657	-133.10594	0.25893888	0.010526405	0.08183273	79.0	1113.035164117813
245	-105.82504	37.233696	-49.67943	-317.79572	79.0	-45.790306	24.41975	7.0354056	-102.7692	2460000	-7.450581e-09	462.9492	-0.018783277	-155.47694	0.2705591	0.012758288	0.0892357	79.0	1116.7638249397278
246	-104.05365	34.223156	-45.83256	-241.91228	79.0	-45.071735	24.138588	4.6648293	-127.90257	2470000	1.9868216e-08	456.88354	-0.016488144	-112.26333	0.25586784	0.011214085	0.07863145	79.0	1120.522220134735
